did	duration_xi	duration_sigma	duration_mu	gap_meanlog	gap_sdlog
did:plc:af73ziv2ylxxdngpo6xzbpmo	0.25106340902473445	119.62434446604136	0.0	7.45766667206462	2.07143835520571
did:plc:afb2ml5cfrzdisyshhbw7wff	0.3158152532388404	365.6994943235425	0.0	6.64508782237554	1.97413382456453
did:plc:afiatxaaamg7hsfzexjqszwt	-0.191050444430121	555.760714683543	0.0	6.67496374112531	2.18346037076804
did:plc:afk3pphh5iv4wo6q4rf2iqiy	0.0766841245578603	847.389115737482	0.0	7.81171834868275	2.39779929156561
did:plc:afnbeml24cewajpjnj66tptv	-0.205320679525119	648.361242303532	0.0	6.77997415980394	1.8610648424466
did:plc:afodkar4rjqelpa7fsnecf7g	2.336629828581031	2.336629828581031	1.0	7.6216969375845	2.0856769666697
did:plc:afqfoxneoqslenpn6flatneq	-0.456015102901546	576.744696352607	0.0	7.17308096218544	2.51629751647108
did:plc:afxc6locdkxx3dxqgiczqbi6	-0.0802614525323059	584.214882591384	0.0	6.25837324991148	2.58083554918583
did:plc:ag3azxx3dbhwtdui2wczy2gp	0.30093504039128766	193.7140863202914	0.0	7.9462850170274	1.74886389182404
did:plc:aga4ekkbdhfzl6gk5rcyxw5y	-0.106490848078409	974.501957366139	0.0	7.50919849191263	2.60101734373268
did:plc:agbi36iev3mkotrwc6vjwxex	-0.385429725891156	562.053877132232	0.0	7.36665566109879	2.04852763955711
did:plc:agesb4bpc6iv6fpipw7pybbu	0.71366398514318	333.40438581732	0.0	6.52316387490025	1.87317798803266
did:plc:agg7kw4qwnacswo3epfkdvzh	0.127450175190518	147.350703450181	0.0	6.47241053384096	1.76766471188859
did:plc:aglhhy4gebi7nt5zoxnd6i6x	2.3125056888648285	6.937517066594485	3.0	8.35402774530571	1.86332905881233
did:plc:aglrnu4k4bsl7dskycqqczkr	2.0213041906164593	2.0213041906164593	1.0	7.80675282308744	2.3178325462063
did:plc:agq4mh5ivxmxgqcjyw5k653m	0.131515833845128	274.325700218605	0.0	6.63338818409809	1.9337913869529
did:plc:agtrnxhi4hpnxzbajaep3z3y	-0.358029938458839	190.67326594322	0.0	7.53979794857075	1.98805734435416
did:plc:ah4k7q4idskdbag7df64ggug	0.238749568418903	219.293782984918	0.0	6.70139626452445	1.8044994903762
did:plc:ah5tmpm55urdigoe44hpjppm	-0.120490759162634	720.086558869898	0.0	7.85791103605426	1.71940697973092
did:plc:ahefhwgexmdbytuf2kr5j5lv	0.1947286052659771	208.29290319413434	0.0	6.59599435666241	1.77446525888651
did:plc:ahfqrbsrusiriotfhryigqot	-0.207806461551913	442.063717788776	0.0	7.52205639704529	1.93838707193323
did:plc:ahfrgrm3yrpkbnxh4p6x4tee	0.3174005566712105	201.71105513561574	0.0	7.55593877057551	1.99640249554825
did:plc:ahfzh6rku2o4bqyirkp43lre	0.14910555958720126	380.2443865324015	0.0	6.35142259958927	1.93969277006922
did:plc:ahimfhrrumutyiacv7sbyxcc	0.0286919899723318	524.049679991792	0.0	6.81279772646056	3.07017429946397
did:plc:ahjio5ccgekmrg6ir35sh26p	3.165725743029939	3.165725743029939	1.0	7.91912925024784	1.86876133470933
did:plc:ahk65er5wvdftolgxdfjvcbn	-0.201632940801301	607.730374204871	0.0	7.88225094430852	1.76943328216235
did:plc:ahndcrytsvdqhl3f2twekcpa	0.303085629392644	176.593815850482	0.0	7.11444923771701	1.96557776614338
did:plc:ahs5x2bv3iwotbkb6hz5vshv	0.21057983705946245	314.0098295370225	0.0	6.46332169251783	1.97609139688065
did:plc:ahsjznkzyzxwwnfr2esklcf6	-0.163824187697686	368.115014733735	0.0	6.53627435230699	1.80022524421791
did:plc:ahutke2awktohhkhiuf7qorn	-0.292845394022871	271.782523712291	0.0	6.93164768982764	1.95157816479779
did:plc:ahw3lypenuuhzgj356hb6w6u	-0.634658489501752	725.116601966953	0.0	7.26632379746704	2.67699684073954
did:plc:ahwkpipnvusczapdk5emmu2t	-0.653197071303601	703.751088297513	0.0	7.64907694932001	2.08633123441349
did:plc:ahyxm2yr576qxdqa7kukmodb	0.3052264954254	112.627380337633	0.0	7.31851890568323	1.80266804742268
did:plc:ai665uh6lz2uggmth4f4wshe	0.27316846867836464	209.09980910682404	0.0	7.53917142584662	2.20181126475969
did:plc:aibhpauh4n42a6fvoraqeccl	2.147767257571883	2.147767257571883	1.0	7.58557685206359	2.19143300377601
did:plc:aigds6qowqu5g7w6x45u3lrk	2.7438898422486644	2.7438898422486644	1.0	8.0184503307379	1.2977570316741
did:plc:aimsrmhagunhtv5bqaslvnjn	1.6857946141135993	16.857946141135994	10.0	6.89177370908836	1.12367538200453
did:plc:aipayzuyvo4uybgjgwywujsx	-0.415725032544998	263.501109063695	0.0	7.34413095579034	2.02672246894127
did:plc:aiphk62acfirfr55cpqqiadf	3.537492898100561	3.537492898100561	1.0	6.73988257520792	1.90752204065254
did:plc:aiqcdxfpnou4n554zyacmgfg	2.920060131656244	2.920060131656244	1.0	7.05578113847511	1.63054588653574
did:plc:aitqzhftcoqpcpai2mblotpi	1.1260208034201695	1.1260208034201695	1.0	7.66796986635781	1.77083163451997
did:plc:aiwz4cxva4v4msgi334fya4q	0.30574857201702893	184.22344635619197	0.0	6.43536473648739	1.92549715927548
did:plc:aixkd5ywgfs6hfhaftzsxdui	0.35315418308229535	175.01168617637197	0.0	7.67962420006642	2.23210195445935
did:plc:aj5hknijvhxwaxq5gghy4z75	2.033970649562176	36.61147169211917	18.0	7.49478819643261	2.49014842201507
did:plc:ajapb45pjk6qrlrwrjtvcjg4	-0.21804683382018	754.094128929415	0.0	6.82364681730542	2.75586348798496
did:plc:ajawvrtqa6vkqwwzxgryhrog	-0.472066676464826	350.381998876991	0.0	7.20003397966508	2.07515668726161
did:plc:ajcqubwqkz4gg4knph6ce7du	0.405762591103482	186.637927475638	0.0	7.16341079378307	1.91004629891666
did:plc:ajfd7tocqylv5p7u7bnipd5m	-0.661706213804998	173.691281172902	0.0	7.96961662945566	1.62120212577671
did:plc:ajtwldwk55tx425zc3pmmt2n	0.23015271205458146	258.4300617794208	0.0	6.71996753448919	1.80376960590065
did:plc:ajwsts2r4ndeyqqmch26rn6h	-0.369874031375884	353.645763807754	0.0	6.95601594259501	1.70743314612089
did:plc:ak2amo2dxffttboeydgruvrf	0.10163988213383283	461.1373513876603	0.0	6.50250161343872	2.00942705572456
did:plc:ak53qjvqyxa4tbhhegd7ahyl	0.9948975886549867	0.9948975886549867	1.0	8.59673108692668	1.71316250301574
did:plc:ak7c6wgu37uofgm6vttzvtyo	-0.283261372905592	318.84234080706	0.0	7.58788740495304	1.71105940414742
did:plc:akayrz5opj5qjooc5i6snmnc	0.1449913193290917	845.3664629532769	0.0	6.98635582658249	2.37670570134661
did:plc:aki5wlcep3aih52ofsrhl4w7	1.4071885417379275	1.4071885417379275	1.0	7.78708630904944	1.91345753839133
did:plc:akq7hei7wocbzgl3mt3vgllt	-0.245011045732943	272.051212643862	0.0	7.10395533947425	1.92076819521119
did:plc:aktgd5hxldvj3ydd5c3qb757	-0.214661325404199	277.911915470764	0.0	7.15427502326655	1.93394294440527
did:plc:aky7an6kubjhjkw4m37hcyqc	-0.588242120302454	528.637924432175	0.0	7.04643316881313	2.66747986361353
did:plc:alhictajuktcd74ijii435bc	0.05597644979587818	494.52163432312403	0.0	6.59844951115591	2.55942958575496
did:plc:alisj6axnn3xh7pauduhuiqs	0.141624108469742	246.671021158925	0.0	7.39117583275105	2.06055896150776
did:plc:alqbhkeswgqkrunutjnmxscm	-0.34645095890337	549.560711851202	0.0	6.32044577361222	2.35949594938753
did:plc:alrqtkpsrkyc65xsvqmo5wlw	-0.599498034423122	193.135635756714	0.0	8.79393399753516	1.20710381370101
did:plc:als2lz7ahwo4vmxs5tmjzeef	-0.676136787540511	444.009561027889	0.0	7.05479974778859	2.47873712687015
did:plc:alsgik6l3zp6d5tc3mjhmlca	0.31801699708454745	418.92494284788216	0.0	6.78657597183885	2.0679248288953
did:plc:alsr2gttrivhcziyizkob65d	0.498652636192793	124.164607384869	0.0	6.75914935091168	1.9951488887431
did:plc:altifbmmvpgrtzbrhdyzqjkt	0.1683375437200993	250.87396575972951	0.0	6.91582073971163	2.06275624059583
did:plc:alugjprnuzby3ccvewpzng32	0.467111172717502	80.5834846058165	0.0	7.4192927535587	1.4264352465224
did:plc:alwpn3hjjjn2hwvvl3ntrjk5	0.12375022000380874	359.76485354909516	0.0	5.97719250370533	2.0408949961984
did:plc:alxaz5zviwoa5gbyh6i4ws7a	-0.27857212491909	254.997951562776	0.0	7.2069786872965	2.16915617995399
did:plc:am3t3w7w2koao6uxasfpqdic	0.0455725576013282	651.369902925053	0.0	6.32588423659104	2.58470353525645
did:plc:am4obmdoggq4dizghzp5jxnq	0.119181038866421	295.652010531363	0.0	6.43239981530557	2.00345116255068
did:plc:amdicrhynamkzlxqs7hddhkj	2.656981559468724	2.656981559468724	1.0	8.8380597621811	1.43669106157162
did:plc:amgw2de4k64knewzaxiit2ve	2.9869305496876697	2.9869305496876697	1.0	7.8757068085067	2.19928535626503
did:plc:amkkc6ewylgdyl3clk4ualus	2.048342130157491	6.145026390472473	3.0	8.32414962759371	1.41538617950947
did:plc:amkzkz3tsaylj44noqbixiql	0.10242007380129009	816.4777151819152	0.0	6.99136058707455	1.94573873139888
did:plc:amla33a6fzallw2wqoxkftst	-0.493567389824603	278.861352388195	0.0	7.59582829568331	2.07960716459472
did:plc:amri26azjwt7tmw4zxap6lrr	2.8315475027316066	2.8315475027316066	1.0	7.37348107039867	1.62338660883362
did:plc:amrkilqym5ituyt6rys2ol4h	-0.264061925037241	270.248807328064	0.0	7.36254580773494	1.95173838984741
did:plc:amryqexl2ccj7vwwbv3xsnpz	3.0533867081909776	3.0533867081909776	1.0	7.2902229954777	2.06530192545365
did:plc:amvlolmrbtzr56oju6dte5gl	0.4869687691787598	214.69560944556807	0.0	7.14213174214337	2.02891247857853
did:plc:amwwhlcdsb675tdmkdwmijqt	-0.272700832085235	290.052274885433	0.0	7.09607310440584	1.97326957973485
did:plc:anb2srhgpm6iyfiir2pnb57v	2.6562365970923616	2.6562365970923616	1.0	7.81044232410529	1.44213391151091
did:plc:aneu2ae7whiwdv2fqyt5uh4f	-0.26206181696133	334.911666993261	0.0	6.16203849721418	2.46975485166144
did:plc:aneuiarf5wynlknueupsv7y7	0.262827668956819	646.546203738122	0.0	6.18370503744943	2.15543815142566
did:plc:anoahmscofdnohcg6xfo3dg3	0.154001893767741	312.206376788268	0.0	6.10897676947809	2.00328132902933
did:plc:anojm37iqytnclxudaxh4774	-1.32922928974776	276.479692267534	0.0	8.31897364194344	0.667649563616207
did:plc:anuwjovovrk3anljo3grrirp	0.06565898641716776	524.4076316329517	0.0	7.14804657851096	2.1133635898892
did:plc:anvcbnztk5ekozlmatp2k27s	2.5536339694125316	5.107267938825063	2.0	7.42134823667076	2.13818208682105
did:plc:anwgtpaxw5timjn5himmvuhn	-0.371907200013481	364.57378547693	0.0	7.54034520696297	2.14501516053385
did:plc:any2rzlhbuz5fmabclg2cqsd	-0.0918018331514678	561.954731553381	0.0	7.69368161418673	1.93245726531977
did:plc:anzhuzot44w5qvjslsnu5b2p	0.29862838400510267	194.1916435341685	0.0	7.66736821812929	1.82597931919847
did:plc:ao3jshmlf5ijcabghxtstq6z	-0.353861392928045	316.655783565401	0.0	6.86029881256719	2.32801603468821
did:plc:aobaeqzvk52gf75g5m4pkdxv	0.458117796777583	112.436691212488	0.0	7.51848015824286	2.29300587577244
did:plc:aocys3wrwzpox76xoy6bkpcu	-0.799467470591219	249.687326763255	0.0	7.84501291423786	1.60387077930157
did:plc:aoex56frtov2ypxjegrjyhsa	0.2018363490627724	235.2622071096952	0.0	7.38971569591485	1.70267182889596
did:plc:aoiovevyi3wbj77eqpr3bpyg	-0.0125807990728254	670.001657282781	0.0	7.26992664116471	2.40183406462091
did:plc:aon63qsz23cmam65o7j3cccw	-0.41606664078162	219.147695459814	0.0	7.34262873447353	1.82108876034984
did:plc:aopaf2sufewjwri3fzonxjyj	0.232708301541722	323.934358217277	0.0	6.54563595807716	1.97125429580858
did:plc:aoqmtg3x6u22gbrjeyadsvxy	0.17233871612440105	786.1182136758227	0.0	6.76796588317304	2.45281080006032
did:plc:aouifq7kzoej7ablrbhf4wyr	0.28713980012404544	202.25891838204802	0.0	8.09569567029885	1.87603083949269
did:plc:aoxd7z22pnl74imo5j5nfaje	0.325548778492181	292.505101629485	0.0	6.39360788898116	1.87302382601635
did:plc:aoywgqw7q5nsbi3zif4s73yt	0.7451809799157195	0.7451809799157195	1.0	8.21626016081755	0.925532759724959
did:plc:ap64sp5nb3vmwgtiyj4makz5	0.47117325005287974	267.18485168121356	0.0	6.48785613354826	1.97587919817909
did:plc:ap6cwrb23ixp2weuhdgpmjsk	0.225656702582327	199.237345819479	0.0	7.15020155610689	2.25762352289363
did:plc:ap76edvckp5t262kwikfdovn	2.223642893379531	4.447285786759062	2.0	9.51540351378605	0.789954760136281
did:plc:apcqqyummppa4emeyvttqvvy	0.32722466362529806	196.35044533302144	0.0	7.46849102875891	1.85201109831645
did:plc:ape4pahxi5p63fsqhfe4hudb	0.329560980214895	418.408111172666	0.0	7.04858127377586	2.45970639976348
did:plc:apssfu5zqqdhdxsutocuwgd4	0.277683432243117	187.97200263861	0.0	6.99176540027855	2.31434025283472
did:plc:apswpezuej7ohus4txh4moqh	2.4684777390047623	2.4684777390047623	1.0	8.15824692235883	1.49869207058369
did:plc:apvmfj2urfabluottztzi6ir	0.300964019735652	52.2177564893537	0.0	7.74268793236445	1.7025204812537
did:plc:apxojtoa22iz2qokjek7ue5f	0.296491804884276	188.340619382507	0.0	6.61795489380047	1.66002214982282
did:plc:aq2cm4kxggdduox2ntxhmljy	0.465935187385122	152.977003024549	0.0	6.79868414864643	1.81312620669331
did:plc:aqd5xceqlahfc5rwivmija2k	3.2261519465125006	3.2261519465125006	1.0	6.54445992381259	2.45627158731193
did:plc:aqeuv2mdvxteuoq2nx2sbjx4	2.2900624284138327	4.580124856827665	2.0	9.61776317642344	0.789024564383765
did:plc:aqjz66q7o5voz22hf5njb26z	-0.19125523220954	577.168852039572	0.0	6.64714521655172	2.41938022632263
did:plc:aql4ejdvbkluazj4uksiumzo	-0.205168215624102	188.210748454717	0.0	6.9819395726363	1.79833086019716
did:plc:aqlibbx5obmtgdgnpavlvzda	0.4938331363198653	116.57658481860284	0.0	7.37570476491392	1.94165250661808
did:plc:aqnc76brcizkd2nguaiyd3xh	-0.351686133400457	172.379901961178	0.0	8.01737888883781	1.8746101330552
did:plc:aqrsw7wlojpf66oa6ii6rh72	1.905519506416902	9.52759753208451	5.0	7.59511688535474	2.13098791197265
did:plc:aqypugich6pqlet5m3d4flau	0.219844026754185	289.832933482314	0.0	6.53956610772999	1.74846889809691
did:plc:ar3crk7qukw3ryldytmrcnqi	-0.272758227706336	123.737427533158	0.0	8.62636858039519	1.16827841606794
did:plc:ar3t3qudwj32bkgkrbip6wnh	0.249887296846236	306.086075135093	0.0	7.05721717339021	2.03296373708624
did:plc:ar5qyrkcufdsp2ls3z5gkwjs	2.781367995441679	5.562735990883358	2.0	6.54444149393346	2.03848226537976
did:plc:arc45lrdwbbdnii5aemll7gr	2.8581231184224434	2.8581231184224434	1.0	8.05600362477367	1.70239473871968
did:plc:aretu6ichg7uqc4edpfkvlqz	0.284155620814293	289.667000379676	0.0	7.82066054286597	1.87529564355696
did:plc:argmqduzykwwtkftekslzbgz	0.4202820866316686	170.81420999173358	0.0	7.39225806254372	1.73096836415775
did:plc:arouay3eknnivavqdbcrmn5a	-0.348220171823704	1187.19520848902	0.0	8.23420642706597	1.25219128546082
did:plc:arptdpwdpzl2vtstad6jasux	2.8463696242925756	2.8463696242925756	1.0	8.00495382719757	1.55377576069888
did:plc:arsod4qjfvv7ywvg443t4crl	2.568323869868052	2.568323869868052	1.0	7.60991182084771	1.7212899547162
did:plc:artg5hcrdii6nsdzigfdp2mv	2.646561321499056	2.646561321499056	1.0	9.06197331176098	0.893184751968155
did:plc:arvc7cofl5xv3j2ysq66hxoz	-0.399220415889237	433.092062096456	0.0	6.88598751803214	1.83659770166364
did:plc:aryrwxi6mtczkvabczwxe2hp	0.20924896582380811	567.6318402742093	0.0	6.9375470865547	1.95280106778568
did:plc:arzlzn55zvwlrehik7qgskc7	2.4196130565976555	2.4196130565976555	1.0	7.1327246721557	1.53815385850119
did:plc:as5p3lvddibngu2robcuvi33	3.0726652193444237	3.0726652193444237	1.0	7.22044432981257	1.69159380011301
did:plc:as7n2jolgiimskkhqnn45lcx	-0.384927452348555	467.645517019861	0.0	7.40843828960009	1.9721169355134
did:plc:asclyr2ucu666nkcg2ldfezk	0.3913854401582064	168.20042515904822	0.0	7.33210029736593	1.78295920916434
did:plc:ascum4x4vhq2kfvxadkfkssx	0.241785568996958	50.101308188278	0.0	8.48181853574029	1.38657410203717
did:plc:asijn5upzfsvv3tbhls5xggv	2.679374146401491	5.358748292802982	2.0	7.64509568302041	1.92060306174993
did:plc:asjfneevdzq4icwhejqzuxo5	0.12703010009706067	470.6763002581694	0.0	6.25369023477579	1.82706087019824
did:plc:asjoousaf23oggstnwipxuq5	0.362752921929031	194.386126079587	0.0	7.74520615222478	1.82556507723411
did:plc:aslyudm7ephbcyrummydkqmo	0.1335868124810684	290.72006650642027	0.0	6.7750069938649	1.80974017492806
did:plc:aspc7vktm5g6udeebgq5mzyg	-0.144636241520127	782.184659604733	0.0	6.65966088155777	1.95476073516728
did:plc:at3tnddi4xd5ryluwtwqliwb	-0.430036325944956	758.722104115761	0.0	7.25127083145396	2.19131548121887
did:plc:atc77krgmnbqm443srpsqail	0.236652732465293	74.7093965731938	0.0	7.41917793645414	1.72027665873631
did:plc:atcweoas53rxi5akkz5433wd	0.28038286649573624	280.28217207395176	0.0	6.15856092809784	1.83983423086592
did:plc:ath7g22vuys74bh5ii6orji7	-0.238948186799574	215.478958654975	0.0	7.32409792121479	1.80703466388743
did:plc:atksbi2wpmmldtjoru3vp7qc	2.72685919025554	2.72685919025554	1.0	7.77301437566203	1.57134025227304
did:plc:atmoflob66bv2agrbzwbv4ga	2.5877278519892744	5.175455703978549	2.0	7.47398798979036	2.46416540795531
did:plc:ato3bpb53afjcnnkhulxd7cj	2.4971324139386897	2.4971324139386897	1.0	8.30949766739294	1.18820761532598
did:plc:atrjdkxi6jszicxydnr22ppc	2.2387868972620244	8.955147589048098	4.0	7.60397868901631	1.79556237884392
did:plc:att5marrgahvzerjk5z5zqlz	2.650609158186346	2.650609158186346	1.0	7.39301485433739	1.69171036116451
did:plc:atudm6ain35vdj277uzmxglm	-0.167776069134083	605.563875548571	0.0	6.92227810466438	1.96164141173927
did:plc:atus7d5lwqbewotzyjkllg5k	3.120503680685899	3.120503680685899	1.0	8.29871456471102	1.63774331540652
did:plc:atwylp3ex2ttm4tgqldlhtwm	2.342677416768324	4.685354833536648	2.0	8.07215154168158	1.7762219636133
did:plc:aty53xcq6el2lpyrs5xptawh	-0.254249547795941	335.737431196643	0.0	6.82938948750318	1.84603221570242
did:plc:au2b3n46t4zru2mofuuyir5j	0.2759726568576165	174.63476921272118	0.0	8.00603722563296	1.98454770625424
did:plc:au2e35bu2vyqcehtauhhgsdo	0.219420037294823	140.39247535321	0.0	7.13174545227165	1.75477305660411
did:plc:au3lx7cmq3uoydgw6d4xkhco	2.1656558588390715	2.1656558588390715	1.0	8.19756334879512	1.62448060952226
did:plc:au6y2ph74tsjb4muuabu3rtr	0.04976489711715633	791.1909689097258	0.0	6.09077074604445	2.32484786616335
did:plc:aubhqxnxxbb5zgjpgnjvmkxx	-0.350118649935459	14.743552917869	0.0	9.23035299254778	0.282416543008666
did:plc:auee7mkeat7jkxy7q6qzbh4h	0.201264480789793	310.082393571528	0.0	7.13266076920624	1.96512413597361
did:plc:aughpbnwblr42esphcj2kxol	2.7778895788958775	5.555779157791755	2.0	7.77376832563681	2.30769704552832
did:plc:aujlqa6fed73m6r67d6tz2j4	0.15456752276216773	445.1352554537128	0.0	6.61157642694928	2.18494074147156
did:plc:ausdvtc3jzqxyqayxa5tbmsh	-0.277259628899072	612.871849387726	0.0	7.49455109295306	2.33596949101739
did:plc:auxwno2agioiguy5eaykxdgj	-0.498962944051768	401.848455025641	0.0	7.31591106472545	2.0618420012035
did:plc:av2csaxugyczjguju4nk7ytj	-0.0381599980426709	911.872508264179	0.0	7.2858838523522	2.55457348095843
did:plc:av35q3cvysn5by4e2njr5adt	0.23593635749969274	326.0623848164672	0.0	7.08161706581767	2.39204601394759
did:plc:avakshm4k7jvscaiqjhnplok	2.717267381208605	2.717267381208605	1.0	9.16693169720619	1.10197435801895
did:plc:avbtr3nmuwdrbpxjxqz7pb65	0.47425114907974375	216.20946904825573	0.0	7.33992897349036	1.88726487610985
did:plc:avcf7o75h3zixskhqsgrmxil	-0.291027826536575	300.195205867459	0.0	6.58635296741847	2.13550334054302
did:plc:avedngb3njskjvz7iqwgadv7	0.24341056235400083	41.046532520158564	0.0	8.39672701304369	1.69376269451262
did:plc:avfqbp6f67dzq6u66rvqp336	0.246309153615063	464.354913447309	0.0	6.77111253478098	1.69083348044436
did:plc:avknwiefwatd4lbgjvguehui	0.479973982835701	192.322976031128	0.0	7.39058810108725	2.10159868491566
did:plc:avnfiljij4t4qrtz5fspzfej	0.42098303566537937	165.69574668529197	0.0	6.71151857096599	2.03580036013233
did:plc:avnlevujjhro4nlrypxtxclo	0.240449277038953	304.393743464592	0.0	6.67968672416341	2.08555389433025
did:plc:avoiabvofh7lrjkefzruteco	-0.573639841886726	284.677729964137	0.0	7.70345702172728	2.17249273370085
did:plc:aw4nj7dr7x4sznqnhexkeish	-0.375705783801459	377.717059090212	0.0	6.7524633810935	2.86008149158381
did:plc:awiezjr6ggcqs55mw7f3l4zu	-1.25265296388546	3.75795889165639	0.0	9.01948762767902	1.3609939735689
did:plc:awlsal6te2tejrkc44z47wmp	1.748558982552919	1.748558982552919	1.0	7.89717999314069	1.64506027572121
did:plc:awusrom5o74v5lnonrbmds2g	2.6859721320851153	2.6859721320851153	1.0	7.94711602174857	1.79436652183964
did:plc:awwh7pg4q2y2q3yspn4zkazx	0.4221219737273944	193.92995148546058	0.0	7.23108219017363	1.94938167721447
did:plc:awz5xssgh4h5rfxbn7uczhlq	0.046080244074050244	0.046080244074050244	1.0	8.40348525074455	0.444386502585138
did:plc:axd4fskde6wiokes3gucir3x	0.26289577545188775	188.41896011169152	0.0	6.87682713693586	2.21360453048474
did:plc:axhnddn5ifiobsdqmnbzerzo	0.164242341638753	356.757033641793	0.0	7.06554729006298	2.05644553575022
did:plc:axm2u4xr3b6hm7eyyhyaiq5f	0.225333331210663	436.982222905002	0.0	7.28742576871708	1.9277930439822
did:plc:axmz47l6nws7qcohmqwhyxce	0.6024651549643125	161.34512958536158	0.0	7.58167609024039	1.90812475732467
did:plc:axo46af4lgvkmune5yedkx2j	-0.115919722318904	632.867988571957	0.0	7.87193748442721	2.12048344747551
did:plc:axrknqu5pdqdsglelvx7lqfh	-0.206135977524058	314.371304905791	0.0	7.14412074469831	1.73971629174095
did:plc:axx53p7sq2yfdrcnx4ye7k5x	-0.156227954984716	646.182974391504	0.0	7.61569590010899	2.31230011122114
did:plc:axzhnx6yxsxwr7eaaq7yv6bw	0.27335381882062	158.063510126611	0.0	7.33667309485542	1.78034477593077
did:plc:axzkn2tlqmnb4on3fhrfdpyw	-0.531093212052943	883.072513538732	0.0	7.31801780900745	2.67908827971743
did:plc:ay52x53pfnrrubwe7yg47d7k	-0.221292393752167	650.236780559135	0.0	7.11930279627034	2.712842834727
did:plc:ayc653ghievig6llt3vhb7zv	2.175673104966935	2.175673104966935	1.0	8.45518814212163	1.35531556126672
did:plc:ayd32pztb5t6arbv273umh4p	0.39564869785342677	154.45596126885906	0.0	7.73605489314892	1.94158365536114
did:plc:aydixcgevq7kqgbjs6ybr6ri	2.123040763969261	2.123040763969261	1.0	7.93159146803912	1.72716590823892
did:plc:aym2rezywb6pxvseohhxqpde	-1.1455287553534	230.251279826032	0.0	7.00523925599231	1.01263006530761
did:plc:aytgl276hfxjvpnijwethmog	-0.535314857589588	483.338380310905	0.0	7.29708687533937	2.57998662837157
did:plc:ayyqoqe32zfdw5ljrck4753p	2.0340223670749285	2.0340223670749285	1.0	7.53334463131355	1.89582493244416
did:plc:ayzaif4vad6mneqwbp23x7gi	-0.186737636747792	1294.08890503778	0.0	7.44641372097732	2.56879385256721
did:plc:ayzzpuhnufsaod7u5wewts3w	0.5110065024718321	284.17456397686203	0.0	6.28176280086825	2.03061569202025
did:plc:az2lukqdbcph5zf6bzflgbzw	0.22114500860723593	174.67797976392558	0.0	7.96063435070695	1.24194226273463
did:plc:az4qg664q6xtxfekmh7ygvj6	3.5256310612710786	3.5256310612710786	1.0	7.45015290178032	1.78013743776674
did:plc:azbsofgh4hyzt2itsvouhc6b	0.164470647044063	187.08385271833	0.0	7.04484556006578	1.92433591276615
did:plc:azigi5o74qy4venpe734kjq4	-0.538877625613163	1354.64722975239	0.0	7.00179186134748	2.33928757098977
did:plc:azj5gn42bqjl2majn6bz6dd3	2.9082943264785936	2.9082943264785936	1.0	7.32905951458443	1.63360283927707
did:plc:azjfp4pu2egyqcvt3t4dgdli	0.24987608937692646	180.95664000861342	0.0	8.13045632018943	1.71775958486172
did:plc:azreptuopvmz47djhtrhb7hn	2.8084900831898714	5.616980166379743	2.0	7.2710783008494	2.07743932900658
did:plc:azrsjnwwb2bdjgxlkaderd4a	0.36703263347254167	187.6558915231907	0.0	7.38669964546866	1.84012220844978
did:plc:b22vrsqrdgqqcieb2hwkaqyp	0.312465731677718	126.314731851417	0.0	7.49838846969883	1.7900201873317
did:plc:b2bqhsjzprv3csekkwl626kv	-0.320786904146251	321.985815231149	0.0	7.15994097031079	2.18497129370555
did:plc:b2kfvlz2j7zsat4o5kpcwr6r	0.216862175260651	234.561983210935	0.0	7.79728095599973	1.77038363804334
did:plc:b2lnsb7sskwpijbuqc6pckzg	3.2228734042135896	3.2228734042135896	1.0	7.17642201595156	1.89497202901371
did:plc:b2myp4hwsgrc2iu6xy65euve	0.2593650996792072	79.29938136840008	0.0	7.49771738331961	1.67855608165278
did:plc:b2r27ntszedtotqsx3mp5noz	-0.548977468226242	455.247512379801	0.0	6.96732377272556	2.38024143400683
did:plc:b2rizavygsyrjpqdzhghtxd6	-0.220941763559921	1065.25294490895	0.0	6.48649783189799	2.29895366738463
did:plc:b2rzyafyuaui3elhwkcvagdx	-0.0877108085827167	609.137056419785	0.0	6.41008160142107	1.89940894905126
did:plc:b2s4sojsw7hc53cpxniucv64	0.26129620262531	177.807761303324	0.0	7.57314177855692	1.75186991639314
did:plc:b2ts363xev22cx3whugskkjs	0.102265981905664	687.587119545927	0.0	7.95666505075118	2.00405329662056
did:plc:b2w6knttum53gvpukcykyct4	0.262550338921299	130.712486617427	0.0	7.679318674536	1.86637022807807
did:plc:b33ym75vmzpjdfnxtji3yrsa	0.31496486342261	122.641724906542	0.0	7.91985521153342	1.66473314812503
did:plc:b34k2gv3fl3iirchckmo75zk	0.420937211163087	81.1070537899307	0.0	7.35527744183761	1.98286362174966
did:plc:b3azjwbcx4sp2tyddhlwclir	0.4538704312310863	112.07316893591963	0.0	7.22415114363895	1.74722286405148
did:plc:b3bgrxcbdxd4wmx6vcl4ixzh	-0.275862937832497	1403.59636194155	0.0	6.46667933782384	2.34830556904415
did:plc:b3bpvrk5op2tu7jfed5qy2w4	0.1851973010947372	260.3727776107548	0.0	6.54099780922613	1.99701496660029
did:plc:b3bwkoq477qmxyxr6l2bmjzm	0.341271435754272	159.853084529365	0.0	6.92432856257249	1.48199586602461
