did	duration_meanlog	duration_sdlog	gap_xi	gap_sigma	gap_mu
did:plc:bbr3u63ddaid7i4cwwukgkmq	4.6881630993136	1.37817848367689	0.7621736040235177	1625.0351757874298	0.0
did:plc:bc2kifdhhiq4n4l7ik5pagqs	3.58363836090944	1.7269927411352	0.6943581653946659	794.8298916055487	0.0
did:plc:bc63junm4oyiqjjflqthod52	5.82063326836735	0.688816734227248	1.3490198446677606	371.58526733728763	0.0
did:plc:bcan7fnl3gpqhcjczvyfs62e	3.68309343111012	1.27001424480265	0.883959709133172	2229.33434766549	0.0
did:plc:bcba6xphclxojrhjptjskslz	3.30656601725514	1.77950877567468	0.6625793019069871	1758.9409930822012	0.0
did:plc:bcgltzqazw5tb6k2g3ttenbj	4.11962905420221	1.41840455335496	0.5166922345811407	2413.542230752773	0.0
did:plc:bcimmblf3ali6jkoevrwxjhv	3.97471889687803	1.32911403209224	0.8680360192504318	1203.5675855039672	0.0
did:plc:bciod7vyn2lfhr437ofpc3ur	3.48992246911036	1.3934186143889	0.759409678103787	3209.344027403104	0.0
did:plc:bciqpwv2xlxe2dkxz43nk2xj	3.70672022846087	1.30488879810598	0.5656782806738507	2245.1302732314116	0.0
did:plc:bckrtjyisyysocxiisfi6jq2	2.67150096450529	1.52216323405148	-0.2289303730854	19205.0336766682	0.0
did:plc:bcsw6rkky7oxrc45axoxh63f	4.22896853308314	1.40793262334615	0.5649374132407793	1395.4502195969098	0.0
did:plc:bct4mvkb66re4epiukcry2pc	5.24671501913368	1.28820741811593	0.9317108749911778	653.4037220780084	0.0
did:plc:bctee3zkc6zczsdihtgdejfj	3.72217293206426	1.2066215735376	0.487960401374948	4163.27064475236	0.0
did:plc:bcwbop46qrr3a553p2makg5o	3.14432631370448	1.21744347538295	0.483425802373019	4389.20714460529	0.0
did:plc:bd4bx4w7zq3uowqka2diz25a	3.39651392337003	1.63669875673382	0.6401247256612574	1330.2094963627867	0.0
did:plc:bd4cl4siak5wjaqv3gudttvh	4.61690088989191	1.59934968408176	0.6183348697728092	905.8139322780796	0.0
did:plc:bd5x2y7ami4gs2pb4z5sc2dr	3.70206232393685	1.44547096677665	0.717623102201199	3408.65872913858	0.0
did:plc:bd7wba3xqh3wnnem6xsok534	4.16435863907917	1.06769210053014	0.860550249220655	1562.433651394919	0.0
did:plc:bdfo3gsi2nymcqpz6lykp55w	3.49203755355005	1.54816119099638	0.5678453264352469	1774.4924384883288	0.0
did:plc:bdi4plvoxn2yzoo4v4vsdzlm	3.64983523430689	1.60647484539015	0.4994643630211274	5032.601951169507	0.0
did:plc:bdl3pfajlkmcv6by25b34mrw	3.42563678925583	1.8583023835251	1.2779057424163267	1137.674292627023	0.0
did:plc:bdnhb33pwmwinzbfrgqiqciy	4.36595378496855	1.59334907171002	0.9947270537041293	874.4058120555459	0.0
did:plc:bdnp4lntce5yvzrw5cyaerba	2.69057006082767	1.6055505882516	0.3283570758099649	4514.366021419958	0.0
did:plc:bdobrwr5oiwlgh6hn7rsvly4	3.72517734715309	1.72738386085334	0.8113823693124922	875.2508391982932	0.0
did:plc:bdwyj2qe62hpkzg5pls6eail	3.27549188767802	1.78283231175291	0.49852933836811103	1393.2287439096735	0.0
did:plc:bdzowfyc2ajyflqj654m6o47	3.55699125100515	1.32104211372361	0.4331948906318901	3864.4441904060695	0.0
did:plc:be2huqsxdtbfodlhwkcn6usa	5.18774467975857	1.59504708363788	1.3304569745595562	789.5713101904362	0.0
did:plc:be2ltgjzw4vqmuqgi57uh7ic	2.899336673689	1.47348785092113	0.532217922310591	3762.07086615272	0.0
did:plc:beh4vvv7kr4lfo667y5anjfx	3.75502132696305	1.16466274781861	0.0577777656222582	9039.72981350619	0.0
did:plc:bemrwbab24mfwmfo3vtnvm5j	3.20964929362132	1.57313689367433	0.6717966715939249	1947.312195888676	0.0
did:plc:benbmmw4ctbkrtx34on3himx	4.29337577402664	1.46971898040173	0.7961046144370326	664.6743985455041	0.0
did:plc:beycivenygxci2tvixhl52qp	2.83749572065131	1.85736058742925	0.4440840688523681	2429.9456924684537	0.0
did:plc:bf2xlgw3s6krmr4y4ys7fxd5	3.38398975473974	1.4939676865924	0.6128043636678105	1239.090209404906	0.0
did:plc:bf4imwb547eg67drpp475oeh	3.74220998844206	1.6064228634189	0.8721202025431151	1417.2338429174918	0.0
did:plc:bfckb7ceixovyaj5erjkmtpy	3.86749636563665	1.26505457691621	0.7309015777834259	1962.6155043311467	0.0
did:plc:bfevvgoay3tirvvrif5g42sj	3.16266669777836	1.35463581349354	0.106393545613134	8515.33642727004	0.0
did:plc:bfgpguyqlv4khurbaxk7jnj4	2.79825077743277	1.75949339718974	0.417954204862776	4151.49308070178	0.0
did:plc:bfhmhnv4dvbjoosr2ldmldos	4.51176248097191	1.92173682006103	1.2125935635939353	356.0055446315725	0.0
did:plc:bfjzxfufb7d7ldyzqntnt537	3.29402687866805	1.64149516022943	1.178491685984754	999.6679766218654	0.0
did:plc:bfo3s5fdq7bgsjsm4dx6yzft	4.06350942915071	1.15702394018106	0.743650979724812	2492.61803905899	0.0
did:plc:bfu2wcmtqulr7tzadz6e7n5m	4.1504541238693	1.44140966275311	0.8413586508737921	1004.1069820720401	0.0
did:plc:bg2gonvbbdj2krzli5i2kyud	3.58825472311776	1.31585592635071	0.6461854355368833	4170.615501244335	0.0
did:plc:bgaa7ksf6vubbucpy3f2auvi	4.03843093045022	1.47263144178852	0.8562077164573962	1221.1138758200887	0.0
did:plc:bgdqkygdoqkahskteychgvbd	2.02641205736657	0.636124571673861	0.18824338853401884	102.21615997397224	543.0
did:plc:bgvlgtbkimftrcyzyehdkpmi	4.09421535014718	1.60576979615695	0.6091447861623384	1403.7505702484684	0.0
did:plc:bhbye3rokpqd35lf5wy6rmav	4.13445963803415	1.39873107238756	0.5617306769165361	1197.4242603523112	0.0
did:plc:bhcxmr2fstbrowi2d22vyaau	3.71615117834334	1.39580187067997	0.7081524069734126	1758.8287070510594	0.0
did:plc:bhkddvxhy2mpqxfmum3bivdv	5.23483395107073	0.847336799746542	0.3227899698020016	6457.131555257559	0.0
did:plc:bi45ejy2s6egyhidp5lcodaa	2.21095440173923	0.499939599824464	0.8204934915870309	471.78375766254277	575.0
did:plc:biid7o5qpu46biwwkczsawm3	3.12651438053082	1.40704005609987	0.317785081721485	4623.23982052365	0.0
did:plc:biplexewwns35xgbta37oynv	4.6407049151039	1.06580250400029	1.0684907191999629	623.3134377762427	0.0
did:plc:biqfsgswtwbsy77hbadj6gls	3.45985879281182	1.5346120102435	0.5454716052117752	734.1362961299167	0.0
did:plc:bitts6tcdlmg26d7nnuwvinv	3.21729181214121	1.60339643287524	0.5581835410391452	2110.7142591724573	0.0
did:plc:bizxsgkstrdcqmv5k6ipkh4e	5.59130834742478	0.797324372367284	1.7917291918373501	442.0817019464399	0.0
did:plc:bizz4msd3nwl6jlnwwlj6fam	4.02487393486582	1.42106091124343	0.7627778478906783	1731.7565976375838	0.0
did:plc:bjfgkzxdikeak4krdofk5t4i	3.34024411631322	2.0129447898097	0.6120601220757547	2521.7261249692833	0.0
did:plc:bjiesyqthzjh6uxnlodn2z4r	3.244453052033	1.10923330661986	0.35526352346397705	6024.419094739526	0.0
did:plc:bjiupxpfu36zra5cwag3hsga	3.19407438543493	1.11577553089367	0.22388821968156644	4829.127679391403	0.0
did:plc:bjjpe5m5q5teicttdpjna3eg	3.77675760937872	1.56967844809694	0.3487675297599161	2878.095151048292	0.0
did:plc:bjjzd7badonng4yfmo3z3llz	4.6533392074659	1.3468594660923	0.596345926187704	1631.50722188953	0.0
did:plc:bjm7fq6jgotowpim5ggfbzw6	4.43661409786237	1.49601795578928	0.6797899554004182	1110.5492220622189	0.0
did:plc:bjp2aswc3pciz6agojn7aoro	3.59780572610653	1.57071512921575	0.6158779175256569	1844.6211434941195	0.0
did:plc:bjq7xy4ucfynbycc2dpggmjh	3.83980426894528	1.1442511868082	0.171745198390498	13861.7943528813	0.0
did:plc:bjsgktrwsyuxaq4j4y5klqzf	3.15896666643049	1.60841349187491	0.6183848359357315	1050.886368204583	0.0
did:plc:bjssn26trxrrnzvhrmkhv7a7	3.68691218942079	1.25608322060135	0.29462750221031536	4060.7143473296587	0.0
did:plc:bjtmo5f7wzguy66gjl4nk5d4	3.54429897986634	2.05468321956279	1.5702230294593869	503.4146240439158	0.0
did:plc:bjtr4guraibq2d4tu4inzxlx	3.98566682571204	1.1560620382146	1.0257760502196682	2080.2267120477763	0.0
did:plc:bjvdunkmu6gvpxhmkh67qdry	3.4826725699217	1.4514259932811	0.7960549908340231	2216.2238242106723	0.0
did:plc:bk3rtnixna6kfmaz47ymay6v	5.42929950903858	1.43710286634432	1.6456557231227018	451.40197976693315	0.0
did:plc:bk5eisxje7cvtilwkoquh6we	3.52068520138409	0.920342034626199	0.57572033741692	2774.867902226681	0.0
did:plc:bkbmobegn34dexwvpz3vui72	3.71209763718153	1.72034313490587	1.0886534777098722	1495.4854842748136	0.0
did:plc:bkco7mrh57mvs7pkye7v4y5b	3.98883188335724	1.43542540268576	0.390358674646467	4343.52088803901	0.0
did:plc:bkgdcktclwgjqmh5qkdkxzr4	4.228101016184	1.46922129204357	0.8168435304291324	2793.8981802224675	0.0
did:plc:bkp75vmcq3esuplg2kmhvswi	3.57232860564841	1.20801934176051	0.6010901842230717	5007.311784847684	0.0
did:plc:bkqjqht37j4w2qqp3m3et24j	4.43025790609143	1.42441780734772	3.14499035888491	217.0043347630588	69.0
did:plc:bkutngq3nsllpeoxb4q2q6t6	3.59231419920184	1.7076202364606	0.5982478239197109	2179.8209946858447	0.0
did:plc:bkuxchxwx6bltbrgrntb23c5	2.58826604892378	1.67542797513165	0.7614267165242643	2239.247533661175	0.0
did:plc:bkwa2sb2wzcqwf6elnpvhn27	4.27377580885784	1.14287900391075	0.500890116251271	2086.378096440781	0.0
did:plc:bkzze5l2ndfgxaxa2qyn7md3	3.12935068002825	1.67765261623033	0.342684322875588	4216.81233662921	0.0
did:plc:bl643io2ifhmngcyxzyejk3t	3.92913955300573	1.68927594252346	0.6465226125445543	1059.0522500492175	0.0
did:plc:bl7hspj2b6fgit3g7tevov5o	4.14098470996097	1.36556770275821	1.1706373742476026	1599.9930311365335	0.0
did:plc:blaoctikfj4mixe77lwrw45a	3.89047983659071	1.50582491238724	0.5864618844874612	1118.634843103501	0.0
did:plc:blblhbed3sfegqm33hllczjh	3.7978535999056	1.64330366100516	0.5440880948354702	1027.9977926120398	0.0
did:plc:bldb6kl77j2j7lwpoy2qyxzw	3.30479197015067	1.7204941063298	0.6871177504195597	572.5894742521227	0.0
did:plc:blnhzzt3ppv5gud6xdaqa2en	4.75582252369273	1.56471707705597	0.6407963117568775	1064.8275990388302	0.0
did:plc:blwhhckwgiqnixwr47ovwran	4.99353465896203	0.982945350480794	0.8332359838774133	3165.8350448009637	0.0
did:plc:blzcuspxhjsvg64sqdurm47h	3.86455785698197	1.37103432295158	0.5160445410324632	1534.3699792945536	0.0
did:plc:bmbbzjpceb43swszyfu7ukk5	3.74710315495148	1.12916002697946	0.438870892931216	5861.50708298786	0.0
did:plc:bmko2pw4h4fkvpjs4umhfioj	4.40502076174608	1.30241302103366	1.0132272916723637	1412.211441236953	0.0
did:plc:bmrdyaovu6fk3jbt73zy7i5y	3.13018117910412	2.03170413671941	0.8511972358008851	1609.127380254149	0.0
did:plc:bmvf34a2dckxbyxuhizvx6k5	2.85264682254702	1.64537927979696	0.5141924266192099	6549.774140671515	0.0
did:plc:bmvvmjxzvbtiopluttrd74cq	3.52930082198802	1.60206657485243	0.512394830273359	2763.66229358789	0.0
did:plc:bnb5jjzwow6pw5ndth5lpxgg	3.68174670314574	1.47957696476922	0.36030355624661975	1711.6399842199855	0.0
did:plc:bne5gjbvhgzpjr7fxrklxzaj	3.62567661609209	1.79309828597251	0.5818050715130202	973.941587376286	0.0
did:plc:bnfzk5yvoxbykzudfxgh3sxn	4.82712350068144	1.18220630873778	0.3240276665557689	4141.641883649161	0.0
did:plc:bnhe5yecsytflmmgks6d5qbh	4.0972281220049	1.26109683910079	0.5755207588702718	2182.325740965598	0.0
did:plc:bnhzvrgbvljibfvhfjssiimq	4.61768150673907	1.30184136175451	0.9201664685658085	601.443273894749	0.0
did:plc:bnix2bv77hg7ha4frkht6l4r	3.3031221955909	2.08174743290096	0.5377417848827938	1321.521781681433	0.0
did:plc:bnuclb4ixqa5uweziszslkdo	3.79864397322868	1.47669711063275	0.4821880018913322	2882.223805322173	0.0
did:plc:bo4s3ezxhobuypr77d3tak5v	3.94612099704641	1.27780543658817	0.5303927803270221	4034.727896737209	0.0
did:plc:boap4i5zbj2whip6f2iqqvbu	3.05445281664215	1.74206234762297	0.542859307371882	1789.02250047052	0.0
did:plc:bobw6verpk3eggm5n4ybfhwi	4.23914439039355	1.6787314627178	0.6014882049782592	2616.424947777701	0.0
did:plc:bodfrbqkjfoewep6ch6fudoq	5.43659280133992	1.33569736741029	1.1446059247585898	577.628058278931	0.0
did:plc:boew2oc3snp3ubq4vuwoj6hv	4.83614497576918	1.48117903168452	1.9541018941165347	287.7746061863567	0.0
did:plc:bolmj5eezk7xkabiz3ueskd7	3.0990895106973	1.37524122006949	0.519624162710255	4576.45428992406	0.0
did:plc:boqmdczvbj4fjr7nnhivehkh	3.19438602861971	2.0791126119355	0.5973870908795086	929.687508137036	0.0
did:plc:bosrxxvumiepba7q6i4gxgjd	3.29923150250913	1.72971535503651	0.6587148564053074	2142.528483649552	0.0
did:plc:boxkofetaual4v2f5njasyzq	3.34579575089672	1.39107416695093	-0.267727605604485	17444.4843528571	0.0
did:plc:bpgbbqg4tev6svhi2nma7dmf	3.65148048073749	1.72026128529786	0.6716520047387097	1144.2911744069113	0.0
did:plc:bpplfubmzw2r2jqq6atk6vnq	3.61816908748614	1.28782786516352	0.557533952030946	3693.59243498484	0.0
did:plc:bptgkcpktf5sqqqnbojlqota	4.91096608510224	0.652048385559198	0.0820846750603703	356.344480220699	0.0
did:plc:bpy5mku65wtem7lza7tzsc2e	2.91998746213242	1.72560347488816	0.5510171030399739	2942.21378517011	0.0
did:plc:bpzcy6v75j5bnogn2rutspqi	3.17924493630978	1.95394013914757	0.8627534135113398	2032.332318514253	0.0
did:plc:bq5ebhldjxioine6iuq4hvdw	4.39965510219007	1.39446618673035	-0.180308305968352	18546.8582149621	0.0
did:plc:bqbjh4ut52mpemvto57jxams	3.13980472068719	1.48082665135155	0.75174222998785	6143.936335353688	0.0
did:plc:bqet4p62b2gvy5yifp6lpidl	4.78499387909413	1.24121300773254	0.549420181988021	2691.73312734605	0.0
did:plc:bqjopmunmdinpcpnqng4l75w	2.71695681796976	1.77961140832122	0.672487504409917	4307.51306951903	0.0
did:plc:bqjssvxijo6vf62t4sk5w5fx	4.13119331660558	1.01133614430339	0.496812248620637	3642.74970331159	0.0
did:plc:bqp7qujsggtbbebu7qrz3hi7	3.89238621652826	1.63221615979145	0.7224064573699132	3893.3682436656263	0.0
did:plc:bqtdbevckauar5kopjnv2r3b	3.68190047414118	1.20272010272776	0.157154342431034	4586.08228373821	0.0
did:plc:br2ek5c3x75jzkhpz32auxnv	4.24988117461893	1.6664350683929	0.9441480271605207	1000.937643149985	0.0
did:plc:br3zk24mdravbyn3wzobqtyx	3.76699612613351	1.52547919403201	0.584328599897838	5646.37887351237	0.0
did:plc:brdepwlktbed2gn7uglut32f	3.40313766370116	1.31319672723086	0.46422557404136156	3398.2522044730313	0.0
did:plc:brmm7pyq2o2mhtp2doqolz2t	3.51142338242684	1.17890897154776	0.5072101521431036	4003.450202263284	0.0
did:plc:brmz7ngsoun3xokils2z5v6i	3.76235632462076	1.44490058591176	0.597982973878211	1133.785899479301	0.0
did:plc:brqenoukihdyw76gwwu2zy7o	4.5828707203278	1.46319880039356	1.0086101533862717	2191.2659472959217	0.0
did:plc:brqo5lus6rzmumd2ikk5i7s5	5.44002829654502	1.25803384651559	1.1855483287623114	272.8427869984716	0.0
did:plc:brs6edxfp4jolttynpnmgmr5	4.13966159152428	1.57981549517113	0.29641471253804336	7597.1745110111515	0.0
did:plc:brzdogxzyyb5spgy3xis6tb6	5.26717663074473	1.26820872522414	0.6396800044404536	1689.4152586301807	0.0
did:plc:bs4r4vbexoj74swfrpts2npx	3.60635001634876	1.3492721044515	0.7527422485344499	1828.7063501582506	0.0
did:plc:bs7u7xdwdujvznhs7jm6ugqe	3.58649454214559	1.36440031326273	0.7039420241469105	2522.2273089342466	0.0
did:plc:bsdi5vpqduc2kpohk6kwb5td	3.00240167325558	1.47353915212964	0.36923192228579205	2620.9154232177234	0.0
did:plc:bsn7iu7xv5bq4i4a6s7awhnf	4.33791448923234	1.2583321334005	1.124991593208074	1331.7568828517922	0.0
did:plc:bspjgn7ccyejpuvwcdulatzw	2.87909369159959	1.59395353571765	0.697201175490131	2273.91085346306	0.0
did:plc:bswt7ixfkpqrmariwebsuflo	3.32957017157329	1.30684152377479	-0.478854596812437	25870.3952668068	0.0
did:plc:bsxroc77zn4gog2yabkpwsb7	3.6713572940442	1.49304959920069	0.9295464529211259	1878.0296836711275	0.0
did:plc:bsyjqnec5ma567qbvk3ynkz4	4.27135108388177	1.27132855366122	0.551249205544669	2378.54799364915	0.0
did:plc:bt352gblnmxn65rwlxcs6x5w	2.542711162907	1.52784963674362	0.64748091854992	3146.01987978139	0.0
did:plc:btfbneq3kprgaotnbagg6hng	4.55164394466595	0.790387119808459	1.091660106103144	1919.3655117190435	0.0
did:plc:btg4hobrtprtmxxackigpmzz	3.47404029868845	1.33224991576219	0.173399147299056	9427.48354028508	0.0
did:plc:btgxq4d6aorifztq5cwua7c7	2.61607590482296	1.48999414930308	-0.191046141116555	9563.28655407634	0.0
did:plc:btjju2lwi3w2l5e4q6cyg7jg	4.15863566549907	1.48017262418107	0.5166098334890824	2268.324895617555	0.0
did:plc:btraqd2ip64akojufoihywah	4.09634608064502	1.33462784427339	0.344877392143982	5018.91569503426	0.0
did:plc:btyjkyyifpartovpyzsand43	3.71294294441336	1.52262338915507	0.5655685907022807	730.4665190032063	0.0
did:plc:bu4kdvg22phfm636cvhhq3p2	4.45640143371439	1.57001850831264	1.1878162990352887	603.2896302402625	0.0
did:plc:bubqax3hefsxqm7jogkf6x4j	3.70460569350497	1.57315998011073	0.763686986572816	1806.27229166687	0.0
did:plc:bucc7dqpjhhr2wkgmlw63kdb	2.83893046631505	1.69960420507386	0.26496755957849294	9276.015070650375	0.0
did:plc:budeqnse624jbwu76upvjusi	3.31540577040456	1.22378189566942	0.542486402990877	3212.901564864817	0.0
did:plc:bugtvbjt5sbtfhlqjtggav6r	2.09930361681265	1.22379293948272	0.1283003543185964	9664.585892838195	0.0
did:plc:buixnkclxs5vnqe2jyuukqo7	2.96207041445495	1.94706552421635	0.45004477400069004	3341.002710173515	0.0
did:plc:buiylrj7nq3gml2mxkpmpep3	3.82031832418954	1.50691994534762	0.410569131271498	6402.92227365196	0.0
did:plc:bupdjp3a2v2pwl7ub4gtrdel	3.55448116062763	1.24903884180985	0.506384911027902	4392.25494146234	0.0
did:plc:buvej3law2qwlsvttufdu7up	3.49052636023279	1.73489202127057	0.7374621327397973	2371.6730445595867	0.0
did:plc:buxa4bwekxztpmwx3h5cprzh	4.13473819633273	1.49171215915096	0.6564551142388815	1746.3579673030565	0.0
did:plc:buy35e44zs6ts7iacjfztwqd	4.12898702583613	1.29617235791634	0.32804910006221	13880.184825838	0.0
did:plc:bv4l37fld3adwxkbtde6aa6r	3.36241291101777	2.01099677372324	1.1534167842115879	1256.5553181422292	0.0
did:plc:bv4too4f27bndr3l2vaz4q74	3.12281544958868	1.67371517311796	0.508031777193627	1352.3787788532702	0.0
did:plc:bv7iwuea3ynkmwrgbq5twotn	3.20395891150656	1.28044263705108	0.551403422783576	5730.04099257461	0.0
did:plc:bveqjj46x7m3d4jjxe3hpfrz	3.77493170313239	1.54846059866262	0.48506592164911133	7443.466083561439	0.0
did:plc:bvlb2lyqajfppej2cw37fitu	5.31775426858207	0.777248836368954	1.2089087015225215	604.6990666845992	0.0
did:plc:bvojn5abwlm4ph7lyeljztcc	4.22873097997767	1.64998196606729	0.6419153452789524	671.631609887087	0.0
did:plc:bvqxfr4mszf2fqhtwy5kpm4e	2.98859673689547	1.54894108712404	0.37411157955333774	4751.540549422012	0.0
did:plc:bwe3plgk2ro7obl6urgpt4iv	4.78422117535989	1.15801213697124	0.8957244211389203	1187.9823270923403	0.0
did:plc:bwqjhlyhwp6tjjmrdtnnzo3j	3.25679647809564	1.61832489903262	0.716975998010581	2608.42738753214	0.0
did:plc:bwucgbwtu4kuktb3l6h4mwvp	3.74180718050636	1.65837049766597	0.24122777977978505	8460.753771428152	0.0
did:plc:bwv5xeanhrkh4aq4fjwvoeta	3.63425661076179	1.57706926431513	0.597010796476099	1714.0711316906786	0.0
did:plc:bwwzszc4fdjkfh44q3bxnsdj	3.61977618985265	1.65163266402304	0.613684354228587	3732.75028260866	0.0
did:plc:bwxmvxaq4drh2d2aembcyshj	3.07377738591193	1.64303254200113	0.4979635072612532	2363.8200708682975	0.0
did:plc:bwy3lzf4uiel3cxqh7fxxjf4	3.05645271366741	1.14130934100362	0.0894217786431474	8991.75120397959	0.0
did:plc:bx2qkr54zzrmq3athwg2omq2	3.37037445327114	1.80571123970136	0.9031149943899669	1140.1377397030328	0.0
did:plc:bxcun44dlds4gl7oinfv3rlg	3.90388155499301	1.43373347432896	0.9318607605504589	2998.6353250518628	0.0
did:plc:bxg7j5ef325p47vhvgoltrph	2.88708266467057	1.6993637987064	0.509255931265405	2593.22770722926	0.0
did:plc:bxlsqyjcy2peuul7gkb7df77	2.45485292031403	1.55857448651495	0.3142269518690582	6896.815779476494	0.0
did:plc:bxpaaswp54tnhssi3pdegdpa	4.32824575409836	0.866663555249083	-0.368629190303242	24352.8721104057	0.0
did:plc:bxt3a2nfcod77oerla7jolur	5.40350676354731	1.12075239978071	0.8739438214757351	338.6389864016727	0.0
did:plc:bxtxl3rfurgc6claaib2zcmd	3.12752304668927	1.85273340120427	0.5275435956577378	817.6732313388342	0.0
did:plc:bxxxaijjjssm7ylgqxvcipsw	3.81346473551353	1.89143617345271	0.9268231830869987	2010.4176343021568	0.0
did:plc:bxzihhtzatlb6tpt3s6dc6wv	2.88243493467882	1.74658812332726	0.681683339318484	3149.04907890412	0.0
did:plc:by3uk5i3tjegqhavt343rpi7	4.27768986130091	1.29137295914789	0.7547175458747294	1743.7377705296585	0.0
did:plc:byfnjxjzzyjcz4eaedoh67li	3.30725748078575	1.57684107051298	0.7581725260695674	2163.837344976943	0.0
did:plc:bykcgkpz5nkwe5ylflbw6lb3	2.25930206668667	0.513926452355427	0.4789861586754591	271.10616581030985	566.0
did:plc:byksxuf3vpgcb2pccukwqyug	3.38755788524256	1.86758611845401	0.5247752889396327	1465.5339582790334	0.0
did:plc:bylstsoif4bshrx4phbmm6ry	4.69021238569546	0.943648261024962	-0.467515126183699	19704.8962949645	0.0
did:plc:bym37nt5gvrsninndzhhux7n	3.49917033982826	1.55669850396385	0.7790595927346313	1988.3373633111041	0.0
did:plc:bypthspyue5twygrcykx23rg	4.45498023039375	1.32541702231861	0.454769622154262	2578.96356657401	0.0
did:plc:byum7yyiqm3odt4t32xahcpk	3.85526282836384	1.77157449694132	0.461939907023922	1633.72110943552	0.0
did:plc:bz5jvjvzxgk3m23itb6ddmcs	4.07794272124593	1.36636029020622	0.592380668544009	3555.34484096875	0.0
did:plc:bz6m5xibkdzakai3zo5ygfl2	3.30440970327871	1.6360927014716	0.5789784349200499	3246.537458213831	0.0
did:plc:bzeyto6ekdl3h5qyn5ehqp2w	3.89125220547228	1.25540900361567	0.341018161275253	6369.65596600652	0.0
did:plc:bzv2aygaicyzscqlt3iyiiss	3.09298775871304	1.39670692529449	0.0903728523785702	8650.87854918226	0.0
did:plc:c27pvbpd6w7lc6htgwfwih3o	5.63284435257475	1.16201166190361	1.7962673279937713	190.1180101194831	0.0
did:plc:c2fmwo33otpnxkeha72ep27l	3.72182761544272	1.59831522467357	0.8726810597508554	847.9904900721154	0.0
did:plc:c2fzondr5e53fp67xeiuifbc	3.86988912557801	1.71236334503733	-0.345214665616365	18295.7464574402	0.0
did:plc:c2kj5b2tkrjpvtofhx2lrkk3	5.0410028862859	1.38780376467523	1.472896974226408	759.6373862283187	0.0
did:plc:c2omytxypunk4s6gzbyagmjb	4.74551229233521	0.947724328003449	0.306779255584317	5927.421549556702	0.0
did:plc:c2ozrolmqrn6ewd7ceqr3tzz	6.02501930484899	0.951469546142547	3.3103028000339134	132.41211200135652	40.0
did:plc:c2uk7wxshaqulr3yw7z5mxpv	3.0832272031752	2.00714124536061	0.8498053031976189	2813.912114760935	0.0
did:plc:c2yknqt6on3eunnfye5ggdld	3.63130635813452	1.19274399428535	0.382800778555809	4942.62274005881	0.0
did:plc:c34wfmuufdl6ppoe5z3rjt4q	3.98280136388303	1.39989248236757	0.735752144188792	1817.67542136742	0.0
did:plc:c34xxiuwbn7i5d7udjyxzmbt	3.63800178730225	1.43552612026647	0.6323914893545977	2481.2156385544254	0.0
did:plc:c36kvsv7y6wnugmy3je32i44	3.95081880398173	1.51942444074284	0.7277044296828307	3313.9116688478466	0.0
did:plc:c37dk2wi7i57tdyhh536pcri	4.3478388093355	1.34837828523097	0.5836229828946418	2502.2253653478306	0.0
did:plc:c3dlx3r5m3eyi2nvd2zxvlzz	3.31363616140888	1.80620708322072	0.2581126935648418	6215.855078287378	0.0
did:plc:c3ejlctc4xwspnljviz5iijn	1.43616317350432	0.802108784585107	-0.196525427379432	24059.3117900483	0.0
did:plc:c3hsskvrm6jncil53opljimg	3.51289129445242	1.36330947740559	0.2536445649404897	7579.70134432338	0.0
did:plc:c3isdaciyuyyciynkrrtahfc	3.70092163102116	1.54760584059881	0.6618854233034484	787.0155736043642	0.0
did:plc:c3tp6gq45hjlyr5n26wzocnn	5.27479814510034	1.23890890985416	1.0986562557872193	358.3348976702667	0.0
did:plc:c4m2h4qapfufbeb4kkjaujyx	3.84088781872255	1.49662730208457	0.6481909274289743	1858.9199532421974	0.0
did:plc:c4rifoljcyvfmibcqh4a2fdk	3.97644475739952	1.63255842345516	0.8148399381294846	1130.7081579530013	0.0
did:plc:c4vglv7m2f5qin6r6r2y3n4a	3.92867184713724	1.25348430745026	0.505733400423225	3921.47268646666	0.0
did:plc:c4xehft32dinuflfqdcfqmz2	3.53473658596844	1.53506217075047	0.7809403280945256	1505.7160121986838	0.0
did:plc:c4y5gfftzt4d7ymudrink7tc	4.46141814176798	1.37041468070038	0.8157345500287179	904.3816970127199	0.0
did:plc:c5dfhz2qtummmdiypgwsklro	3.47217959621866	1.65371361295787	0.6829597989981825	1002.8182596520759	0.0
did:plc:c5f3ombspvk2b74wfkhevss2	3.32709036673059	1.28529623034081	0.372026861557162	2413.96805051275	0.0
did:plc:c5h3q4kbxywgsldyak57wm7b	2.66789743167261	1.6691787303748	0.19599828291009064	6008.078018631975	0.0
did:plc:c5hefvcagtvrooekt7eumimc	4.24316222602468	1.74968581295575	1.248279856956714	1599.4915964115173	0.0
did:plc:c5j3tydwu7zxyw6ifzbphdbc	5.10412615309861	0.925571839102188	0.8014831567189963	1849.8511079902817	0.0
did:plc:c5ozr6qxnqmk45vl4frmib64	4.03139090726702	1.36865585041337	0.4246523496983363	1797.1454531047136	0.0
did:plc:c5qpl3lulv2ywjsnigxwq3yq	4.01119679242959	1.27078000559776	0.679747700315746	1990.45749646917	0.0
did:plc:c664b7zlrcs5y5mpvbzjqbcl	4.03108521789309	1.49343700866948	0.6619706757355192	965.261776206004	0.0
did:plc:c6eku6gmzr5bs3hgfkrmin4l	5.00164446451126	1.21147737409635	1.2628213087960052	793.1428292477884	0.0
