did	duration_meanlog	duration_sdlog	gap_meanlog	gap_sdlog
did:plc:cvttqewuyjmezsvu7kgacwfd	4.93222086720578	1.46784487150193	7.31675029759682	2.61240400616304
did:plc:cvxz4st7lc7gwpjl7vx4imu2	4.75951165103395	1.20311592244811	6.96882886285504	1.77683210298768
did:plc:cvz2dbpsfyryxunpcf55utnw	3.87803027901037	1.18924946470145	8.04263687263512	1.67976101203039
did:plc:cw57tkcm6in6ss5q6ivkphqe	3.85991370752791	1.8079561454777	6.43997432502397	1.88135131581238
did:plc:cw6aa5qgxo64ijwnnxitowbw	4.00327351926461	1.45459786296798	8.22290145208371	1.72047533909145
did:plc:cw7yxetdwv7uthqrizvawjax	4.33677055411278	1.00341281937958	7.46328154107921	1.23036970061377
did:plc:cwdvcnugioweqcqzjliuqdw7	4.9843298701004	1.30930001961072	7.48803000801781	1.92050198326585
did:plc:cwehmtr6gkpv5kzyjgemxpck	3.9071608989139	1.87815550990549	7.57180568142503	1.70540406106251
did:plc:cwkpaafvhymuoousyq2avicd	2.91444526154395	1.29951630908603	8.11011222098136	1.29866519431316
did:plc:cwmdk7s3unvs3tmudklkoitq	4.52853695092745	1.47838008683832	7.19161058511559	2.16671495753956
did:plc:cwpezjpb6tznmsjxglxagabh	3.26662841812477	1.6634742420444	7.63429561921958	1.48882780254808
did:plc:cwtcwhzrqkp6sb2ci4xmxwc2	4.64384186008484	1.31474036473819	8.25714128528859	1.83157110335252
did:plc:cwyq3ofrxtuc7ixzo3v6bgyq	3.54779103292762	1.33873512079129	7.51911848703256	1.72921652041234
did:plc:cx2jpuh2z64dbrghhh6tn3j5	4.70059243025631	1.47219700803438	6.516877866317	2.11578693160896
did:plc:cx7llcil3wp3whuknrilgvs7	4.17078226234487	1.66255533018396	7.31066346642329	1.76526796543162
did:plc:cx7tesusnhut7oh7vhywy2fp	5.82840590731902	0.657423197424282	6.13112821992137	2.29755851980319
did:plc:cxbstfv3rjsupglv6mubf5ab	5.72040020607369	0.986118470852949	6.47012245467828	2.07643929227932
did:plc:cxco7qix4pepxvtalejaq3lo	3.94724678834511	1.37420323713623	7.37629199104511	1.61556572051726
did:plc:cxffch2hrb6twrsigcpgbj5d	4.95785533353378	0.967353081421293	6.67263211206406	1.98559351256574
did:plc:cxg4yhziozkvu3gvavvnnofq	4.92443031981502	1.06470815940676	7.55149122051487	1.78689752231155
did:plc:cxhk3dty76pfq7w55bswpgh5	3.79962821247341	1.54533318480904	7.13808636507246	1.95294185917641
did:plc:cxl6vvnh7yyb4fmjnv6mheit	5.15090388595185	1.05969366146095	7.17723943396696	1.90138366636868
did:plc:cxokxkjbprhau7pghw6o4gtx	3.19743138044177	1.4728348863795	7.90854075440887	1.73634333866529
did:plc:cxrt7ggxkamgzxa47cggtees	3.16297083919863	0.745793235741684	7.34629409988308	0.979519003537585
did:plc:cxv52r57vvaucyji4snzwu35	3.4706459059869	1.72535581745953	7.34364901065162	1.72249959732196
did:plc:cxxkylcoy55qpmof7ldjh5ua	3.48683190286663	1.70587031636163	8.48795212759503	1.30728818083324
did:plc:cy546q4qquonsa4y446jzj54	5.53589044471706	1.38170118688553	7.23612873062673	2.29172609234797
did:plc:cy5v3wujeharw24smfyfmqs7	4.38511858025669	1.26182325973306	7.79873266133485	1.76895761369767
did:plc:cya2rhnumeyzyl7yhtqhbdfp	4.12916934089624	1.71865117065013	7.25337652974308	1.75896706185123
did:plc:cybkcufv6hkuuetmvcll5rs4	4.03302562729861	1.59869428918161	7.34053124475826	2.14326676323417
did:plc:cycqevyrkyitg3p6nw4dhe5t	2.94190432138259	1.36027630385088	8.62188250873798	1.24042513763268
did:plc:cydgxen4vxa3ahz64xu3h2rp	2.96793302750292	1.47645100706975	7.64051272270124	1.37694863550306
did:plc:cymfp2wjohg63tu3cnvm6etg	3.65924113007564	1.12700760130157	8.07801790047123	1.41196111275975
did:plc:cyt3tgu7n7zwdlcuudfarth4	5.70568525916016	1.08300907374859	7.0628455335932	2.34579637551893
did:plc:cyuxlljrjcvitrugc3hbhtow	4.81956907730464	0.843408244456204	7.18320895763007	2.10056008436164
did:plc:cyxy2wxqxbrjuyy647wjvdo5	3.22607378766604	1.71938722340079	7.34079365571185	1.54693269202416
did:plc:cyzpg7pujkkb36i6ucpu7pnf	3.6236689683751	1.30800369040417	7.60760745897643	1.65426019860485
did:plc:cz25q3a5ibnbw7qzgyp7bacf	4.19224462014725	1.54324019836962	6.88009942184669	2.0839981750517
did:plc:cz3csrj6eb7hiwjfn7ikt24k	3.17272561554432	1.94814364562644	8.00289572334828	1.71666016374302
did:plc:cz7lfgu4ghet2ydlysxico2f	4.69748795044178	1.34676962118345	7.68290594130771	1.80859447225093
did:plc:czgmfjhega2bgffqimigdbwa	5.68345298545151	1.15224613369929	6.85912309217174	2.6138929150188
did:plc:czkrwlz7vybwv4fgqokfzlkw	5.38384657767835	0.716936893637643	6.68419574161538	1.34539579585695
did:plc:czlvmuscb7ekmmjnnrt6h2rc	2.80968870392236	1.09639313314668	8.39599546968851	1.2170285497863
did:plc:czm727kcdbwhwpac76qzjydo	3.38027208240065	1.1531360942865	8.29461253896016	1.22131047235396
did:plc:czozc2rer6rnm7l2ofitbd45	4.38595220901349	1.66028744077374	6.96815890109811	2.11151177485547
did:plc:czu333jjnnlgmatcjcl3ooqu	4.83274419566006	1.69872640580948	7.67145080013355	2.01818319765426
did:plc:czwi7ex4ndjw4yoy2jagapqh	3.44284619300215	1.11536445409244	8.80589174495459	1.10573425686639
did:plc:czy5olzvkt72ebjys5fs5njt	3.31450009458398	1.46586964930045	7.75349233850162	1.68255518488772
did:plc:d22rnmq55mdhqna7mdloxnjy	3.51727045165727	1.80670283835341	7.37620378226134	1.77428430400941
did:plc:d2bau4cq5ntrfjhldra3w3l3	4.01968263420402	1.18170949610002	7.6942506261336	1.56738873433211
did:plc:d2dcrhrlqtewy5kkz4vh3ynz	3.41631688478511	1.52011864282362	7.03895510093463	1.43544755648713
did:plc:d2efhbmzjseu5exl3dswn5mv	3.29897662605608	1.94782639865141	7.14256322060038	2.18480461858774
did:plc:d2gqdkd7gmog5uk3nktf267r	4.87659227599499	1.00962872295456	7.50705910163328	2.140183170898
did:plc:d2utfmoshmoi4vvb4bwsposs	4.67177069183724	1.72671316285484	7.251736257156	2.10166701381888
did:plc:d2wsqepckvnsp75tdedyh3dw	3.77138966811907	1.52125346814393	7.32175516492349	2.10024133414685
did:plc:d2xcszaown5mr5wbomiew4e5	3.00697479867776	1.27442946317364	7.59233992020164	1.59244785417702
did:plc:d2xutibmqmkax4ohtzuo6cdw	3.47482916439421	1.63051144109958	8.03724221362197	1.43335237720172
did:plc:d3cvvbqumru6nvy37e6beie3	3.56898178509498	1.69326484581657	7.55248093789394	1.70531421841301
did:plc:d3ff67ym6klplpoksxzofoqa	3.23816696673526	1.81313779307357	7.34347373557764	2.14244458480113
did:plc:d3fotmag2noy7zih3m5nn2w7	4.39529560322145	1.49644393254148	6.46271837418928	1.8293147810758
did:plc:d3htlafxi2qs6xelui74os5g	4.19253122123471	1.19326793983671	8.20648776041728	1.5873968627954
did:plc:d3ihmnrdfpp42frjgz5hr3l5	3.82601963407971	1.55860711540405	8.5570605759289	1.44802275721666
did:plc:d3ilnvep2md2sj3j7imyqqmq	5.25917755303904	1.02327879152748	6.75284174204921	2.37257709373247
did:plc:d3qzad7ptiwl2mz5hscyw6a7	4.2896639026843	1.2322437231599	7.7284991358517	2.22603759794838
did:plc:d3x32osvirwdf3bqus2ncxfl	6.00410860193058	1.29545105874927	7.04470969338834	2.50659104722704
did:plc:d3xb2gjgnuph2snk77b5f6qv	4.48461485356121	1.39217780966355	6.75878472596017	1.89769704842588
did:plc:d42cdr3wxriq4raq7xf6mjtx	4.54196747119615	1.38210845729209	7.37005034623089	2.27278586490983
did:plc:d44hrsqtvrm4k3h7bm7xypiz	3.8074220059107	1.64366070575333	6.90476525149169	2.11688173663434
did:plc:d45r25qvueb6pl6lpfvbdaoj	5.27436426666982	1.3985132832314	7.43582369260597	2.39414329331667
did:plc:d4c6seqyhjpwtrwkdudedr6y	3.659109925343	1.2408844886787	7.62201951957081	1.85309383673383
did:plc:d4ddbmefkbgmlm6garvkooeh	4.16219382778841	1.16949825389417	8.29031486072486	1.68330645440094
did:plc:d4k5uriep2bf3p2yhwbxedk3	4.66471939823145	1.6944029987763	7.66322534467511	2.50776257015786
did:plc:d4r5v4hzkvqc3i4alggcbsqh	4.37968494131454	1.14270592025945	7.54378519897183	1.53310210692491
did:plc:d4rzp5aeegwl3su6xpc4jibr	4.48988877547063	1.7180151691406	7.0724989026158	1.98835299696709
did:plc:d4ypjyodo3sr4zugd3wdnre6	4.30605624965365	1.33059352984064	6.86598209343705	1.59122258002233
did:plc:d4yxpcalswl5h4hyrvsd4yt6	3.42955828790567	1.70815330478084	8.27066470615459	1.66085655484068
did:plc:d53onduiebljk7cjgklozxc3	2.96057900848942	1.61542860131175	7.83404528697781	1.41447236318301
did:plc:d5c3zkrzugwbyq2tbgtowz6i	4.11983381731383	1.56052417444285	7.65088335061124	1.71256024844448
did:plc:d5clvx5t63hqt3csc7ii2a7j	3.740409429918	1.83617601721324	7.60185115321858	1.75710206514573
did:plc:d5fcwvteifrltvhrkaoncaxr	5.67443867882378	1.09285020715689	7.01580822174316	2.29723549544479
did:plc:d5g3pqhhlgx223n6uh4lkanf	3.40630496117972	1.7577844047756	7.15445635037255	1.95350743243872
did:plc:d5j2e3z7wwqprrj4jva6ujua	3.87972667340476	1.77653019480339	7.27539398976796	1.82311711806863
did:plc:d5mcpg44nnuv23taq534nslm	4.34396232579413	1.29344876968343	7.40613954663599	1.80252495629477
did:plc:d5o7dlhk2qmb2ilajs5opibx	4.96581254480135	1.04722066835542	5.7193010054575	1.21694506179138
did:plc:d5oj5c7wuerqroug5xiybdvs	3.03978450125833	1.80515090293642	7.50658074761348	1.91481215641262
did:plc:d5oz3jj6skfb3472drbimscf	4.3130970672829	1.29022789693874	7.57795567552384	1.79983808295706
did:plc:d5qydbjq2qaab5jkwqh5qzx3	5.84347854106936	1.29477782443582	6.63572452083802	1.7675396671967
did:plc:d5rhudi6qgf6sz3dp3k34qou	4.22728112139393	1.23707421134092	7.56312327917626	1.78450371333208
did:plc:d5sbjg32xmzoezj5bytlk5qk	3.7104318504291	1.3673016544777	7.84054601473556	1.66269185446728
did:plc:d5thrcjsutgzjty26z2an2vu	4.4580743816563	1.29886646211457	8.14737698830296	1.58456816807945
did:plc:d5yevfv5inn4cji24aqvpamc	3.94536236893175	1.48370460952377	7.6005251048947	1.87191585695988
did:plc:d62apu332b26irmacclm3ba5	4.87399876095695	0.944548503097517	7.52812173495045	1.8746842395132
did:plc:d6emw5lvclr6dhayqwznfw4h	4.92334772090733	1.05799591470893	8.73148872125514	1.25076451949402
did:plc:d6i3xorm2m2wgfhiylmnahpo	4.88151794719182	1.42302716848709	6.93210331731331	1.81302360077336
did:plc:d6ir2pxyjqwojqbxz2htnthq	3.43307356132969	1.29107310034391	8.85185425968021	1.35877287713031
did:plc:d6kic3dpddr626q5ek2k4fp7	4.91120773348178	1.26445100855828	7.45389093412681	2.29422109604075
did:plc:d6qohmj6yllxxnrlegwx63dl	4.11990059694402	1.8855971834591	6.46822517261196	1.66884187437176
did:plc:d6wocqtyqzj4tgwf4hp2vmec	4.09376148447799	1.2983709777649	7.33027401198927	1.79528874191952
did:plc:d6zxpdt3v6kwigiodvz33nep	3.02623182420599	1.34183944740396	7.95578988353367	1.42005138985099
did:plc:d72eqduxlybptd4vnondmuae	4.54742587824048	1.21376247239737	7.97241712654136	1.91258593319665
did:plc:d72ljufek4ode7im5teuoyol	4.61176358548651	1.49792741603668	7.27146320311443	2.03298599540236
did:plc:d74aaqu7inpmqm4o6awuhr6r	4.09988403629861	1.36847925853944	8.30886232500331	1.74029751789274
did:plc:d75gmmwz7rryxh3e7elzjmgm	3.26400361536314	1.45400698152053	7.28151640209768	1.38713640548193
did:plc:d762mw474sytjxgkqwssluza	4.03797478225453	1.25474599281712	7.51242610609046	1.50579826660876
did:plc:d76ngm2rot3ysorbyuorcex7	4.19001210690096	1.36649124307972	8.63054850024991	1.58769042477231
did:plc:d7b5qlfoiwjqn4c4f5yxpxjs	5.87721732339589	1.30750462846301	7.23980149835743	2.04865509054375
did:plc:d7bf646vo25r4sdirkzhpsjh	4.05835112970152	1.06559607319696	7.74164175222897	2.31782776938809
did:plc:d7bltqrkh4tonwfrcmam7lym	4.03420646243432	1.21854896582163	7.26644796584666	1.99395065659203
did:plc:d7g6ov6jjj72zo57ppvgaqf5	3.75236708549506	0.498949197644885	9.0614641271758	0.625898016984518
did:plc:d7jr6ei6ftprk3jozdpcgdn5	4.22452393064157	1.6709423714431	7.5361474326057	1.75651854606082
did:plc:d7l4lczrlzkjdg5vmcvepswt	3.93664716030995	1.48355984148022	7.37862101007073	2.22365522805208
did:plc:d7l5kh7baxhtihpxml36fafi	4.25829861314326	1.22339041792835	7.96386488493427	1.71658435029945
did:plc:d7lxvynviphur3kpeiw7ofs6	5.04867083374224	1.13953429700288	8.30967969649204	1.64804421730183
did:plc:d7p36mlrcrvmo6l2hsyayssk	4.30037750754531	1.72030196391249	7.35191857848583	1.8061972083167
did:plc:d7rf5j6fqchcrqultntpweyr	3.34206312012191	1.49154425854443	8.09634731680329	1.50481663486285
did:plc:d7watnxo4apjerfac3jg2hky	3.69074187459052	1.49104511802016	7.29231332595052	1.67480613797977
did:plc:d7xvvzv6ot65qyvla35bk64d	4.58347736113682	1.32679241123501	7.51113068898386	1.874252985337
did:plc:da2zav5hro5i4zikxa3g6rs5	4.35745067167704	1.96235891326791	7.16324853306978	2.58922942598897
did:plc:da7hlebs5fz2khqzv7lbh6id	3.23406592803692	1.47098373215506	8.36096911314932	1.54924392326662
did:plc:dadegidt4sp7gwq5lc2fa76s	5.4405895333088	1.24919584971891	6.50743291290031	2.28767839626173
did:plc:daexpe52ebb4bwh3ybzyvmkz	5.69737882103277	0.784291289825268	5.81090294871525	1.92016875995283
did:plc:dajjla427botxuiacb5cf2ca	4.05775105331039	1.34815344077899	7.84314449614341	2.30532467428618
did:plc:dame7uez476hkutwuja2k3qa	3.96128447370397	1.91155038078365	8.02634135560529	1.86392696684938
did:plc:danalhsjsed2ijg2e3ov67j6	3.54277007980261	1.53687383043096	7.01058168128162	1.7877644900438
did:plc:davavpqbu65no3tt5f7kwcci	3.48827132152809	1.22726916760905	9.09213931502453	1.15104212902367
did:plc:db2fqzcaiv3vmrhsv35geblf	5.11656865456902	0.716823352840544	7.32628621764118	2.37315384554191
did:plc:db2xa62p2r444c4h5zopv2i4	5.19041199342162	1.20103155387364	6.82769964533556	2.13182165311349
did:plc:db4roubfrpt75vjqcww32c2b	5.67306683960667	1.33320013191237	6.97334016461051	2.54101606547973
did:plc:db5cucj6ro2l6l6zfd6tl2eq	4.82844159703389	1.09633896261926	8.4779996790316	1.34279436893941
did:plc:db6o3iiyg4zxfopznboydt2j	3.78636398411856	1.34037929545515	7.88762688946147	1.69737517479321
did:plc:dbcnuskpwrhpzvdwk7q5kjh3	3.86629813790083	1.58329089873102	7.13809747533416	1.63115301878254
did:plc:dbeuoboplypnqy3f2iorujvs	5.26666515437133	0.976178493082645	7.7847769144028	2.19007565883078
did:plc:dbf46kclijcin3mbaqtbxuxw	6.22871809385002	1.32247853824972	7.01635416879153	2.93474312142868
did:plc:dbgojikxfjqhookelhwek77k	4.35142215088251	1.76092310841019	7.7219264001395	1.94806232157271
did:plc:dbpne6zi7q6cx7arlgts7bzk	4.34032701558882	1.54810771648223	7.2173294605099	1.81264430423529
did:plc:dbq63e5wgnfv7bvdoch4x5xp	5.7712372670901	1.55385915691021	6.03707789719485	2.0215599541821
did:plc:dbrgr4npamvn7wjwmyi4z5b4	2.85184048231562	1.83213859892105	8.16815842806003	1.76838892121591
did:plc:dbrl6fifkbwcomkchgtonqf7	5.38809703563541	0.924931546513761	7.18406436126584	1.80650186415314
did:plc:dbsufgiagp7i54p5bsdliiee	3.25226751281727	1.93986538574397	7.3079096978526	2.21433793966988
did:plc:dbu7jrrkmfraghatkqenq5ft	5.09438280763388	1.15621217999318	7.01240405566469	2.10432190703081
did:plc:dbzmtkfum3vvh4xci6wufui5	3.57021537675422	1.04787693371051	8.30814639961051	1.57396742738148
did:plc:dc6h4cdiow46mk5shadwpheq	3.06659426273636	1.68974347748772	7.92830329173993	1.8833525502706
did:plc:dc6uonbetwchlqdjgkwuasdn	3.91802573426865	1.37943040329125	7.06262929509183	1.69931694743847
did:plc:dcawrmen7y63wuiepxxrqzm4	3.01236456041349	1.52342327306163	8.1877242049023	1.5080463105376
did:plc:dchc5pechckzg324pptupnja	3.59844244020496	1.33101279946599	8.64154867283805	1.31643680129631
did:plc:dcj2xfu6bayqozlkg33hefu6	5.48829093847558	1.12501486177491	6.77829277789692	2.21349074419204
did:plc:dcoktou6oufdqt5p7vfdjekx	3.90581213464554	1.90659727608324	6.73325758592187	1.81745883005764
did:plc:dcophqihuvr4ry23qyt65slf	4.62730526830161	1.56563811141772	6.92306820714356	1.78571530178532
did:plc:dcrzfmwgfajf3hv4zlcowbt2	3.66235734461221	1.25127320538496	8.53710209087971	1.35832271352293
did:plc:dcu47yds4yhdph6zxz62k6p3	4.96428748430637	1.35374162208679	6.46607282501909	1.90059719243796
did:plc:dcytlq6btrmpd6da25i3usub	3.43890124445186	1.67135101611942	6.86010271442614	1.43730074856621
did:plc:dd2pjxsxwlk4d5qctryrumcz	4.17974543853288	1.49863182044322	7.92879010762644	2.23039532609875
did:plc:dd6fq4mfva2v4lfovpx5gegv	3.28494684086855	1.45552079702966	7.61738169339748	1.4845054756313
did:plc:dd7zvd62sqnzzjyxrbcnpieg	3.99404612594362	1.56010922611592	7.58505695828255	1.8588967958232
did:plc:ddckqe4lb4cdktc3ghcptqmo	4.5368368559783	1.37493184152305	6.8149111097061	1.8914357317765
did:plc:ddhezjjvqesduc4ze3jx7ra7	3.96640515314055	1.42375477074425	7.90129608895687	1.87720795837895
did:plc:ddoo4wtwquu7te674rzp36ym	4.8729536206071	1.2470335927929	7.72776463539096	2.06469698342009
did:plc:ddqqaqibz7zraq33j2lt2dl2	2.72399694895894	1.6535140807605	8.08769644044914	1.46249265036084
did:plc:ddrjow6fu2mjlqoszf4jtls6	4.711751119989	1.05511596181004	7.73490256846302	1.72618148499566
did:plc:ddv6yuqle3tzxjf5gffjroqr	5.9166492833658	1.15708802642542	6.42981775710193	1.91210670791591
did:plc:ddxyno4usch5xwxhaavsvspc	4.17903677347799	1.3378278059077	7.40585717096548	1.94376788417987
did:plc:de45lr3ukev3j56i5ufstrdq	5.30115110493038	1.02063651965467	8.51368061257944	1.72705803209636
did:plc:de7scby3gpp2qhlcyo5filru	4.97608234790404	1.59843152406177	7.83087886424938	2.12598464234154
did:plc:dea3icxd6kpydz2tmkn56lqp	4.09624686094313	1.45462218287844	6.97844890232621	1.6729214732065
did:plc:den55inajt6igf3odn2ekor6	3.80839341079306	1.54131931057788	7.40914482754291	2.03899619802326
did:plc:deroqifgrhe45nq5p6blhmqd	3.15926481885511	2.07747389269236	7.98083386291101	1.51760900751581
did:plc:dewjk5escd3wyedkkwfrj4gu	3.77033937144571	1.41589323433994	7.17825552115183	1.65262930296929
did:plc:dexltf7tmjjbjxavl3eqqid3	3.56273907581032	1.59090657662127	7.21124004737977	1.7525859298782
did:plc:df4sqvurcwj7qth2tjmoix5s	5.14015746947578	1.06815707624349	7.20117738348254	2.20067400971079
did:plc:df5i7hmtaxo4dkcrframsuhc	4.21777971134454	1.10123407112823	7.75950753305102	1.70296807698567
did:plc:df7a3hug7lhxsnlox7h7dnqf	5.03176637008643	1.38475990901288	7.50030477620393	2.37297965435188
did:plc:dfalvzb4hxxhpj4eexed2itg	4.93913865871514	1.05978712948648	7.8061607311986	1.8793995510749
did:plc:dfbnhbpmf6my4x3zybyvku6c	3.65907960068968	1.4391401498119	7.6899771214229	1.76870565371054
did:plc:dfcv35rv3nakpvwumrvfr6vp	3.86174142830108	1.17713878169986	7.77400860142543	1.81730008986962
did:plc:dfeog6qbsqir7tke5k6subrw	3.18432002929696	1.52314660981205	7.90572784374767	1.70892301529595
did:plc:dfi7y3izocdke2wmulpiw3kw	4.33204280996565	1.63909346835146	7.54403559566277	1.98852676529262
did:plc:dfkjiu36xs6ogt7pux7i7o2b	3.7290123089648	1.47157425306227	8.12751904907524	1.69724911261862
did:plc:dfmwawvw6t2isx7difip3zxy	4.16298062185178	1.98944318102832	7.29037199234364	2.0666704010627
did:plc:dfnhtnkcsytqbkhgghf6yisj	5.48004351122761	0.987120726434615	6.8690137027279	1.93355985562662
did:plc:dfnl7vtmbdrly26ko64zskqx	3.05349847769348	1.36235396244851	7.75741359983779	1.48283038452023
did:plc:dftapjfce7vbwgffkgcvu74o	4.65961084966243	1.20985806278517	7.71395805302445	1.8445296204139
did:plc:dfwyhqe2s5rparu2c6c4kkdv	5.11921877295749	1.46879167261529	6.92851402813302	2.87455594988311
did:plc:dg3ofsjopwzebnptbjtkpyzb	3.53438837593534	2.30036060530425	6.95629891392179	2.01367068655232
did:plc:dg5rnsd6pztjwahyqfc667qn	3.33194678011529	2.04586981572459	7.05275835748459	1.89171803886806
did:plc:dg6m4bycigxdydgiwx4lplao	4.20088753425825	1.45353564247605	7.11707727450329	2.0379160663615
did:plc:dgbo4wyxgm2tydo6fnrdmlvy	3.74688928933598	1.58682427566539	7.70792452139683	1.2352576053169
did:plc:dgcdya3chx2blyb6l6s7wqgk	3.79946743261465	1.65756258476812	8.2645265234132	1.77343207502085
did:plc:dghxgt4v4kfs5frqncjc7ftn	4.16464995678113	1.50618815761711	7.92719660273637	1.87770969655298
did:plc:dgjyabucqcmxfdjk55r5i6t7	3.8710593558527	1.32202711016076	7.77051657641365	1.69064186494642
did:plc:dglyoxy5xuyb4t64ftiwsevn	3.19454552254125	1.51008211831659	8.23251177579966	1.63391738816585
did:plc:dglzm4uipfqmphcdo27wpioa	4.19088507849402	1.72042515378671	6.60993149360769	1.61462064176176
did:plc:dgmt5rjmzda3f34yt62s5jg6	3.442755348491	1.61708170246405	7.44198580298814	1.59659189485428
did:plc:dgntbqzhg7ptcrq4kuxqvq2h	4.81372531160338	0.877163826775167	7.58364146891861	1.76958904780024
did:plc:dgt3wzowuk3wwkcap4w7gbpu	3.36429998163089	1.7672899457091	7.75891689336298	1.95672185252306
did:plc:dgvxgjswvnm43jl7vpownhht	5.07668651364075	0.842880738877303	6.55437203525733	1.88673266112695
did:plc:dh2zkqhns7yclvsofzwj6fdw	2.93714930955948	1.03857733995514	7.93516168673267	1.45857871498098
did:plc:dh3m7sdzsvgbf4u7gqmq4ypc	4.16286260412772	1.62660517795909	7.96975121842804	1.66960485410516
did:plc:dh3xtopihlue2jtohlhs7skc	3.73596471838457	1.45480062364805	7.268161635044	1.54932626083622
did:plc:dh6ngigw7roplerf2xu66m3m	4.56870556342356	1.63040629108329	7.58974920810638	2.06310981143785
did:plc:dh724e5epc553tvdsqykf2kw	3.84321530310708	1.60665768770056	7.66483910817385	1.94646560917122
did:plc:dhn4bte7qrmswhps5zsw5rmn	5.0014712010877	1.88375068057361	6.64164295067609	2.8723391007537
did:plc:dholh3vzjia27vferq5pa5hj	4.05666137127366	1.38273478583534	6.71968868328607	1.39137227782737
did:plc:dht2qhsb4pkxviry2jlpw3vq	4.52156095391235	1.71490033662935	6.66292605602769	2.11232683077678
did:plc:dhtwz2g76iibrwhmx63rgl7q	4.17546006422073	1.75702274868893	8.54134675002292	1.64590789105999
did:plc:dhwdb3qtavrlvksp3lhignvu	4.08395434200755	1.19825740921752	7.63484040374178	2.1899798025906
did:plc:dhwdviqvqp2dtyiohzlxexip	3.41309690421788	1.63845984110136	7.20625852560154	2.47377701755543
did:plc:dhz74rywnovebsgpt7yol7tz	4.87074693953672	1.34310330836466	6.92736507819373	2.12653378672881
did:plc:di2jhxzbsbzwr3nuvpofth3o	5.22226777775883	1.50781061918059	6.72528670174962	1.97927245053367
did:plc:di3fpd4irufeqv6ioqtqizxe	3.68958282578389	1.48077521533251	7.4681187669416	1.53046849640105
did:plc:di6fzkd32nfkzkpwj2nxynqh	2.92110137215551	1.120332672186	8.29144107670906	1.64338163129944
did:plc:diaap6k774pevutnqcvpkazj	5.02158064246726	1.31580240175757	7.05328414590132	1.69449697553217
did:plc:dibbcaqbbha7ow7j6hecexp2	3.80552655497778	1.89725083761045	7.13209238262456	1.87273714220036
did:plc:dibxbfwxl72wfrdfdad2s3ut	3.0904746588934	1.65191372067007	7.18260877450634	1.52164027240446
did:plc:didjfe2oa3dgp4juxfi6yttd	3.32342860089722	2.00833669135098	7.67014773012559	1.81785095356664
did:plc:didmpgan7pitp4p5u7cu7624	2.93803919693405	1.89047310377472	7.71436178622084	1.935948524379
did:plc:dife5rd2zuunnhwzf4yab6rb	2.76112443311686	1.34604828011115	7.72595414225509	1.62768795024474
did:plc:digux2tv25p2zavkqhgevokd	5.06903181655957	1.76268156408726	7.4871050669474	2.3392474090749
did:plc:dihixcg7fvv4pk4nbn2ztrzo	3.21737781155949	1.55065790472283	7.30411930307961	1.8393122621418
did:plc:dildawwiujmu663v4ca625mt	3.54091042524157	1.49401036884525	7.42032123353191	1.79639920475283
did:plc:divwwqs5rt4hxvdyzlcqlabb	3.92849613485245	1.42993211617281	7.27878960772038	1.57554713349182
did:plc:diz33adltp6kfmqpdcvb7aul	3.89510442061905	1.99055914246332	6.19163502046634	1.34257120625064
did:plc:djg4g7qqw4s7jpnaufdwkhbk	5.01641508018389	1.67677693421123	7.43448488840825	1.8797908460802
did:plc:djgfogb25trlc6j76caua4mk	5.38136871312218	1.36986720425604	7.71977990966983	1.95127169448344
did:plc:dji2jmzpqeumi37ovgwktam2	4.28937201942927	1.49267651265144	7.34192205676768	1.90901062656714
did:plc:djkn6egjmhdkbw6q3pidwxhp	5.23786968625971	1.16805446057878	6.99385526388875	2.03819948812113
did:plc:djktb3iky273tzrktdb5w5w7	5.07239852452091	0.979313264021105	7.18570986215778	2.61952332685048
did:plc:djspejuslsjcp3iai3hnt5n6	6.08118930364315	1.06512106912634	6.4562658026297	2.34492222778909
did:plc:dju7rgetkyq4hzeuhyzeqp47	5.33777939546584	1.21571876468912	6.01064982913873	1.95965117813904
did:plc:dk3m46nazz6lf7vvr6bfvekl	3.82835072095166	1.76947763391242	7.48233394240767	1.91932478427341
did:plc:dk5k33pokdafopqzt5u3bded	4.68762637262201	1.67303611345904	6.76304543439961	2.19140799684121
did:plc:dk6apjv4oqsua5l67esgxaum	3.61842102501074	1.65947951926076	7.06058284517203	1.67719045048703
did:plc:dkajy5onc6cxgdw2wwlolk2c	4.46356416506882	1.32952767161878	7.69180269987738	1.63295444249934
did:plc:dkd3tlqidz4ztk4fjc63yrbg	4.3810128954363	1.24872614113806	7.08473928096209	2.09598887027282
did:plc:dkgzv27d4ppyfhinz4dogzbr	4.49732975205877	1.22467041766932	7.49090887770505	2.06727886152103
did:plc:dkhjys6w2hrvvqisldbxtgmw	5.16472252337276	1.41023092755693	7.00154115115029	2.40290208697058
did:plc:dkhvhxqkdldsjamrulkbinqo	4.94136667131063	1.09357496285007	6.7670619010323	2.0778696114052
did:plc:dknykhfl2ud55ingrblj27wk	4.76145731338522	0.993230704144453	8.51075157758556	1.21771612964377
did:plc:dkpdyvlmiz4cjru7d3twya4u	4.94688376593598	1.3407118224342	7.41290006668433	2.10100770471587
did:plc:dkqqbspo6tracfvykypxpxan	4.36998493203425	1.07978486430371	8.10236782597481	1.84075587945985
did:plc:dkssbty5umamb33vbmgrtuwo	4.78908649255707	1.04658927142208	7.29749661806479	1.86809138061653
