did	duration_shape	duration_scale	gap_meanlog	gap_sdlog
did:plc:daf4imxlwvtz5q7k7zavajzd	0.798460597576669	310.218336838026	6.48405869268051	1.81365824213195
did:plc:dafibzejbmsc2mohn4jladqu	0.756614078339475	372.162643002218	6.84291145605716	2.40647919713162
did:plc:dafvs4w5et3oww7iz2gbvopd	0.782963001881276	261.209857337529	7.4014356100956	1.71311871893621
did:plc:dafxxm5ult5cuucn73qp7la5	0.648878100514309	669.578818816768	7.34256064249658	2.1489607206313
did:plc:dagmrgx3wnvmx4noxgr3d4zy	0.823212294443838	155.499295255413	7.25658847609893	1.8479189473921
did:plc:dahampofdamyd4a2ipzcqjt4	0.76840840653807	149.29332019813	8.27435813544656	1.79420287746294
did:plc:dahbqe7y5injaw5b557k66s3	0.766884482649351	498.153227035488	5.86455668949666	1.86357153836038
did:plc:dai2o5jnh2n7w62gxwpqodm6	0.719151671695515	251.237327582019	6.65028382154299	1.75801351378246
did:plc:dajwlcjmlh6pijvly6g5jxjf	0.762863595435042	390.573431192712	6.86545799531243	2.2671248068517
did:plc:dakftk53pqt36k6w2lo5pvqq	0.813871528756041	770.952893428883	7.28979403264848	2.42193301343562
did:plc:dalsh6gmx6py5suodecmlgcr	0.672098168779828	111.661009426041	7.51939467095913	1.7254077882858
did:plc:dams222pmdx3ovst7psvt2jb	0.760645676185632	389.046137155978	7.25739944635274	1.95195180627426
did:plc:dan2rp4yc5vjtjzaioj22wnz	0.640514612800086	221.383466325025	7.21790524230947	2.17322906770994
did:plc:dap6a6ha6hpnz44fsclvnimx	0.770775599804218	125.344542985581	8.38837644892014	1.87685839113637
did:plc:dapc2ut6wbyrcfsaqh324ns7	0.714658171387821	94.8885891110233	7.80826150558299	1.67557010297279
did:plc:daq6ktvk6zzsyeg6o3y7q7zl	0.863427934986655	236.263037819383	7.19886029875912	1.74384904190605
did:plc:daqnmkaamyt45jswby6hpd5c	0.95067755229926	509.231898598298	6.94246859167822	2.07554850346702
did:plc:das2asx3j3x7bg7io6s3dfwt	0.70703111336225	269.77857172856	7.66747181061887	1.94124949778236
did:plc:dasa5vkrzh7xz5lk62ls3mwj	0.767025177314611	239.447076910072	6.21030584661813	1.92700378797007
did:plc:dasns7rayj7xg355r326inki	0.93923397559569	592.09365235755	7.94866243482714	1.77265414766598
did:plc:datwb2umb2zns4z5hlvjpsbs	0.731596273131474	217.750740985208	6.5572624004314	1.7052546603714
did:plc:dau562zpjjms4idad4wkibhc	0.571647282678023	162.039243299765	7.14408225015783	1.96894835565583
did:plc:daukntt4spm3lsrwnb3dmslo	0.905487187348187	571.820699400186	6.16497693498072	2.02696528215718
did:plc:daunyjr62ac5bpaj5dtjnach	0.839655178929926	183.038511371751	6.60177568943343	1.83275114885577
did:plc:davi2k4ad7jgycul6u2w6zpv	0.788024568431265	412.808309508494	6.14522420073501	1.97048989587246
did:plc:dax46fcga5yqmwyfiu7uwpdf	0.593208505144542	57.4103047791648	7.97874508553896	1.5427532404651
did:plc:dazofrq742pxu4vqxhqyy57n	0.698764760417656	105.637601068363	7.96288297823682	1.51466401119881
did:plc:db47zghjmcbrb2owovhygbbc	0.695165411530452	209.605428662639	7.20914701154439	2.15449650043034
did:plc:db645kt5coo7teuoxdjhq34x	2.01946156226526	410.774395099958	4.75807391116795	0.573322720083446
did:plc:db74oehubmqzatk6qcia7non	0.75059278003871	214.931377142026	6.87761957560113	1.95306177097821
did:plc:db7nv5mhjyeyjxgcwm2jre4w	0.858125861825107	133.827782070458	7.50453327972255	1.64675992899816
did:plc:dbavrnbdrffcvxifeha7fydl	0.636654870173503	56.4786073358074	7.96494702443664	1.6904209943582
did:plc:dbbsrply7gtzq4zfo4iaivwi	0.755562049176515	546.212644303348	6.54676847381805	2.05800972566124
did:plc:dbbvfpx2m454xkqbinftl5nf	0.85916100950752	552.50433733294	7.18686254022282	1.92512546574853
did:plc:dbd24ctimdh4h2mo7icy3sw4	0.918668778071059	652.052613755602	6.79328286550617	1.94442119785364
did:plc:dbdeswv4o4davo55wlkpeq5n	0.725597653092817	160.843254395087	7.52371911353736	2.24879144574648
did:plc:dbetrwjr43rek47jymb6xihh	0.797368628566286	317.067237107684	6.1190964258111	1.94151415963623
did:plc:dbihu4a272dg2zimfqgmxfud	0.667423555387049	319.543935112996	6.6588087237188	2.70481283331072
did:plc:dbiky6fr5fvskovq6xrkgtx7	1.43195032674553	346.147596658687	6.99234835473243	2.11796716625723
did:plc:dbkpx5zlgd6v7lfjvjj45juj	0.802472803256917	143.412799352253	6.74137713706314	1.70498302509355
did:plc:dblnyygfvgqfd3sprojec62m	0.836600797748508	220.534619301555	6.68146309358557	1.74559405204642
did:plc:dbnrtufrtddyuzjf3wj7zkt5	0.757987345409167	75.6638525175229	8.69357212503059	1.27901012166101
did:plc:dbooorrpzrxadnmhnqruygnc	0.877186667483502	527.658234813009	6.3923295744486	2.15173933640216
did:plc:dboqknwaws5hzw44i4tbtxnb	0.546816256047957	158.11793006598	6.93508119520201	1.77610496182166
did:plc:dbos3glqm2prfooqftr7olx5	0.756110807155264	639.670275387808	7.21421476313995	2.11020439090776
did:plc:dbroiabvt2ve2fusmbcafcmg	0.833644738533674	288.487581169224	7.48323372518319	2.2620033135856
did:plc:dc36amh7jbnwnj4rusao5cl2	0.679688116947709	745.478089048907	6.78368868258291	2.11988878542188
did:plc:dc465mus4uo3rcjqgupzgclx	0.82887619155862	104.972754633915	7.50582631880076	1.44799681660167
did:plc:dc5inujky4iw7heospnmi7m2	0.704776034374812	625.136941987093	7.11932841914978	2.39265837013954
did:plc:dcb7ttkj3zda5p5un76qhdjp	0.688838868842057	105.127658802959	7.33482355542889	1.99391235386435
did:plc:dcedadjd57h6emlrs53po7hy	0.737343470601855	184.59899185858	6.90611377934071	1.8271707221495
did:plc:dcel45m62fq5cwv25z7xmach	0.781698368451667	254.578562229921	7.06056910811433	1.81389075589562
did:plc:dcemjvokay2c32epoxmf7ikr	0.743419796886077	251.545770867255	6.6395600206703	1.90090139179002
did:plc:dcfiatc7m6vco7qszycl47gi	0.781734967563336	193.489965707791	6.87701626576813	2.00799303852138
did:plc:dci5jlffbhbi4ui4inf2wk6i	0.755505049786148	241.574827914403	7.54745561445917	2.02294816717069
did:plc:dcjhx3rk25syy242s43eatkm	0.606887388117926	536.357236593629	7.4117896632705	2.34968165514553
did:plc:dck5arlydmy2cgfhz3xohpac	0.730393760637426	173.849219767764	6.78331291231244	1.859966085145
did:plc:dckpnhv2rhmp7mgtx4tlzfpr	1.3523714481758	259.951651980052	8.12359070005784	1.70705765005295
did:plc:dcktfzpexr2emoifzzx3w4jy	1.17378983524344	363.279356510839	7.29065592476579	1.7660795368011
did:plc:dcn3gc2afxjdmtxe32isstqg	1.2133058254031	223.907171598653	6.90634436240503	2.32731163959201
did:plc:dcrp7jv3vxwrnmm453oqfai7	0.681457438185684	71.3346512940598	8.22834197744566	1.57855482994194
did:plc:dcseq73usrsold5qumplyfcy	0.756579551189521	71.1189566408236	7.91570480998264	1.61386724317315
did:plc:dcx7xgerolxvj3z5fv6bimiq	0.753324380551919	287.304525932587	6.53622622876275	1.80272276028665
did:plc:dcxlmvaiaynr5ytxkuq55wfp	1.1086810606206	900.805560979719	7.39599402708009	1.98869817550263
did:plc:dcxpt6c66uql3vpnwqfi6slq	0.642304808548701	180.926003991112	7.046637926315	1.81586449082426
did:plc:dcxsyf7pzhaw2ri2r6k2mbua	0.544689143380463	125.030518176173	7.6262842943183	1.82990520207069
did:plc:dd6yhybt4t2khcqbfvlbpfke	0.556454069867213	71.3073302243673	7.4795320481188	1.52906218301691
did:plc:ddcsvntnszzm3g2fzei6bdoo	1.07743224236504	605.803525793615	5.87125859789359	2.25340320465542
did:plc:dddcvfqsldvyygd2yehq2off	0.748165726117417	173.665461119928	6.37361889113807	1.99945443382357
did:plc:dddxrvoskpfncknbdmcisf75	0.734387321102512	260.080688318598	6.95007813115428	2.22276651893669
did:plc:ddeof3lif47fu4bvsatwbrij	0.89863768304233	942.730446274708	6.89997474395235	2.23737808093002
did:plc:ddftjho4cijwtm7mgfgghmev	0.870099431960405	623.299390106892	6.76529992775133	1.93603729721401
did:plc:ddi34yzkgxlocynqq2qv6dqy	0.832225468943605	89.6370930824394	7.94345127605093	1.48370464575835
did:plc:dditotmifdnxdkhu4nkitppx	0.753098604539047	128.545086571487	7.4343744075596	1.97244606844781
did:plc:ddiutvruguj3wfagt22fts6j	0.734457287996946	411.006028746261	7.26604798957728	2.57758568370801
did:plc:ddlavzy4e722i54stnfp3gqc	0.588286033910079	269.561708068948	6.56925610828963	1.75411801318071
did:plc:ddmwo4sdntnlpbi3hohfm37g	0.789716543239262	143.788607873043	6.84160917162941	1.55336100915217
did:plc:ddnjydmatgc2qcv5p55jmjhh	0.860068025741869	100.887820082142	7.5258256828972	1.78011266456613
did:plc:ddqrbedlicw4fb5ivcink6vl	0.772134178780133	469.231980785397	7.08673496024473	2.4790963926948
did:plc:ddwcnifi532uvcut3cze6yze	0.523795125637642	100.487485793746	7.22675075230356	1.67984446815147
did:plc:ddyipu5aymw4gqaj4jzlpn3y	0.79510318531978	207.500490062729	6.35208583022902	1.95523349053562
did:plc:de32ocziktmiscmrcleuluzf	0.828160543323125	150.745887973905	6.81257205034372	2.03992735971783
did:plc:de5keuvf3fbeyt65t2222zpt	0.708647266381614	84.5971879356432	7.41248012880713	1.82847367745653
did:plc:de726dtotfpfqf4lvvcdfra2	0.932760574380174	687.339703691472	6.77001865658314	2.10607992832835
did:plc:dec3jynas52kll6c4q7unfcx	0.762666655143483	179.949110815785	7.64239779361842	1.5861399364451
did:plc:ded6wjasropyquluaxoq4433	0.765958331727599	177.692271231533	6.51856436691946	1.5834416309742
did:plc:deenzz6y3albyffwp5vdjcfa	0.797350757530679	94.3373184796957	7.58583894545015	1.60025399468337
did:plc:deepfwslvfyim7xqmwuhdlbb	1.2122351990482	289.967742971172	6.84546028738351	2.09436014996534
did:plc:dehhshvzf7l2cmwlxeqxftcz	0.62008669443628	95.8235369167121	7.51976573217102	1.85398729887014
did:plc:dehk3b774vddh4hiqtji2ebe	0.690205839215872	226.903154315186	7.00189027161523	1.84099120861197
did:plc:dekb4twfjeoyphkdg7sqzcl2	0.594810933544475	181.363199498669	6.95958726656072	1.91394614515832
did:plc:deo53qasphs5awsttcriu44w	0.759470082781172	320.224225170557	7.01354408644838	2.10946293913755
did:plc:deq2juhzhpmsnjfpiagdanub	1.43058855039823	254.823856503736	7.31120037413565	1.77465215915098
did:plc:derhryxoavcoa6gwhg5nntsr	0.688947541769937	283.420949737638	7.7459126060588	1.60712587254959
did:plc:deskgqhdh7t3x7lcbeys7lak	0.752167145820395	67.3215267372329	7.51561410442605	1.59579774185987
did:plc:deulamkthchrjxhacxmntww3	0.694599595218098	118.967162509843	7.76216032778814	1.95299943418537
did:plc:dewulwe4pguzap2p7v2mfh3d	0.581962161640019	257.884560442113	6.70765753476631	2.04352178135111
did:plc:dezqgyt2n2gj6n4pnwojgqmk	0.800296523429495	327.585813957401	6.13607163911192	1.90840207648464
did:plc:df5rxz4q7sxmhcpq6orloyqd	0.675407332630164	187.940937580766	7.88754303965921	1.8189605254096
did:plc:dfcozxoio6bx3pdhyzjjm7g4	0.83330956706382	724.361803279163	6.9636188969828	2.05198148553143
did:plc:dfhizzpjerqlwldvadqcfeqi	0.764279352046801	219.640863916532	6.11338112448203	1.85743120783788
did:plc:dfjvqealyp3ebzchtwi2i3ag	0.786834936743641	173.295574054308	7.03903682231234	1.65011955466116
did:plc:dfo5kd5u5d43bf743ia7w746	0.65654636159898	74.2535900110983	7.54757690442385	1.55503897458848
did:plc:dfpisjeyplmkcnyjsgzchji7	0.798845290579564	118.846415994961	7.62009036363812	1.46585939436189
did:plc:dfs2uwxv6tbgarhjxxfrrm5n	0.854830595372204	592.507227446837	6.98056691438112	1.83724004601423
did:plc:dfsf5ooqeb4smyj34ianhq4b	0.627354422195743	92.5484832805867	7.56747965493802	1.73714588621174
did:plc:dfsfzgjvydp2mr4mml2kfkhq	0.797939887965768	158.948596588696	7.00775679020462	1.98376255010622
did:plc:dft4yu5v4yst3w5dv64zdnkz	0.880707674571272	326.360222244655	6.40047984224107	1.74786356759175
did:plc:dfxby75n3e5vwiecofkdnoos	0.707492922595037	341.818810720283	6.34595970308477	1.94702373063531
did:plc:dg4ik4dfvoml7gchnfbflgps	0.572137646251084	78.4277206606441	7.23502304424044	2.08272293769938
did:plc:dg5uautbrkl7ravlenbw54vs	0.888463529982966	337.06728253396	6.63317997719002	1.98757685401163
did:plc:dg6auafb2bgkrizgohfkhn4f	0.746068989424068	341.183952610582	6.69971863098106	1.90135401769711
did:plc:dg6hsymugtupdruqojyz3e7f	0.745063990107219	127.260527774903	6.80783880392815	1.62866394028061
did:plc:dg6vfhych7g7y64y3f5jmjze	0.772071275065763	350.779078928603	7.12981911842791	2.12571403580739
did:plc:dgbagqisbqp2s6j6nzlfy3ws	0.810594776243959	342.557517799355	7.92085700415033	1.48786189684149
did:plc:dgdroddkwupemzk6ei22y35v	0.586556668967102	186.240388813521	7.04317562662799	1.85219072907057
did:plc:dgfozpqiulvymjgun4quydgv	0.770432854295018	418.358191967218	7.00834475105291	1.89334536699637
did:plc:dgg7vmnpw63lakq2bh4jwn7y	0.814469799941225	116.303989225565	7.24717231353144	1.37578366048252
did:plc:dggqhw7pe57s3vpthq2btxze	0.777178087189916	329.480526014912	7.38754242029055	2.20371372604175
did:plc:dghsc6woj3tqlnxt43thzee2	0.592227801167583	369.090735221531	6.56446528242162	1.98705238092259
did:plc:dgir44dxsumaehf64hjn26ce	0.745273745800659	282.03680283096	6.65350376023743	1.78685029680597
did:plc:dgivipsubywryd3pjggdyawm	0.715622845893056	115.421974169093	7.17678525413018	1.96763959411768
did:plc:dgkga6ssavbfelckxk6lzxu6	0.801782911281649	333.720055984639	6.2045055090904	1.94725819146668
did:plc:dgosgrmcpqbu6uvmfxpwt5wz	1.4807686353606	224.627757015301	7.69443997087507	1.88104229009186
did:plc:dgr2nrfibpt4plpctfcaihqa	0.823805396739983	138.792677071708	6.70879679407769	1.71339721919218
did:plc:dgrz4ydcumjcvppgnuipzrbx	0.706887052993673	145.9917527534	7.5035525727011	1.75945559178334
did:plc:dgunel4ndjro5uewbkcsn37h	0.832096092459863	422.460664323089	7.46182583529382	2.27523118647973
did:plc:dgz43pby2u7pdiogrstc2h5y	0.642184780291831	184.398087453048	6.31112760430592	1.73228078137135
did:plc:dh22txxbwfevl2npnvlcam25	0.762315070041205	86.6313890551067	7.51964863356927	1.69179195616325
did:plc:dh3zppmzjohqyo2qblcphp6k	0.840014647981472	311.31750887143	7.24502513360371	2.16770947055266
did:plc:dh55rmybupl3acphbqdfi3kz	0.836951657208129	701.68108015477	6.78542799545051	2.076923703423
did:plc:dh646qhgcii7f7rv2ezfwc3w	0.908282526878905	557.985071925199	7.55085873078109	2.00132228013355
did:plc:dh6uagfx2cjha4ybmtguwtfm	0.875002281826646	1247.61759256601	6.92297007063196	2.29937995238802
did:plc:dh7qmfumxgcyktqlb7nebnxr	0.768466075049829	316.302461017462	6.33651242407478	1.89657329656703
did:plc:dhbxrw4rewhejjvqoxbvm5qq	0.764364664128593	119.468215138045	8.12506021291341	1.77047633114177
did:plc:dhgycfodnfp7musc6qxdrcre	0.797312796866894	240.405270682537	7.47024224523325	1.83165225436395
did:plc:dhi3v6a27w2zhawyma4d65qf	1.135078999885	749.743396413123	7.31163220851378	2.46994684687887
did:plc:dhiosoycnpui3lcyhxaqaxlg	0.875816050390174	465.288889091143	6.11812405501009	2.04990250878137
did:plc:dhj5dzvjypimioz2is75shlt	0.767256834643779	186.079320154007	7.56120809895548	1.99656235434564
did:plc:dhjrr4htv5acmcduxm7vxmkh	1.65724576616362	379.405230353127	7.43003201400316	1.86066424690798
did:plc:dhklur6yart55jkookmhlyt5	0.719642308436379	353.865736396503	6.60482630299084	1.82989026734555
did:plc:dhkmbru2x57gpmzwufafq6ef	0.683398565072929	202.221386468157	7.06461011716984	2.45222463558756
did:plc:dhnggynmztnedt6vwyhxiczz	0.845900461382176	740.506825981696	6.83853910262777	2.61045824595294
did:plc:dhniqj37juy7uxxzv223uor4	0.770920063962079	127.153384303178	8.44295218615771	1.55569153935617
did:plc:dhocbkb2wzg7rg3j6w7ljlw2	0.556589219841315	116.656829350283	6.73140758358674	1.70772351497376
did:plc:dhou6lnp4pbktcbuhhbwznxk	0.734467621749871	126.20342167077	6.81818531051771	1.69064454660962
did:plc:dhpbeaxgtxochlyun35m5vru	0.942979934839	573.980672435584	6.66402387443647	2.02052723651405
did:plc:dhpbjmu3u75a7o5bqjvezlex	0.780767764812207	184.879752395702	6.83931989557102	2.08246104910656
did:plc:dhpgz423i3wqm7vmj5ne77lc	1.07643818891127	613.630008592781	5.95147542720634	2.26263154519215
did:plc:dhpidksucgy5zswt3a4bjczx	0.806827768407065	222.380864913675	7.29482454825416	2.28341102561716
did:plc:dhr5vagstdgimpw335b6y6ud	0.744136249416072	363.91268461536	7.60198136894904	2.16804256862059
did:plc:dhuha5tm7gkrpue7ebeo4wig	0.80913481084279	280.343425212667	7.20385252107758	1.71762262855712
did:plc:dhui4xv6om7i2vxm5u37w3p6	0.772856715528465	160.388963129766	7.20223199318675	2.1142635515384
did:plc:dhvjxbnpglw2a73467qcsr54	1.22185031652691	288.822769338207	7.32881380378887	2.05975786666405
did:plc:dhw7amnu6ogj4cdhfx44ufdg	0.664252334341249	162.192944900821	7.30504035086626	1.70125897767007
did:plc:dhwhxgjyh4h2dd5vjgji67mo	0.742936917221583	101.669099558351	7.80611207951594	1.61856171132232
did:plc:dhx74epnmbt3lksboe3ainlb	0.831273438371419	250.602530081987	7.59450727299354	2.08400908571535
did:plc:di44vb7uqhhxjaaezb62oszq	1.09901838060789	612.360024105763	7.20831202303613	2.23282934593587
did:plc:di6ym4s3iqx5aigwctptjnhq	0.784366935692537	244.886510024305	7.63900632017535	1.68321112207097
did:plc:dialorxfucwzf65bcglszdka	0.725279720379026	148.076522738433	7.04237993274246	1.48695311859949
did:plc:diamgdguzk7zijufezi376uu	0.762033864809371	194.376861478215	6.43315655164425	1.7972081851354
did:plc:dicki6buxnhxjeygsgu3fa5b	0.775206422714643	763.933649278052	6.66923644269319	2.39820497259907
did:plc:did5bssqi5ov6xrrmqweuntp	0.71962861716115	324.164030723947	6.4373304181221	2.1325537821399
did:plc:didsy2dvvjksn2wdopvvlpz4	0.586907158779934	203.92947521605	6.63551637611106	2.20630871273155
did:plc:diguubbcpgjmys6bilinusqf	0.602308067109083	88.4805157974586	8.3773058588286	1.69257481916863
did:plc:digygw3vxdao7oq4fcqwedde	0.865608157276263	180.301029438694	6.97195133385714	1.82287344898143
did:plc:dikgaz6toqgt5kqfh4qatbrv	0.767394008578847	141.805701344263	7.51337864537475	1.81163691799203
did:plc:dimz6wptjhruldhrmxuk7ggm	0.722557724685163	360.049231209579	6.596423078352	1.86470246208969
did:plc:din3aoaxgllb3gppkzeq4ztk	0.831351979887746	138.832654335038	8.27234041027564	1.8199519783709
did:plc:din5po362so7fed6adzn7lxq	0.746477260961677	299.260185888714	6.74792109434079	1.83524709477301
did:plc:dipip4nfidgk6iiiwt254gey	0.792662973333057	425.028142002563	6.76184781684118	1.93013059312295
did:plc:ditohgjyycdds2ylcpor4zni	0.713622791265969	411.142227435722	8.0822796335854	2.18256019452173
did:plc:diwxfgugke5rx3djyzh4qkaq	0.636926657580037	268.859121060661	6.34403361728729	1.68678960405141
did:plc:dixhe5xpidm5xt5ehqogh75x	0.654430874871231	108.22264823505	7.83900498948487	1.31415854835331
did:plc:dixvryxkolcxvxcs5pwusfnl	0.77520468777302	456.390299351827	6.35304769700998	1.95562334906965
did:plc:dj3qsmomraa36y6lz4izytrt	0.542565569469641	82.2555690789481	7.31227430145803	1.62979613265204
did:plc:dj3z2utui424qc3iicwau4fd	0.830267404440085	235.41845473625	6.83731611232929	1.9475277329241
did:plc:dj4ej4fczzk6ygbsebiel5i5	0.740407460640489	134.582669399653	7.4263117113216	1.87295127767937
did:plc:dj75pgm7s36alqtiehravkee	0.797122889685512	342.645272672098	6.56189338089064	1.77704722339845
did:plc:djbuqj6vu7jhdpymqlr2jbkj	0.651291229273346	421.23189269989	7.14664360250905	1.84794687155497
did:plc:djf56pmowswwsv7x3b4s5xrm	0.677161609607984	227.481469890976	6.90725717166631	2.22065456098156
did:plc:djgdcwixbchjuldotgnqizjv	0.730447759390669	130.595591700995	8.04621007411328	1.73540806569869
did:plc:djguxreovfe4bkm7sizg2kxk	0.761332307271105	272.479252641852	6.48314885053765	1.83335436630667
did:plc:djhsyfmj7vz57xpjsbc2cpsf	0.682863179941518	137.007727163948	7.33099700437176	2.0510298181037
did:plc:djjkquvilpie6rkvhsmu2z7o	0.807619885227949	493.519798287916	6.50824218528415	2.03423302709315
did:plc:djjr32r6qiqhr6v2pkgbzepf	0.687985329668923	147.572447280865	7.16016834614927	1.71742605930912
did:plc:djne2fghuhqvdy3bpo4qtmu5	0.595496376202494	250.598743827678	6.18069911978136	1.74129769421062
did:plc:djnn24qhqxfmyzxhpxeynjqn	0.739851001206485	289.857964271919	6.25923570999063	1.97703128578538
did:plc:djobdzddoqpwmjbay7prlk6z	0.74221071069545	213.288694513513	6.51857014144282	1.84218225116134
did:plc:djpzkb25qq334x3izairjrkr	0.684702443813044	167.924178749962	7.03464816176349	1.97500842083052
did:plc:djthzhrbojfck3s3trhbwr5o	0.704905661801508	446.677220749333	6.37040497044161	1.86292267128604
did:plc:djuj57armcsoyzmdfeg7i4qf	0.902633101804574	489.390106976323	6.81185070331058	2.29245391821033
did:plc:djvu2vj7yozxcgbaczvkftre	0.870062537001492	477.89592711832	6.73618365648563	2.05843202258591
did:plc:djw5dndmytem5lhiywfv7yni	1.17280882211465	320.477876320909	7.07552275409735	2.14616096017309
did:plc:djzksz2ry2bck2li2zle265m	0.8306019074373	420.30520172769	6.58499657195949	2.07336754939722
did:plc:dk2qeakncoloijo6aljhu5kn	0.743026152179498	326.606603584494	7.63945032375591	2.39542003900915
did:plc:dk2uib3ibcxpcnw2xnj52y7q	0.768276325398654	159.995213670424	7.79773694201028	1.86241212326661
did:plc:dk6egvmt2cbzea5ngfdoymgn	0.765766916702835	189.098618313551	6.98464518039199	2.12692265799332
did:plc:dk75dq3wx2msy75v2f765aur	0.754149056037627	254.705233228602	7.17721008333379	2.0387919924106
did:plc:dkb36s3ydvv63ycq6wmxzeed	1.2266162322298	349.90762421783	7.14370351947221	2.26069062255466
did:plc:dkbgb773oxmtc4b3n7psiqa7	0.840220939040897	183.144646723306	6.83391713164676	1.98960262206028
did:plc:dkcqemqymn2xwj5le6y5sox5	0.853924140992987	392.094488476167	7.5544219673846	2.16153043877706
did:plc:dkebbhmvpwrdni6diz6jijqj	0.698376378625451	256.483786283165	7.65917796691261	1.92276722954851
did:plc:dkfbs4hbzrmd6quiscgmtigm	0.585108227509492	143.10933715439	7.0227459990522	2.14170983156097
did:plc:dkjgir4e7apn4jtj2jfvcmc6	0.569639906386216	374.055127019494	7.25940687992097	1.84109095791095
did:plc:dkknis2sma4nrld7l6qfjy2f	0.824227189800735	186.054971172288	7.51009602200389	1.58916266942681
did:plc:dkl5zhi744lurnxufqjfqa2v	0.776943790728426	107.242832074666	7.42538263494629	1.81318413629248
did:plc:dkpuam3y2unvaa76k7m2tlga	0.826844792409938	235.509720876616	7.23535666379824	2.41886414684859
did:plc:dkqtinxaqf2s3hv2vfbzsbxk	0.6769649543146	222.848439020488	7.58604483554136	2.55212601781271
did:plc:dkt47ego2ifh6mnjqktbzv7z	0.689347127070487	212.511350895117	6.64218026451501	1.71656924334654
did:plc:dkv4rdruyulsf3tabyccigiq	0.712548167066182	237.614628655487	6.7445522559962	1.90412546026292
did:plc:dkwzrckcuigvj5bsy54v3z3g	0.89078084364515	417.673148254814	6.34195769182591	2.25143196159258
did:plc:dkzi7rysjkrtetmc6lfknest	1.32782761429618	590.907335978274	7.2046402336814	2.82643959703776
did:plc:dl5k4s4ql4uoajzxmockulgs	0.566123008602397	71.6527405776529	7.11977681161533	1.42364399083854
did:plc:dl5ullrdctop22kadnmx2ue4	0.779228090225708	152.46977276219	7.87639558933407	1.90564595529287
did:plc:dl5v3ypr4bon5vxpzfpymt4h	0.724024036777494	172.430118859175	6.5458619057443	1.99583515176809
did:plc:dl6pw3wppsdmohety3v4kwbh	0.853459363434127	93.1627232703108	7.99219334024996	1.49215324315492
did:plc:dlfinnak5t6h5ghs4bxvgbcg	0.823018619995714	233.77414234374	7.20395878449566	1.90805471283866
did:plc:dlfk422nufhdwikldgfgebmc	0.823648145445284	1887.64968687036	6.78134517295886	1.95341400492324
did:plc:dlfl4d3l3jouhe4q554r5d5a	0.754564566974781	127.189483265346	7.33126005391504	2.06866309891869
did:plc:dljc5c2qyo6b44tunmk3phkj	0.779933451873259	285.804600478624	7.06539145432314	2.38811863384094
did:plc:dljyxzn3ec4pqa36c774htfq	0.78544525473288	165.640623480142	6.94970387119605	1.70012512960065
did:plc:dlkvvnmji63wchhefmgueekm	0.751381582701618	356.01255658403	6.66638394208346	1.98516111321635
did:plc:dll4jdlzywxeda2xsc6q67vg	0.688461458177774	275.163883220072	7.16979255179145	1.73175432308297
did:plc:dlm76unvjc5an7kn56z6j4ds	0.589741542190533	222.166426843149	7.24812772277243	1.92779303379344
did:plc:dlmj4mkawpasdcmazohdb635	0.832486395202252	115.580373762338	7.31173870551184	1.53245300982367
did:plc:dlmjt5sgxjag3oz4eouydtvq	0.797211170029494	144.94183088176	7.12776653294545	1.66142494594328
did:plc:dlmsx23s3njdab3mjw7gqh7v	0.894000997584979	512.404006275172	7.40760958320789	1.86015292681466
did:plc:dlofcb3ycul2h3t4n7eoo66y	0.7983858197785	263.995738724991	6.38369011531592	1.83717400693914
did:plc:dlokb2cn7q6bptstc6ju23gz	0.732624008852274	257.7657253007	7.23926471489463	1.9340303884162
did:plc:dloxxkpubgfwhkc4w3lrrttx	1.06633669864467	603.314363169667	7.38465447926802	2.09653256968935
did:plc:dlpbkxlhaobekri7vlyqbwpn	0.70879778613342	231.967386888808	6.58408196976032	1.8530476483968
did:plc:dls26tenjaam6ascd6yyutdk	0.811452197491354	326.310687731468	7.74509739311109	2.04534100870808
did:plc:dlslhehdki6232cy6uxdphog	0.894807256365951	645.30236514287	6.5001329056848	2.0279803990615
did:plc:dlu23rb6cvonbvaskzsaqhyd	0.8739641137527	249.515247541964	6.61488161999685	1.80568769997789
did:plc:dluslaa7o7o5o7dhgsmxdhcw	0.736733586784564	110.180049775035	8.13989924107436	1.45680210953787
did:plc:dlynzp6nm7oczq6h2pqfttmj	0.846429134138784	193.804675044749	6.81870072420714	1.82368160182558
did:plc:dlyu4hesw2xpzeuvv3sybgbi	0.779466345586918	180.950283622993	6.43487309968848	1.90482613616453
did:plc:dm52j6dz6qymf3ngpyjnyvec	0.822491643554733	419.508086622848	6.95564903781001	1.79270588523675
did:plc:dm5axcen4dspomkzpgq77fof	0.743588738756596	429.216860668283	7.18066609542382	2.22699717912423
did:plc:dm5lnfwdihaka4qmmtjyj3oq	0.666501806616442	74.2454015843987	7.95107942657816	1.53813734791004
did:plc:dm6vxrofl35whpxnmxhzc32q	0.594495022003326	104.301482773455	7.11939993083205	2.2598923174038
did:plc:dm73ohti7fnen2jf35dfzabh	0.945020682621871	1917.94228181851	6.62454184012394	2.77365649629863
did:plc:dm7hmmfzamhunszckdpc3a4p	0.82340083710055	69.5841649477511	7.54108227854525	1.44755588924794
did:plc:dm7qq3zuulcitbzhd2pxrfsk	0.753728771155951	352.93417724973	7.53677527090329	1.9785035268277
