did	duration_xi	duration_sigma	duration_mu	gap_shape	gap_scale
did:plc:afp7npkyqbcw7q35kgmxolx2	0.42976300297871667	228.94538018310206	0.0	0.46994520190479	9122.22931503265
did:plc:afqn7weu536pg27capdnbeh3	-0.342788487124156	228.265680506171	0.0	0.779853232181459	2739.36862016303
did:plc:afs6xlg5rkqrwqhdjtqydjtf	-0.524516818399808	207.237321776411	0.0	0.632383770395709	10683.3029408543
did:plc:aftdbqsmsdazeo4khk6jpt4r	1.4130196421157777	1.4130196421157777	1.0	0.745778944637375	8963.48537358985
did:plc:aftkaxhnly2zvs6nale2453y	2.6574982671224086	2.6574982671224086	1.0	0.782723012398737	16418.0253355319
did:plc:aftz7ocai56dyjy4b3mjl47c	0.381487589541993	70.9745991694957	0.0	0.685399192991864	6240.57164032866
did:plc:afuzkn5cj3aaxv2pn4ol5swe	3.296589844482583	3.296589844482583	1.0	0.714891723206899	7899.56409919251
did:plc:afvzbglnrmocbzzzbetcokln	-0.131232453993907	651.359391612188	0.0	0.465091644285966	6105.5257027915
did:plc:afwxuqjtuynau7bsfzh5din6	1.893102671075373	1.893102671075373	1.0	0.740044245894559	8852.6827658861
did:plc:afwylferk2pun4cw5nodcecw	-0.282661677674644	410.964041566105	0.0	0.570056727071929	3961.20703572257
did:plc:afyex7gho3c5yzjrhkthnxqf	-0.366050163371055	212.486141605222	0.0	0.652277968044679	5573.99005604827
did:plc:afzi2nxfhpi4jrlagnli3nav	0.156610042134336	175.580254648776	0.0	0.776164144935985	3490.10985507857
did:plc:ag67e73eyirta5dcfl2yx3ao	-0.51776740391253	294.6838703437	0.0	0.672916892960801	6780.92192332133
did:plc:agbsc2kshd6p2lhphb3jcss5	-0.46458593930832	1421.14442055194	0.0	0.618804251639349	5737.19606742769
did:plc:agcmttto26lmckaudxuvtpig	2.208322048436511	6.624966145309534	3.0	0.6916423340401	7881.57338904198
did:plc:agdkyhwdtoafszemcmd5mjqa	0.371373140472564	166.688570406397	0.0	0.612574245514708	3418.42750101851
did:plc:agdmiizjrugqhgkqh4hgv7d5	0.570196089988563	137.230282179267	0.0	0.829999267616332	14748.2455129291
did:plc:aghfilpd6vtm6qpo5hq5e2si	-0.399222687989941	536.619011910745	0.0	0.656093916846113	14118.8781515357
did:plc:aghrcz5wlzdytyu2enukdeuu	1.683460682425381	1.683460682425381	1.0	0.643941878365209	4671.01447187112
did:plc:agi25d3jg67pxcfrk4hqgtt2	0.40958306087303	50.5994449259482	0.0	0.668711382603836	5761.52126940106
did:plc:agkh2frjz7b32kg5b47ufcv6	2.07794332928194	2.07794332928194	1.0	0.657529210582606	11465.828416566
did:plc:agl55gipmqnsatwl26zxwnlh	2.488819380477129	4.977638760954258	2.0	0.788485919204599	7232.77995368885
did:plc:agl6twkpi63o56dl46ggfrue	-0.44855604113991	274.56417369993	0.0	0.896563572078954	11163.1832536904
did:plc:agrtozocvt6adplgovfrekyr	0.20244593318930995	166.75602195306465	0.0	0.636265924243828	6384.48643485801
did:plc:agrwabgul2wpsujhpr4haehu	0.05900806190694055	563.201002340867	0.0	0.640084101999498	6598.4580299997
did:plc:agrziyho3htgdgaz4vvpdpon	2.5531520077368537	2.5531520077368537	1.0	0.522265926364659	11915.6347969759
did:plc:agtavno4utvn5pmwe34ptmif	-0.66881622191437	959.889248676644	0.0	0.454928958080861	6165.35055701299
did:plc:agvdpltvxfqrbm37ldhfzgfp	-0.24861779662804	651.779151046297	0.0	0.64478265327736	11706.0752836933
did:plc:agwccb4j5fhgxbelxtyhvbl6	1.1144596121036376	11.144596121036376	10.0	0.792821461479786	3393.16631085668
did:plc:agxjyft336fhporutpaaulcs	-0.20374442413937	593.13363602537	0.0	0.500342783191574	3315.55872981076
did:plc:agxnd5j5jenymfyhcpfgo6yr	-0.24431099480194	498.225921137609	0.0	0.543097287559194	5336.3201104126
did:plc:agzusfonr75stfkstdxif4qt	-0.518169688155015	286.422020668188	0.0	0.911158580865773	14625.0157567627
did:plc:ah32ilph3ncncozczjewbcta	0.3179049564312495	60.85335711615779	0.0	0.722099255656921	5329.70565847762
did:plc:ah467yalrwccguemniimxxfj	-0.44797923993414	583.996771016871	0.0	0.694092689708022	9908.23153240756
did:plc:ah72vhnr5bnjkpq2j57nzfe5	0.271856575027895	100.085086931141	0.0	0.773379528694397	9679.40764171414
did:plc:ah7iqbyinzhakrtfif52hkvv	-0.304932575242423	938.353580279978	0.0	0.499603339537374	5069.6401540913
did:plc:ahfxcojx4svb2i55c4hod5ij	-0.425435635787436	620.36406035837	0.0	0.62209970000503	9623.63320799763
did:plc:ahghquyzvznq3jvrscgt4nt6	0.23131541703671368	274.833381983581	0.0	0.549770467989927	6566.43222499797
did:plc:ahhz3o52sjjsaqzkyukpch3h	0.112425408076046	145.340804324901	0.0	0.84296465229332	3327.5181214439
did:plc:ahit4cqbrhywyiq74sd5ivlo	-0.525720796743716	347.003857052758	0.0	0.676773998223782	12387.0136897325
did:plc:ahjhw6hciwh5xysbx4dc2vaj	2.651218758641791	5.302437517283582	2.0	0.636369531476523	4819.90299618369
did:plc:ahmesos5i4uuvorfmettwcz4	-0.487913064292994	553.246339934832	0.0	0.566762662057856	8579.40877989272
did:plc:ahobseurospzpemkq4gwpjtq	2.2126244295562114	4.425248859112423	2.0	0.804348948826437	8669.77146682266
did:plc:ahok72fdsbxamebeadozh2yf	-0.084596274477769	939.542453267196	0.0	0.538372941752634	4571.19143797687
did:plc:ahrkclpd7o725dageoxrdqfz	2.7985217683140107	2.7985217683140107	1.0	0.604588721896721	8777.42394931219
did:plc:ahs3vozbhdu4py4np4b2ltou	-0.258437843811191	263.061043050933	0.0	0.700569890510541	10581.8961155917
did:plc:ahsefpflk5emleovbphdbrga	2.180533955219857	2.180533955219857	1.0	0.604902686593111	10573.1010770974
did:plc:ahtea3rzyzwnahr7fvpkynkj	-0.414211812423886	626.664139423394	0.0	0.65044482485374	9358.87077579301
did:plc:ahvub5ec43lr2c2fzth6ui2l	-0.399561336070281	668.527644488491	0.0	0.715897919642819	6029.89027662716
did:plc:ahygt3kflidi2uxu3hrankfv	2.8803612937230727	5.760722587446145	2.0	0.851393043055203	1480.29810768186
did:plc:ai2oirklk2u3gpx6ix3zlxpc	-0.399350933049428	608.411571931575	0.0	0.571551866978991	9083.54958166383
did:plc:ai43ap2azi4wdtcs7yt6ot4x	1.7239785325052164	10.343871195031298	6.0	0.614603686606603	13317.1042304131
did:plc:ai4qsv7sj3v6femthigomrja	0.34156123332918	244.25594454672	0.0	0.560388229495736	5382.07515417121
did:plc:ai5grxecqrghe42jjpmvjcpo	0.24141911526387067	290.7682448749694	0.0	0.588265130243801	6142.29423918526
did:plc:aif7mxufxkumdstltzm4auns	3.0992666249003795	3.0992666249003795	1.0	0.575846153645665	9118.79250897873
did:plc:aihfh2ks3mxtcfya6mcp5uji	0.347697205675322	188.188655022731	0.0	0.561125005509319	5271.14347846158
did:plc:aihipagc43lo4tm5nci64xff	-0.36856761611754	276.768059556671	0.0	0.581939907854076	7238.82735927947
did:plc:aijrxiqjukn7k5ro5tbuucqv	0.0896551770402348	492.49301748002	0.0	0.767262997675774	14227.8686056357
did:plc:ailgqhjafnwcrd5ok5pjhdbg	2.45149466836987	2.45149466836987	1.0	0.582815526725711	8272.51694541433
did:plc:ailxbey6qzrewhv7ekra2gtx	-0.331007326303386	285.292512812657	0.0	0.642106590477384	5782.99274259385
did:plc:aim2el3olygpuzbv45z23m6z	2.934588787015085	2.934588787015085	1.0	0.71029284645544	5503.39697228405
did:plc:aimgn4gfqrsnd62dw7e54vma	2.954555252496313	2.954555252496313	1.0	0.767152099075763	7158.82997470285
did:plc:aing6nr3xm5wesnxmisu7cfi	0.107042763846377	472.496883624301	0.0	0.607825300013704	3308.0605976693
did:plc:aipmg3jkbdka7huiuusoevxu	2.863309100540531	2.863309100540531	1.0	0.642763237992058	9945.67389873873
did:plc:aiqpsolrrlypmjkyj2jjiulf	0.447602713238205	53.8509979683155	0.0	0.800482907942568	13124.5767229138
did:plc:air5bmch6s7ofsfxlpjmlkqb	2.9883652140224304	2.9883652140224304	1.0	0.674592128396025	4130.29160562536
did:plc:aiuqeqg7shheynq6z3ui5ici	-0.335311774804238	484.391184050915	0.0	0.553124786013639	9220.40732192564
did:plc:aiz2o3hhpuwzv54rpbywqu2y	-0.280062009169366	230.057215945642	0.0	0.587238049857794	4580.26092985989
did:plc:aj5floeovqmbjmnodzge35o5	-0.877726543815087	378.117308828358	0.0	0.640751903248334	15083.5568353313
did:plc:aj5oqawmwghigth7mmdepvey	-0.474996211801435	333.597243879487	0.0	1.11508158397236	9872.92811611036
did:plc:aj6iac3fxigqensf3ecbe3dt	-0.732765900416739	542.91296416537	0.0	1.10358648794656	15098.3325901744
did:plc:aj6pc3fucrddrefncp4sbwxb	0.2531286780435632	275.38143420171355	0.0	0.594220630970024	4430.53895598812
did:plc:ajb5ifur4nhvcpd5tdppnpe6	2.4801398608001306	4.960279721600261	2.0	0.635589611803481	7683.03070653186
did:plc:ajdni7eks7zbugevauva7pd3	-0.273304929346918	712.930300222016	0.0	0.545121011409625	10741.7299227587
did:plc:ajdrexpezfs7gmiet6ps7tzm	-0.239614973310863	288.356657695931	0.0	0.688565316648601	3517.74867743668
did:plc:ajfft76hvnaziu34bqxzmqaj	3.234427139564193	3.234427139564193	1.0	0.709857817439841	5351.44225263151
did:plc:ajfr3bx24cog6s7d47mpbvof	0.2073631513392892	151.30134593083	0.0	0.542046719178229	3616.72348756522
did:plc:ajghatwnqwjwzueespc2wptf	3.1107869762072298	3.1107869762072298	1.0	0.6243414343622	6316.21843980843
did:plc:ajgw653jyzoudzbindqdfpe2	-0.524630204068897	291.328073829099	0.0	0.517881017797496	8992.70448219362
did:plc:ajhoppcz32cfavwxt2s5ijhh	-0.300628035903337	248.00218309614	0.0	0.571053789078558	4544.78832838416
did:plc:aji4ct4ct47nsifqxnb7cvaq	1.1263022196666501	2.2526044393333002	2.0	0.641427299952704	4747.79772871743
did:plc:aji5fpjchocriqc5f4vcvtpd	2.857439434345383	2.857439434345383	1.0	0.761317126375522	10609.4388926837
did:plc:ajkrf2incmdcmrizi7k7h7uc	2.9810249928808377	2.9810249928808377	1.0	0.620409076584477	6987.72500981889
did:plc:ajmjymsdn7cf3szscd6nt5sx	2.7889532132802914	2.7889532132802914	1.0	0.591736877390271	10550.8134082243
did:plc:ajmnky2id5ak43viqz6heovk	0.374555553724422	248.661069975768	0.0	0.5723699697602	7318.91052255897
did:plc:ajmqignysdlr7ozvtlq5zqbf	0.21246900474580513	227.80801931516413	0.0	0.673015987044932	13151.5654491461
did:plc:ajnbhij6pp2ymuvcg42giuzz	2.1994668986817913	2.1994668986817913	1.0	0.897625399193067	10053.009095496
did:plc:ajnjw3hoi4g5vxg3n3rioui6	-0.628293186578276	314.524552820405	0.0	0.57601420069445	7314.66795517899
did:plc:ajoa42j7ywkkfxo4nq3gqjfy	2.5016579710381115	2.5016579710381115	1.0	0.661407786744825	4156.79495560243
did:plc:ajrnlnc6ua2bkmfdc5arfvsd	0.336612982202818	234.54481911552	0.0	0.639511005795188	5700.4927371206
did:plc:ajtl33bcnl77hny34dfq3jjc	0.456775956481781	111.735161356371	0.0	0.817423500530997	13899.0567997585
did:plc:ajuaoi3exkkoh6ginemdfj2r	0.224018223538455	245.855120985918	0.0	0.636500464461437	4223.44345746647
did:plc:ajxv2ls4chdsdvyqn5iuxjaw	-0.344148240204048	284.608114252668	0.0	0.630675276123938	8248.83447178249
did:plc:ak2osln3yfl2x3ql4epw5esn	2.6413884622963315	2.6413884622963315	1.0	0.546965815673828	6810.01372066095
did:plc:ak2pn34qepmd7b3hkf6docgd	-0.384746756573624	343.118885325458	0.0	0.519561209994131	4607.6771580312
did:plc:ak3lhqz7w6jaf4qh7sao6c6f	3.3717640553977968	3.3717640553977968	1.0	0.734112362067147	6127.81095418746
did:plc:ak5p2galzeum3atvluvwkyx3	-0.521418554054085	582.127989534664	0.0	0.845207766243543	15933.3357221375
did:plc:ak65kxuvn2gwb5pd3r3ctmef	0.5150310951035842	115.52697001482122	0.0	0.516774120600284	6545.44483287398
did:plc:ak6ckr6lseqagvesiqgs45fn	2.3422177864672373	2.3422177864672373	1.0	1.65308654853341	2434.1152999365
did:plc:akbqptzbi4hpo6e6d6kpxjvk	-0.466845557870714	326.644793401764	0.0	0.62786553600203	8005.98219197861
did:plc:akcivb7bm27b4yk2w5cfsypw	1.0922836494229227	4.369134597691691	4.0	0.793744302629473	11995.5241863786
did:plc:akd5pd5r4xiefmqygj57skta	-0.310890927761721	144.979480095822	0.0	0.76936295400181	9630.47630820647
did:plc:ake3la3stonzxdcoqq2eit63	-0.463762656275527	519.341823559588	0.0	0.597175457414582	9092.51634805857
did:plc:akfs47isq7tk4ejyexrgummn	-0.618443631306323	253.032962526858	0.0	0.578323311447648	6119.08297146541
did:plc:akgyfdpieb6i22jccvarn6t4	1.4658944696430274	7.329472348215138	5.0	0.742186216251547	6610.67490254979
did:plc:akocycfuyrvb4ox7xqwekwbl	2.9444978516156763	2.9444978516156763	1.0	0.663531082856603	9178.85084795337
did:plc:akou5kop7wmwqvd7zcjgvnrv	0.1977276311185103	214.81567665319707	0.0	0.660652467738718	6136.03399198942
did:plc:akqooeeaaszfleaavzo24x5c	-0.26688773196727	526.478777724352	0.0	0.65976538532848	7255.70108099227
did:plc:aksjniakz2u6my3d3o2vyheh	0.212864506590046	153.46612930697	0.0	0.581998641171122	2166.89042678635
did:plc:aksw4ypwjivcmbtfiufhpboa	3.063714603776175	6.12742920755235	2.0	0.614038871500782	8102.91885297401
did:plc:akut6rlu6agd22eyzwdhocym	-0.560764647832044	514.940856814626	0.0	0.539432162032885	8482.07503443206
did:plc:al3jlvhnrt4hgh3ydebpjdrn	0.078613607698762	1089.0782945595956	0.0	0.466625273622604	8367.80810763703
did:plc:al4477br3zpnsfchisfq7ew7	-0.556551632438541	561.105145038477	0.0	0.778517993667155	13568.4685514944
did:plc:al5cjd2k2zoblnnx7vppaah7	3.285976000343284	3.285976000343284	1.0	0.648830564325396	10654.6732550233
did:plc:al6ri2mp5ob2jcxckyuj5ywy	-0.379349242614375	520.619965721199	0.0	0.497333954221289	9737.99800079436
did:plc:al7qhokzj7trgcqjzmpexfeg	0.347651056116804	196.187933464669	0.0	0.566238939847933	6415.84068865486
did:plc:alaf7czfad7qv7earveqmzuu	-0.230056849425135	1393.38565515931	0.0	0.543299039567864	9423.2712444331
did:plc:alan5mewcggmcguklfzx7lam	2.1488063009315788	2.1488063009315788	1.0	0.721719505768164	9898.12629822426
did:plc:albnqrm42nzrtvloq7qjrkwi	0.15824820130998	174.276039717703	0.0	0.660910328481948	4117.30622736052
did:plc:ale5ckn6ctkk66jrgp5goclq	3.5601189116870846	3.5601189116870846	1.0	0.633070999627195	7907.22408145454
did:plc:alekzlwbaykuh3zdoxcbhkys	-0.346126679700003	400.519404906712	0.0	0.587855200836631	5966.49900230531
did:plc:algbnszozd2fye5bynkac7xh	-0.326175664949316	299.777531590761	0.0	0.603980071333258	6496.60212863333
did:plc:aliw2k47txprawxplgtspcco	0.29336918420682506	438.70006341593677	0.0	0.57676646298377	4464.33704369809
did:plc:alptal6wigr3fjn7kiqxbccq	0.27673391251137014	135.45673044029877	0.0	0.61993371344119	5558.47721245109
did:plc:alqxgd2khw2e4tjmiunk345m	-0.254153693803969	282.75549556024	0.0	0.588938666087583	5514.91523022311
did:plc:alrg4a33qlokdgx2pmcbevlg	0.41332630236371826	125.89385484321937	0.0	0.695259363717737	12621.6943879575
did:plc:alrqk4i7vkkpnl5gftzftmqz	-0.236201035028019	323.18715046095	0.0	0.751677716244379	7622.89863889258
did:plc:alwuwruqzwwnblgdjq32bxfx	-0.171017413644119	1421.25773075105	0.0	0.549489146204671	4676.46298475339
did:plc:alx5xtdrmt7kiugzpxnxeev4	2.1577840093267886	2.1577840093267886	1.0	0.616748771597354	10874.7755787982
did:plc:alxntaclq56bfcb3ucuhp2gk	0.490331501491818	155.708408782067	0.0	0.490740715746958	6510.8479691084
did:plc:am32b6cfiaerz35jn4jinsni	-0.567701602408399	1491.32069434635	0.0	0.565550436625954	10796.3171201037
did:plc:am4ez274oxkh7wxuhrrwkdpb	2.1801285665494663	2.1801285665494663	1.0	0.71662481666925	7219.35434810724
did:plc:am5jbgepbg37oyacwlo4h3i7	0.476218237309739	116.2932309696451	0.0	0.704401669032554	10574.9927469154
did:plc:am6xkfw7ctonqo63vmc4335b	2.3238863779656818	2.3238863779656818	1.0	0.769301756398741	7059.63701926588
did:plc:am7dsvsztuu7nv6mppg4pcr5	0.394704891213647	79.4295142401425	0.0	0.672943956565632	4368.35019523601
did:plc:amdopf5bactw356soeorrodo	-1.01711423175258	317.339640306806	0.0	0.805265719832567	9047.54186981421
did:plc:amfmjjlpg3tnoezqdficjdkj	-0.121330992333336	808.557026906532	0.0	0.543225402603468	8414.44501416014
did:plc:amgbevhs4jf6hnjkqgirjint	0.0596474379372009	682.166083399014	0.0	0.487624912131064	7476.15178743272
did:plc:amhkahtwk5t4ms3xkjsqjn3x	-0.494143637767266	1563.24609039938	0.0	0.650367125034283	6955.66679911327
did:plc:amikqngvoih4h2rdlvpupvcv	0.147846026680198	596.661230393724	0.0	0.594698498356581	7119.99014699867
did:plc:amk36fyjcvdaupqijpbf5vep	-0.67312311328465	527.481449688909	0.0	0.460763174473515	5464.98313480411
did:plc:amm6f2dbt7ygm4c3phr6ztau	-0.254528175035924	394.815842372144	0.0	0.787011102266763	9172.27218296837
did:plc:amn5jcfrppzdf75n46ieovuj	-0.697295881387885	444.81149352207	0.0	0.787302183094207	14103.6317915211
did:plc:amnskyxamacmrp7bmplaey4e	-0.433859866152547	576.687005053038	0.0	0.507668723496112	3883.6384106005
did:plc:ampclwrvf6fhoj567jgapnmm	-0.194179841695737	389.337414149025	0.0	0.583870890440754	2957.15808082515
did:plc:amsru7mchdngne7uhsae3aah	0.41955372114419615	94.40816940366585	0.0	0.651320761131748	9590.38480702261
did:plc:amupgr7jksbal44gvadaw7xm	0.22452124656466618	173.9470429455627	0.0	0.612514261783427	5256.42087819254
did:plc:amvpqm56dyofhkqeqx2xsfu3	0.193099414381443	214.580872995745	0.0	0.63222490074928	3350.31918294273
did:plc:an2q3lwbp3d4dm4qupvualwx	3.4783031997370464	3.4783031997370464	1.0	0.506321862903692	4667.52976675925
did:plc:an3nuvnhl6hjvuf4n2jjqnt6	2.4673811097458103	2.4673811097458103	1.0	0.760228687373995	13041.6703969892
did:plc:an5doxb4zdhfip47alm3ehdh	-0.627173883565431	300.860949174185	0.0	0.910580496414854	13714.8803804678
did:plc:an5h6g6fokzbeiutkxtpbzlm	2.6497749301827715	5.299549860365543	2.0	0.55511793508707	6656.35111538172
did:plc:an5x5iq7akipetuomhobwlqw	0.23154427146703155	159.07368670969828	0.0	0.832796642607676	9841.14246936874
did:plc:an6hwhaete3h2nh2fcstciol	-0.292712605587371	310.262647864338	0.0	0.716783805563919	9237.02066325179
did:plc:an6jnwpqkmft5hj522gzfpd2	-0.674589140340351	765.391767509387	0.0	0.654670913596477	11133.1271983413
did:plc:an7da7vlgyqsgunb7ynalod3	1.5620414766476964	23.430622149715447	15.0	0.656319541511596	6473.46859389152
did:plc:anb2nkio5abhidh3smtqhiom	2.3682791677406034	11.841395838703018	5.0	0.581763310208579	6350.90668932727
did:plc:anb2qjmsw3pwuhthjp6vaw6g	3.0286040160783636	6.057208032156727	2.0	0.504299486337949	8988.02506060894
did:plc:anbhyzzusyzzdy57znv36cjy	-0.363296204860511	305.839987713195	0.0	0.739906505584901	11986.6985329986
did:plc:anc3ravyaqtfxv54wlnrhrrj	-0.404797727537273	611.734372444843	0.0	0.725379250086716	12528.5121036664
did:plc:anchzinapqn3y5z4s2q6626o	-0.629673128530384	595.915477423912	0.0	0.868031766958626	12051.1816532676
did:plc:ancmm7tynpbdtyvoutuxsf6d	-0.315106046855975	697.201748649531	0.0	0.417749433066907	6984.66345004063
did:plc:angotdmx34l3qgla3khptjys	2.806102265122231	2.806102265122231	1.0	0.725880397055539	8181.17130977119
did:plc:anit47ccbp34l4k54ekbg372	-0.423363084809092	366.103833679839	0.0	0.574703890926832	6225.55825812545
did:plc:anjejz4rhv2dcox45tz2yqmw	-0.514348052101741	218.586109819584	0.0	0.710375814933038	4933.18495362088
did:plc:anl7z577bpwur6fi4onfxaz2	0.413484901000943	69.9568644170997	0.0	0.801736643940046	3527.03333487261
did:plc:anlqg6ufrsf6bwen4gh2ixgx	0.27471530552517326	91.82914689481412	0.0	0.890829041165843	5602.49625204998
did:plc:annxgnhmslixj27qcjldkzzp	2.537195885010264	2.537195885010264	1.0	0.69826933597708	10617.3176606003
did:plc:anprkllahglj6jxrixascm3d	0.346428162674049	106.296174373722	0.0	0.66775068269247	2963.29408335151
did:plc:ansp5sgdnw6n7w72x3bq7hdl	2.297254910292198	2.297254910292198	1.0	0.725140221601135	5200.29094496951
did:plc:ant3vugizwyzkb624n44uhu5	0.5544044254964555	68.05276343675777	0.0	0.562739785417677	6514.9697687249
did:plc:antxh55cdffxc4ep3rsafupa	-0.262019329633061	1081.16046001457	0.0	0.576865668948082	5486.83953441097
did:plc:anvfrzczyutus2l52tdaoeik	-0.569783622135943	342.441079660841	0.0	0.581821171316828	3595.95321972741
did:plc:anwr7xxdet6okrvwl7j7aime	2.1075655649516594	4.215131129903319	2.0	0.858560314538652	13258.5441862486
did:plc:anxydtmccf7odvnhkgvhmlq4	-0.439138000751458	188.715985207982	0.0	0.653800843464511	6757.87297473964
did:plc:anzhvdmhw53fwt4arei334iv	0.28391750219788403	182.4850362294023	0.0	0.599299875600351	3969.58164603965
did:plc:anztezdvi7e2xrykm5zbscfz	-0.309848767614372	627.815237330641	0.0	0.514163240161559	8310.34992843289
did:plc:ao25b24zzu3d4kkbc3fi4m3c	2.9817025162305217	2.9817025162305217	1.0	0.606531404505447	7818.38605614832
did:plc:ao26zcnukd5xtpfj7bwjga2t	0.29450250973264663	45.554948893321466	0.0	1.15594261517282	13603.8878406273
did:plc:ao2thkupkrnvydfpfhxagp6u	-0.504502391125597	307.694150301763	0.0	0.533339833821902	5320.07599573564
did:plc:aoav3kxr3zolckzb45jw5w6n	-0.196272243276044	638.411217200859	0.0	0.815309015468124	8856.70698820305
did:plc:aoaxj2kfprzr7scm7lffc6ho	-0.158976149379092	505.820028395766	0.0	0.716213394163494	3465.32491877633
did:plc:aobikzwae7jj45g5qw4vfzqs	-0.322159107219695	575.273039604728	0.0	0.483642717837018	4407.28048657192
did:plc:aobttnh2uaqoltazfrs62qok	-0.824634433061057	399.105778000941	0.0	0.787511069230055	9362.21488276584
did:plc:aoc5exrpsccjnn7lp4snvgei	2.5968395640833424	2.5968395640833424	1.0	0.640460677767115	9255.72731394232
did:plc:aocyz2ymbunehg3dz4gntpbp	0.14281762067468695	495.79975281194527	0.0	0.516516745919582	6636.72504998059
did:plc:aodv2umcjidgpjibinw6fwtm	2.480333382704603	2.480333382704603	1.0	0.71788520725536	12006.9861146146
did:plc:aoeeefhsvkcgrpol2u5e7uys	2.4539171927001826	2.4539171927001826	1.0	0.715079025226245	7574.1037416111
did:plc:aofppxyfwasburagvusklzlk	-0.433773437830491	225.45330906953	0.0	0.535998539970668	3682.84123162652
did:plc:aomczj677r5drtzx7ilcbzwo	-0.400064102462081	260.952673258583	0.0	0.600279930027166	5242.93465547691
did:plc:aontvxxlb3owr6soszlbs64j	2.7028741648035344	2.7028741648035344	1.0	1.19637066928453	3011.61925895415
did:plc:aoranad27dfofngeb6cozjgi	3.326506298841404	3.326506298841404	1.0	0.715371170900642	6476.03693139995
did:plc:aov3fxxbxhpeoakqkdjj7quw	2.1414296895623264	6.42428906868698	3.0	0.80400267077653	15185.298362741
did:plc:aovpg7ft3tvvkp6d2kk6v4zk	-0.326182430805967	218.543005466679	0.0	0.70030050577124	6891.74972352941
did:plc:aowuwiby5qscysu35x4v3x5c	2.6307271410785624	5.261454282157125	2.0	0.402942481845263	6081.31666253791
did:plc:aoxjxqiijfklmms63mkjxfkw	-0.381677449143074	270.823763251691	0.0	0.700842076637232	9213.09189358879
did:plc:aoz3cwmw4srnsoxvkcw53ggr	-0.219718650007092	336.105428027378	0.0	0.668704738378264	7575.69763238536
did:plc:aozmnvs6ecjkwk34p5wy23cq	0.232417887900602	95.8159988724679	0.0	0.762239736997333	7441.62846437512
did:plc:ap23ge7bngy7wdkor4gzn4wq	-0.425731561978712	673.816839191236	0.0	0.433911215432959	4968.91750583002
did:plc:ap2eev7lky7la2cskdb2eeb5	0.49822330635524503	118.19784727991163	0.0	0.597434652678573	2341.11529529519
did:plc:ap2vyn422q4wjwtdrafbpfcg	-0.0778125668052741	681.612262222814	0.0	0.578266501155316	6088.21063462693
did:plc:apc45n7ea6mfi7zknqcabn35	-0.32220741985562	242.56444186391	0.0	0.595337133059859	6967.24320211578
did:plc:apdy4uowney5ge66yof5udqs	0.29437580304840216	243.89218548092836	0.0	0.563438941878807	5537.4554787879
did:plc:aphgb72gubvxhb4osml5d5dj	0.41687266887904	262.979747504641	0.0	0.625086190806916	2077.00115215651
did:plc:aphnr4t7qp6gbmc2egum6i6x	2.8086921259119286	2.8086921259119286	1.0	0.574882279163663	6246.36267015074
did:plc:aphpd3l22irpzhqi4visrnca	2.5423939688956447	2.5423939688956447	1.0	0.617145201724139	5235.03918639218
did:plc:aphv6erokk3nblng2dmp5quh	0.230029431806028	128.077375026451	0.0	0.736476395550912	6148.62319068955
did:plc:api2nlxmh7253geidjrhmo3e	-0.304703141879344	225.624917138894	0.0	0.733605927809832	5334.14250887301
did:plc:apkupmrg3gpdff32qu6mpjpj	-0.0976394440530723	872.341319248687	0.0	0.629852793215052	9369.706838676
did:plc:aplbuddue76wh7clewgguzjv	2.8721361876420213	2.8721361876420213	1.0	0.72984713589537	3402.85008686628
did:plc:apmbol7dxfuy5inb3vdju2qf	-0.417298294495181	648.923631119632	0.0	0.876387006442492	10539.5687284953
did:plc:apmwmnvzgxe3mhf432ecz5sw	0.412378383088983	199.745331595848	0.0	0.611525428677306	9942.02732811109
did:plc:apo3lwemkxzzsvnbop3wd4nw	0.4668043118868793	105.52639405058405	0.0	0.717897684339298	10948.1602364827
did:plc:apowstnjoqsi3hehoyqhfbmx	0.166238861064422	277.074841118811	0.0	0.717336120280087	5691.09185144124
did:plc:apqqv6j4pu7x5v6vzxhbuw3h	0.22976896588900458	230.04160539139198	0.0	0.675385497436728	1897.45314712573
did:plc:aprkfgrc5yswrynbfqmpqfwy	-0.0809543274431259	677.645633085135	0.0	0.469063812121606	5710.22724722379
did:plc:apsimr7svtbmprlidvdhl24t	0.383825914708052	127.686854666327	0.0	0.544215973177106	7847.99094605443
did:plc:aptn7ht4rjtvxt5qoiiszdh7	0.499791969926075	141.334911690721	0.0	0.761379968577158	11160.2329458384
did:plc:apu6p34lus5icnck2eeanibl	-0.332204377266867	1369.48616745693	0.0	0.51707578001838	9264.58646391894
did:plc:apv3iszhv6dvmjogrpgqkt3o	-0.27301218177945	286.17669999601	0.0	0.578502817869711	6002.67663796141
did:plc:apweunmvn4poifcr72blnds4	-0.440399695055176	968.528806955264	0.0	0.506550595588594	11438.1789175444
did:plc:apwrzj47zti6mx2slvn4mxi7	3.2090399293234135	3.2090399293234135	1.0	0.572244413242345	13500.4033350595
did:plc:aq42jasg2vkbsvtk5eei7rwp	3.1248496941378754	3.1248496941378754	1.0	0.562608099160108	5674.48896425487
did:plc:aq44ml5aygfsvbofcf27uikv	-0.679622197540605	288.851435124359	0.0	0.846504181577853	17965.4563821553
did:plc:aq47magfxeb4dp64hmwc4sqx	-0.231076937851186	218.006831401997	0.0	0.704228137973512	6600.66135307322
