did	meanlog	sdlog
did:plc:2anjl7gjjtowshm2cunesguk	4.85722420987908	0.902790171973824
did:plc:2attcjf5o7ynxro7zvlxgj6m	3.6811371833641	2.05129234081925
did:plc:2av55ptzn27bmvoxbgwtpkir	4.64951789825767	1.25302226270027
did:plc:2avnozkktsqvlt2lqgdmxuwe	4.39387956016499	1.82318027194627
did:plc:2avzeqgxez7qsvs2bc7f7kng	5.08414304761079	1.06473330034411
did:plc:2bbpdbgxgvxxgxqomctgr3fo	4.15585783781367	2.27848996727206
did:plc:2beg46oln3jycgaomm6xdphb	4.47666161801972	1.66841808434755
did:plc:2bf3gs2j35c2c3swknkcs47h	5.29089464631948	1.18445332856842
did:plc:2brgqoi5opfk57t2yp74xdfm	3.42066755827835	1.21711609801466
did:plc:2buxbc55fzqynjigks4t6r7c	4.96248194568111	1.23359007209154
did:plc:2c54s5gfttam7oumcdkkopbu	3.1253965900097	1.8455051556092
did:plc:2c7bghf63bxbnv4vapfikvon	3.21587808162204	1.49248722233766
did:plc:2cbrptpb7scflfg7fmly7hc2	5.12730499346393	1.1258804647395
did:plc:2chlp7fizcfmcsoel4sx7bso	3.80116464708902	1.43982446451156
did:plc:2cpas35btsid7k2cbdqaqo2s	2.95595699924394	1.54329504533664
did:plc:2crmaewu37d56wql7vgdcevj	5.36157118136365	1.09627733388345
did:plc:2czc2uzlezxe44p3cvkyb2sk	5.22800191141465	1.12378027726737
did:plc:2d7m26cxytob7gdxqolm7m4p	3.83880773530319	1.32022347671075
did:plc:2dfjqevzwgoy3cwhc4pfy2ll	5.31350788160331	1.06077304750124
did:plc:2dgrcnjtw5sutdrmnergudpv	5.073097648073	1.24930161602877
did:plc:2dlqcm4lun3wld4r4ineibiy	3.80045963978536	1.48651142912729
did:plc:2dn3qlt7sfyqawwtlpapamiz	4.00573269859906	1.51387288587566
did:plc:2dq2mblge6ecemgejg7g3hzv	5.87232780814971	0.915595769582483
did:plc:2dxctqdz2klhxhbfjz4u5hpw	3.48120412617861	1.4880156867742
did:plc:2dzkk2hdxz5as4izwsxanufs	3.31022908349905	1.5152229335465
did:plc:2e343uyjnh5tdpredanrgww2	3.11763449298858	1.58282591821074
did:plc:2e7qpguxwpcqaoo6ssqg3al6	4.06775847920271	1.4252811307156
did:plc:2ebgm3s2nlubrvlxaryscur5	3.53386346670597	1.49218930426236
did:plc:2ebzd33hp2r7rws4rl4rizfl	4.70620222630147	1.36949240922458
did:plc:2eegkwmvhl3eoqwefjp67ju3	4.25687493071684	1.61129623780577
did:plc:2efvt4fmmve3ehm4qnwswdyk	3.97349054230266	1.42435587194755
did:plc:2ejgrwwof6lroqkwu7tnouwr	4.5608043095194	1.6875714693608
did:plc:2ek7jshkhaa5bfq44g7cbvp2	4.0277748434897	1.49235085740561
did:plc:2elvygwfwp4ri3dgwvv3ggqx	1.91714173091497	0.729272363671858
did:plc:2eoomozriitwumt6smtcqa2h	3.55958022737288	1.97535622555446
did:plc:2eqnsjxylmldncrtlkq5jxrs	4.61594795606561	1.36384936168008
did:plc:2ewgx2bxqzn4dqumezb65jxn	4.58575655107817	1.27459187583191
did:plc:2ezv6ztsoeyqs5l2xhvzd2dh	4.32854971678518	1.39712653612235
did:plc:2f2log6tnqscbgptskh76563	3.106304500346	1.6341353544167
did:plc:2f7w7ptuiog7eysvxulgbdxq	3.87042187599435	1.04530077539502
did:plc:2fbvsk5ymmr5gdvib4k4p6qv	4.71874384867668	1.17054902799301
did:plc:2fcmwst77fmtidu62kpdxncm	3.3289555377202	1.3497883328844
did:plc:2fd467ahskqs3pnphptmzjmj	3.01887670123862	1.09742132713576
did:plc:2ff2kfq6rqp4ormgcguqg3cy	2.90730362591001	1.73206183163732
did:plc:2ffkp7r5ciraavul4j7rczbk	4.99448205099216	1.44945151509613
did:plc:2fgf2qk7gacdqfs75i62zr6u	4.5425067181297	1.68091812335177
did:plc:2fgqhri2c2nd7aqgwuj7jfzc	4.34023542223617	1.24094528652153
did:plc:2fj5hra2byrymuod3mq73bwb	4.73443693288448	1.05716886779537
did:plc:2fviqj4tvd4t67oy6zyoy65h	3.56293266809685	1.73215914789252
did:plc:2fw7q6jn2xhlfbdqmmo6twtx	3.60593386082711	1.5411832846055
did:plc:2fwnhktzv3dlq4qmbjsh5pdv	4.81110304672462	1.31876982268971
did:plc:2fxlvgpnb3xjmhphskxucphy	4.66081952264741	1.46810970138274
did:plc:2g3l7jay6cigicnpy5nqdfdn	3.76961719772729	1.67090628120383
did:plc:2g3pfyotoxqsycz3md4pnzno	4.22708338924628	1.430085869805
did:plc:2gartapziw3x6vpjcn4i454x	3.18116045886654	1.2515947765536
did:plc:2gbpbi53yjpvmmstcqesuuxv	4.64814442626617	1.25426719907892
did:plc:2gdsjbfkifm7cqrdrl3vgq3l	4.71544457075472	1.56276394109897
did:plc:2gfofai2nyepo3p7tirjcjah	3.88750078099918	1.79391125432033
did:plc:2ghgjkqszaib33i32ou4z5td	5.55126131813637	0.875567875246442
did:plc:2gicdtko4bi6dmoml2uomwry	4.68428645394438	1.49444802895618
did:plc:2gnl2cbrvcw3uq77cb7oh3fd	4.43231256176418	1.56003865434523
did:plc:2gsvoqlgedtaffo5zbe676h4	5.19649347251422	1.24375420061696
did:plc:2gt4kiumm3syz74t2io7adb6	3.16198999300855	1.52486594951196
did:plc:2gwdf2kxnkzywp22csgve6rw	3.92214133370396	1.30095268363431
did:plc:2gwrcyiw5ubwu4ksh22rd2tg	3.3596000826149	1.16949266577107
did:plc:2gx64bmhmdca2ep6nzx6ehs2	4.75587598748018	1.67369081048122
did:plc:2gx7pbsuhdlyn6etj62mwm4t	4.07982142484989	1.21113015109014
did:plc:2h4jcff7dv4is2pxkfxlosjm	5.02933802648055	1.46659820263228
did:plc:2h5csgcobpdcufeqj3fnabaz	3.91974730805003	1.10584099397196
did:plc:2hc5icgostmuehyidlp5xy2c	4.18165367379878	1.50683787652899
did:plc:2hh2hl5ojh75mdiunk5kggib	3.69742412330661	1.2372974104217
did:plc:2hh34xxg2iegymjuppoupw4p	4.02549867975794	1.71803641947691
did:plc:2hjcu342ihcdqk7dw3jityuy	3.88620638182267	1.25501381151449
did:plc:2hpugxpcydtrmgltrdcb6vxj	4.79363372793208	1.57707020452788
did:plc:2ht7rttw7weni7e3zurbqq5j	3.6984007502989	1.43874504853808
did:plc:2htqkffl4ikjwnos55fq2veu	3.95582972723288	1.81139620617693
did:plc:2htswvwsj3w7etdhylxpa3u3	4.62677722889854	1.37889264240882
did:plc:2hv4houd7pv7i47ftj5in3sp	3.93836623654401	1.31671057863243
did:plc:2i45xy7rpjfgzsmpdnpz6n7r	4.04327412609965	1.42426966440039
did:plc:2i5caesn7j464jblkdb36wut	2.30600504494148	1.47584981763172
did:plc:2i6d4vzifhowgaymi7jijk37	3.78778280293347	1.32520099528313
did:plc:2iffb6bkoemfluztzoys5v7x	5.04385477676899	0.892648739683794
did:plc:2ihtvpdyiocqgpnxchm7q4k5	3.61706848552614	1.27823746376516
did:plc:2ijnhxcorzj6empyhk4kuewm	4.37462666564411	1.6895655305264
did:plc:2ioyvaj3uwdszqiubdwvkqjj	5.89348395349627	1.10485985902064
did:plc:2iqjqodi2g5xhlosgkh4hfvu	3.45203907703456	1.1732705333831
did:plc:2irnmau3oep6jtabkp4d6kmf	3.40118187318097	1.8624826441779
did:plc:2isj36t2wimesiixwuytu7zy	3.05010985551955	1.755065226101
did:plc:2ispxok5ls4mytj4asn6yiu3	3.26305516345559	1.49412671766389
did:plc:2itflyvmn7obcigpojsnfnd7	3.18680138924388	1.96197884354838
did:plc:2iu6uwgnsdyjoo2g3l6idn6l	4.39646032173963	1.33557111420913
did:plc:2j2l6b4t6vnzbiubt7wfva2a	2.88934053116255	1.78352815967006
did:plc:2j7yh4reb36ouvuycscpak4u	4.11220332216035	1.37683548599746
did:plc:2jfgmzd2p3v7sh36sci5r4ll	3.72515957616065	1.1314033005515
did:plc:2jsucm6inori7znglzgyetpc	4.13598803551427	1.6174856170136
did:plc:2k3t4vcsfy5srfnrwx4ppnit	4.14909742113725	1.06111750498619
did:plc:2kfv6tywlydqsnx3pyryer3q	4.27061087222313	1.76900145201088
did:plc:2kmtincarzuziux34zv4bvuf	4.42641024571091	1.53173924377998
did:plc:2kogxqy76lxra25vrodftwmc	3.42155459448423	1.32280523695561
did:plc:2kumoimulbtpqov24mtr37gn	2.93932758395146	1.82845504543289
did:plc:2l5bsihyjkec6sl3ccrtavjt	4.12281339637649	1.34900834331214
did:plc:2l5ibesuj6pwyhb5a33egqg6	4.333578070274	1.42338486963592
did:plc:2lbm5igdejf7aefeungwfzz3	4.47709195476249	1.460647404148
did:plc:2lgnmatg77obvwxi2o5wy232	5.61287666966076	0.891017559264328
did:plc:2liguskcjcn7lwnoaifwtdah	4.35464756866233	1.25091256665171
did:plc:2liqgt6daxlznjhmtkats4ux	2.70441174371679	1.2781047341648
did:plc:2lmnfgiu544762qujepjjmgf	3.94295244714848	1.83857489548052
did:plc:2loa7wj6o7tm6hv26eggsgwl	3.56362716159549	1.65574446491825
did:plc:2lxhwvsmv226el4vxozz3cmm	2.93047189305229	1.2330862586619
did:plc:2m6j2vcgzdrwszsmo3ql3pq4	3.72577633216522	1.30509163836884
did:plc:2m6offgvpj2gxu3x5kjpyern	5.31206909247756	0.932675358665286
did:plc:2mko65hhjc4uy6s6s5txg3mb	2.83854515751816	1.17049989805573
did:plc:2mpictyswq4ajngxvv5reg5e	3.4251857458459	1.62186714687473
did:plc:2mq5hnsbezqojqospxbglmj3	4.28630603811278	1.4252946153431
did:plc:2mqejch5uwiltjl3et63neox	5.21218373854785	0.999265141178291
did:plc:2mquuhmpincad2h5xnqxn4nh	4.64627033944102	1.37062353379584
did:plc:2ms4fizrizxpsezau7xebw6v	3.60620625485065	1.44907370074532
did:plc:2myhgxtth72xs7vwrdfhvtln	3.94686386228257	1.81679802883703
did:plc:2myzmhifokgtmk3tazbqs6gy	3.53473546564674	1.91695021985254
did:plc:2ncdr4cyfxgn7jn2rlubmdmx	3.20205265519758	2.07318920941781
did:plc:2nl4zuay7snn3uad4y4dfvtm	3.88011115689368	1.3239414121046
did:plc:2nrf7vnfkeq4gwjwxupslvjr	4.58117945251857	1.17234194996602
did:plc:2nsf2k3tmafqsra6zycticpe	3.71285753931025	1.69743705270834
did:plc:2num335qkt4efjdgz3p5rg46	2.94347590027181	1.3563206825469
did:plc:2nyamksuqes3d62fcwnw26re	3.35629897705147	1.75067677477879
did:plc:2o2ibf6n4lo5he3iebkr7qa6	3.10008213946763	1.54239685088744
did:plc:2o3rr4k5jeib2nqvyt6owell	2.04639392853794	0.86871866020856
