did	shape	scale
did:plc:25oqkhlxaxiuglwv35b37l5d	0.637356517868567	7124.4041012706
did:plc:25p5uzvtto2el4kixpbxaz5a	0.566255129482109	6646.62501187733
did:plc:25psnr776jluhuziijad7sqj	0.488898025621812	5582.1007675256
did:plc:25q2omojyginwvyxkwfabqff	0.608495034124857	5586.57953011226
did:plc:25weho7vcvfyk3d2csxidx72	0.515746180338495	3591.58873766758
did:plc:25xhftclxdblm3fa3lqej245	0.720633804525072	5359.89256529537
did:plc:25zou352g4sbinzivlnyrw62	0.548148924016543	8594.1077788909
did:plc:262ju54hwqjsdhtneecpfxav	0.736186982184933	4502.40878472717
did:plc:263htgponty7fveahe23xmyu	0.663108304695202	11411.7787636138
did:plc:264gkdt4pbhwsut2byo642eu	0.675301307994991	10949.3417559536
did:plc:26aggbks2k2rklslyqhplc33	0.720624024329857	8627.75575302467
did:plc:26bi2q65qqijr7xn523iw762	0.84139251684882	16769.0106209942
did:plc:26dagtbvg7ya6fzsnclqfg62	0.631827913062031	12406.8822163516
did:plc:26g7rqycddki2y5lkzihppuu	0.905711444804289	12711.0494018514
did:plc:26hmghlvlua6s2js7ah5xfaq	0.584579064592809	9054.6268285927
did:plc:26khqhvzagdf2cnpvgqiorp4	0.740509304629274	8657.90157997988
did:plc:26ltgss66l3rsgquiez52547	0.61198271631214	8397.26515614812
did:plc:26q5cvfxkwnfttugqv4p25gu	0.734801989938678	8210.67615636961
did:plc:26rclonx6kr3vvgteu74ko42	0.571544888663938	8026.94282646682
did:plc:26ucavrs7wo3fngzaqntiiez	0.887504800277025	11920.45761496
did:plc:26v3sdxr777kaf54jktgf6a7	0.696444594792896	13066.6327671754
did:plc:26ynfxvfqu6j6oeyhkanxzvp	0.821710023522468	6775.28021029503
did:plc:277u257fq7rkdtfcy6ocxorb	0.67507976590374	4021.08988979263
did:plc:27algwuuaufoz6zcv3qjevt7	0.614029604011747	12390.6235376901
did:plc:27axlxva4dyt3t4vmivaczp2	0.90474906123281	18014.7386102329
did:plc:27b7jsh366e24fr2d4dfnmdo	0.526961228364635	4008.62968820427
did:plc:27bpd45xfrf5g43kj3jn5wvc	0.901657245202118	12969.9245091886
did:plc:27djuni4glvo3qq6znw7zqs4	0.81114665503667	10862.1050023662
did:plc:27gje7tp4hoeljjxqffjtb4r	0.589966138113631	6543.54649843222
did:plc:27iw5ruj3tq7r4hd2lsebiwe	0.720012125630263	4986.93470150532
did:plc:27jlxkw4wfi7rsjp4kcjthmj	0.529286086810354	6505.31739607963
did:plc:27lwvjlccbu2s3kszutf4l6a	0.588334111990139	2299.39834016327
did:plc:27osstgixgoiht3zysuziict	0.661444132458722	5622.14238036217
