did	xi	sigma	mu
did:plc:2cumhpearvwctdqu3wowmptv	0.3292403537885212	140.35015159624544	0.0
did:plc:2cw6u733fhys4yldfx5o6hc4	3.048832262343837	3.048832262343837	1.0
did:plc:2cxxt43vcfcmzys3hrsnqcjq	-0.393149256093064	356.663678925301	0.0
did:plc:2czhxyrz53mgpepc4bdo24up	0.23085715473856808	62.2539405590915	0.0
did:plc:2czqu3z5b4xuah2enr2xdq6o	0.305208302485421	245.048115762374	0.0
did:plc:2d2mow6tq7w5rfml7xkoeexr	3.118967076299987	3.118967076299987	1.0
did:plc:2d7uosjhgpbqz7qpemxnflqb	3.048509224739524	3.048509224739524	1.0
did:plc:2deiedtiwagncdvqocsss66y	0.2551006237649233	208.05427130492495	0.0
did:plc:2dejr4nmttuo5j7v4mmgtk5q	2.5018193000967854	2.5018193000967854	1.0
did:plc:2dfta7i3nq2vh5g7crip6rqf	0.20699495135371512	913.2450497293277	0.0
did:plc:2dgnf6j5iuwwncm6obbl2iyr	0.2781851080616669	335.05810968860675	0.0
did:plc:2dhjpzplzuribh62fa2rfnu4	0.183688688932557	288.474566088268	0.0
did:plc:2djd62td3nfhds5zfftzhldb	0.1957886940043233	87.85203679696427	0.0
did:plc:2dojmpq3ynlfkdl4sxretjhh	-0.368050014311115	328.755951769092	0.0
did:plc:2ds3gitlrrh7xyb76finlhfv	-0.452248147034579	340.97790609018	0.0
did:plc:2dskvwczupix7t72ls4dlsud	0.2589879148491079	160.59880481393338	0.0
did:plc:2du47atgbspphlophq3zejr2	0.258680381994124	211.016039643222	0.0
did:plc:2duecgiaw7x6wkvispmkxjcb	0.307417135147171	128.645941510791	0.0
did:plc:2dxietwjqcnfws37x5hfe3lq	2.68039103013796	2.68039103013796	1.0
did:plc:2dxpt7x6r4pjh42zb34fzqk6	-0.472612798950066	325.297062616762	0.0
did:plc:2dxxu47jnqwcea2r3dmcq3lq	-0.296763885653889	234.932062134457	0.0
