did	shape	scale
did:plc:24xmtazrkaxh7kwx2ehginec	0.586504062038389	3964.10091713214
did:plc:252lfcmoiuubexn2qa3xiy6l	0.555187234524415	8768.58476037829
did:plc:2545q5vi5ljbmy2ipef5bcrl	0.545556363079136	9650.67074069295
did:plc:255mlskmn5pihub3xhqxtuc6	0.682657353935473	4705.30472827684
did:plc:2562zn6ygvh7dve4pywzrg46	0.737325191524222	5143.32928747647
did:plc:256sg23hptxjxosjjylyjdkn	1.45042266451935	20526.6363950783
did:plc:2572mdxbxn5g6uxmiofl2yty	0.661168274592926	8009.54862258752
did:plc:25a7v556rps3zywrmd4asbvh	0.57665723545809	4919.77022432196
did:plc:25anudmtjqflemqcpfr5yn7l	0.686281968857343	8140.90722188707
did:plc:25cpyqmlpynwume57aklrsbh	0.521115568689487	5658.97715546336
did:plc:25cya7xzb5qfrpspvpszf74d	0.606267935656747	4952.90525848701
did:plc:25dfnpxmhxqibi4iyiuw2usg	0.451024103689922	7484.55520579499
did:plc:25djycwtjyjocat746ytjvmf	0.583796970385022	1851.30913172562
did:plc:25fsl5yf5n26y4sxfaia7eko	0.623105715008162	4338.49812578588
did:plc:25gypb7deqgwpovi42vqq34o	0.652335860301256	7550.27200176174
did:plc:25h4fkowienty5ox32azsme2	0.48551765183396	5407.11783211301
did:plc:25ijthqu2fskqt5wb5nwriis	0.880408668667265	13879.7757744865
did:plc:25jvzikz3wi4qecyi7oivy3h	0.472794953253907	3451.15555921299
did:plc:25rpu6nphqx5dwlkez7worlp	0.523673706323791	8580.96619567592
did:plc:25rshud3fhxlueq5cibw2ia5	0.84438842844531	11249.4971254557
did:plc:25txd4mzpdr7psggdoel34am	0.508124871795258	9630.80500108206
did:plc:25z5aqkcdj3anwyumu2tmt7b	0.831708917347575	9268.93898103781
did:plc:25zisusnpfq6k5kcfcku2rn6	0.707049544044565	13588.1036590415
did:plc:2626ber2lqggicant3larusc	0.605766092039714	3461.70146943808
did:plc:263ogremddsgya4wzkb7zaje	0.620881690530385	13051.840584027
did:plc:2654w3prs54ak7275iey7jvy	0.604792565074366	6897.8223092246
did:plc:265vzgcgt34kde3px7u3a34w	0.631323643332705	6244.47745974792
did:plc:266uy3mi6oyncdgfmfi7va7e	0.662958743465648	4285.04836130949
did:plc:267xt7fqln7fpzwpjrujlh2t	0.643826920882696	5688.03362056404
did:plc:26alb6sglxjjo6dam5srt47e	0.629954711481082	6858.56795853773
did:plc:26cmoprzz6q6u72vsm4xm4qo	0.669407553809298	4760.80061517533
did:plc:26ctuqhykt4enqklkikfrcml	0.671382809775693	8004.36601621412
did:plc:26fltrityrvw2tcx2gabknng	0.487767567085558	3780.76331509735
did:plc:26gcpagiphgjezhpxtc6hnpf	0.605667657589829	7690.07093944451
did:plc:26jrfrzv6bcgo6vcemjukud7	0.587422777148739	5185.39285036318
did:plc:26kvs46y6ss5r2wf7cv4mgzu	0.55262067096294	7613.56897627395
did:plc:26llttq7rmpjhwqxnnlrv6wq	0.54477600488173	3921.21187798316
did:plc:26nzmoxq5ybvgzde2fdenwye	0.727054812529259	7640.24337494234
did:plc:26syaj4lyb7hm752xov5j35a	0.735906304225717	7488.87557112307
did:plc:26tkq7h5pi6ipiurr4nteoh7	0.706794360747379	4765.25109393106
did:plc:26u2f3w53cuqwkcupdca2wmk	0.630676176069173	5104.3893175528
did:plc:26wohldxc345tujrmhn2n4pn	0.792710228571394	7805.05348369725
did:plc:26wyicgd27ccrsnmdf5cnh2a	0.632174480029817	9126.95064683186
did:plc:26zbsiqneqphn3tet7lpoama	0.644292352904574	6977.57458173206
did:plc:272qdtxnjqiybcnle6yubhe7	0.782109292222767	10393.8810936869
did:plc:273k5ojhf3vq4bn3a6qkrlnu	0.69229202183911	6100.15442466591
did:plc:274sgkolv3prlv3xazr6dc5e	0.855030961450789	5321.9753340649
did:plc:276l3ovbpxs2lq2p5ft3w3rr	0.572041337143015	4069.9467411786
did:plc:27eeki57katxg4g3ur7yfqgb	0.425936493711717	7395.93329447127
did:plc:27gwilgcr2n73jx3xk7t5ffi	0.582444510964551	4095.83399174099
did:plc:27hculg6bmdbi47xcarxczbf	0.568730488305733	5853.98564844464
did:plc:27hflnidfbw7k4n32cwriq43	0.680961691573552	4182.97752572086
did:plc:27i6hj2nt5a6lkcetllxka4s	0.534676681482565	5157.16437024363
did:plc:27imowwfeq2jy7kgvnad2bmn	1.29170935937307	11488.1640325835
did:plc:27m7t2fdrce4vcki6cmlkjup	0.719266032306871	6528.62951417961
did:plc:27n4k6fszahpycsfgvkko46r	0.471637531273981	6933.27915288206
did:plc:27n4lmyomlo66p4xs4zl4fpr	0.63309477149749	6171.16328367044
did:plc:27pd4xj7i32r6nvxibd6hwbe	0.644652707878125	4700.5369024704
did:plc:27puerfw4oiv6rlpse4yp27s	0.611109736469876	3762.45784543196
did:plc:27rk7ymy7ppe7lhfia25mf5g	0.475091298603928	5585.97479959148
did:plc:27tej7mcj5nqasjszsjodhcr	0.571657599743626	3588.82904680968
did:plc:27two3j64zwqjj7l7pmbgil5	0.618636107667432	3788.66690687958
did:plc:27vcqke6srqzmeyuiatvplgv	0.596314893569009	4929.19202587292
did:plc:27wtgopwkzhtzbmsxtm4qkpn	0.531499093945528	5073.60820345081
did:plc:27x4mbma4wuvdw5md6fhcv4x	0.57440372423527	8014.53629396934
did:plc:27zfmiuxuivr4dl6ke4vi4vb	0.577166244318541	2340.17176612958
did:plc:2a2maczuwnf42p3dpbfsvehi	0.702193810393413	9132.53440992173
did:plc:2a2sj3nvygjc2xbycizvqdne	0.633700231698107	7380.45314696027
did:plc:2a6ba3zn6ulbj2snuoyzcdgt	0.756700547993333	4352.28030215354
did:plc:2aa6obeejhvlcpi63i5v7njx	0.542081360525359	5327.80822355165
did:plc:2aai2rzizqdmymxkjqxintfc	0.713444187074371	5409.42431531926
did:plc:2aaniswiw4bimd2yg67xfmqe	0.798516682667972	4028.44982297217
did:plc:2ad4bxyfz4ck6rbd6l3zdkqp	0.749377484425036	5931.99193219276
did:plc:2aepobx5b7svqotcc2pocddf	0.661951473668356	3136.99059765663
