did	shape	rate
did:plc:2dtetsag7xijml55ho4t3mve	0.793120183708474	0.00276226792939611
did:plc:2dtthfwrlomxdwcddczifwpt	0.529596152724095	0.00465500114117725
did:plc:2dv4enaklqwhdswno3iurehp	0.790868925129546	0.00383217021305803
did:plc:2dvwlep57ep4mh3kiprqtwey	0.736402771724481	0.00421947140535969
did:plc:2dwalzgrx77mqufvchzgkabk	0.805016956464962	0.0053184986161806
did:plc:2dwh3v2jgt2nl5ywbfnvkfnv	0.683664573946704	0.00417785302777729
did:plc:2dx4dmlea2la2rxtd6ck6m7r	0.78687035661989	0.00203835526721158
did:plc:2dyqoocrpvh4cllv25jvzv5d	0.843840207003174	0.00434837225033185
did:plc:2e2u7b6ft2xati3bsz2tqwbg	1.41223725872886	0.00752046523892384
did:plc:2e3xwep4ksfsikhyy5cvsot6	0.505859895442675	0.00230075499528832
did:plc:2e4kvnzwfxoxb2bag5fflalf	0.7639178522737	0.00224464122116032
did:plc:2e4yv3je44nvbqxnxlchkuo3	0.438204509754998	0.00418471822327992
did:plc:2e6ukzylnmfp7fxk5y7ilftg	0.793708831361114	0.0041885622477147
did:plc:2eej2t6nwa7czparygxhfzla	0.479328944819764	0.00282507711107543
did:plc:2ei264upawl4gasdcuezqicw	0.614206772701985	0.00433182261970154
did:plc:2ejco3xu6d4kfh4ffoccvrgc	0.767175572745949	0.00553537223903838
did:plc:2ejcqckgpfuwk54xitie3ado	0.724589198468367	0.00286729441023312
did:plc:2el3zraw5v5ynaidotcfjoil	0.761937557213269	0.00361539042297658
did:plc:2entk5k7g2rwfrovv3zhdvgo	0.528212235742231	0.00344556850511963
did:plc:2eouz4o67cmh7k6zqjml62yh	0.723726262605358	0.00253245726896537
did:plc:2epvmf4ywi6ujbr62k6pfp5x	0.744659239423968	0.00278022394020007
did:plc:2eryfnrhg6zx7o5wbrlkpiof	0.669264716288035	0.00286705656193032
did:plc:2es53rs6u5uolskbwjjrj37q	0.736915069287342	0.00312823413979908
did:plc:2et5dxb5wl7p2qo635an2woy	0.505764698077811	0.00239089230751568
did:plc:2ewpwzdpft5vteohfnc4sdfp	0.490097012108384	0.00277776534841984
did:plc:2exiqfggveb4lp7hfh56qzs5	0.657195212440357	0.00282336293632186
did:plc:2f35jrqexgls6nsrpeyugas7	1.18256777091326	0.00303873047160639
did:plc:2f5zl7oquhzfqjkxgc3dqioo	0.620236359423612	0.00233439772279325
did:plc:2fh6rakkvqpcrugkw74lgclx	1.31478473547625	0.0100468267879686
did:plc:2fj6ak27ncuun2skg4wkg2we	0.786147885915322	0.00279747161407113
did:plc:2flmctycpphddlven7u4loin	0.759079261736872	0.00310517405287102
did:plc:2fmhndecrdmx3kgd7wc3vqyj	0.831110667152132	0.00345799509016158
did:plc:2fn2jvuvwl6j2uqrvckm73hk	0.592435909617785	0.00321045810330807
did:plc:2fn64rwc3kzxlaeiltjzdjj5	0.610372207413455	0.00259461205347853
did:plc:2fnj5z3qpwwcauwq76wkmhm2	0.498685016185367	0.00672817775587838
did:plc:2fnznghnlqvr6kxf5v3mfp47	0.714063399908853	0.00257312031258905
did:plc:2foj7agrpwnwgqu2ivc5qywn	0.573021572303648	0.00231306745825159
did:plc:2fone2ri6dc5jz6fpunio5nq	0.736843745146522	0.00422121468495725
did:plc:2frcv36gpqtp4h6cdyl35gyw	0.513024358014813	0.00349644248804567
did:plc:2g6vo6yhcndsx3sdwf22ny4t	0.762029842073545	0.00275994506408908
did:plc:2g73b5tl7fq62dwfmxchins3	0.536705954814597	0.00304699768155893
did:plc:2gazsdmh4ihmkwryq3qomonz	0.64326102809559	0.00296520535692166
did:plc:2gfdveqog3f4u2nd6w2dxnlt	0.583171899354405	0.00493890453193889
did:plc:2gjhn2orspdpksiyrcoh77pe	0.571480476053315	0.00537970714096966
did:plc:2gkvqit4l43qfaenrm7wj24y	0.683500898047208	0.00665694156430317
did:plc:2glkhpn27vamy2avfxxfximl	0.581286968380515	0.0033808461379509
did:plc:2gplii3fvshw2gkhysl4p66m	0.44537060723118	0.00392292580765822
did:plc:2gqefpikx2dtbvs7zc44qeot	0.706748341561578	0.00442992358041128
did:plc:2gryv3zceech5wipcuqyjneo	0.757981501771518	0.00450542244419858
did:plc:2gsmh67rx5aajhck5d6mnro4	1.73842501661738	0.00771079264324291
did:plc:2gusuymdz7mt7shszpbkw53l	0.595666768438381	0.00366736164496636
did:plc:2gwodhh7hhacaxs3bcwhxvv5	0.692498540462528	0.00221133807423306
did:plc:2gytanj64th5deul4yx6ila4	0.82471897205373	0.00318141627907925
did:plc:2gz66x4mqtligiy7vshvmk27	0.751725557125916	0.00315893199285183
did:plc:2gzfmf7txrp7urucills3yau	0.769232208073495	0.00389364067896181
did:plc:2h2bt3lwuhg7xwdnfur64g4a	0.680382477971617	0.00451455936269571
did:plc:2h2flw6ih5y5exr7te7ifgqw	0.70168513888542	0.00365604935476149
did:plc:2h4iaageok52mqxknx7p4wds	0.693242323443983	0.00332009447709052
did:plc:2haqh5p2pad7yykcv7ijgp3i	1.3102123001111	0.00775096513884394
did:plc:2hf6alyvppqt4makgxkpnnje	0.592237565756323	0.00318880756031384
did:plc:2hgz42tox2c5ooukm44sajjt	0.621493221855138	0.00365150777414428
did:plc:2hj5ptw6stgkdnshgwkjlvi5	0.68897913236066	0.0036483832291101
did:plc:2hkmflggoupnha7tpxdtq5wf	0.754791858629467	0.0030473694330536
did:plc:2hmpmpymg2hwzdsbnqzpwl6g	0.569830164785208	0.00205265433561666
did:plc:2hmsplx5o6vlmgmoyo22ajbu	0.733132331090769	0.0020120211030296
did:plc:2hrbr26b62ujcxdmmv56zksx	0.560902335483066	0.0032713017533574
did:plc:2htkobsvehs3g7lnlowwxe2n	0.664511897697836	0.00265657020520102
did:plc:2hw5hotjd3wy5yihf444d67o	0.594742876946326	0.002762190360323
did:plc:2i42hcu22b2gv5uhihls46a3	0.679833085856228	0.00358065703114167
did:plc:2i44luee4lgeodtq5wjv5ilj	0.763951924771475	0.0038684173452383
did:plc:2i54cg6ihxnh5r7ezrmcjksj	0.511135186750717	0.00294420923497725
did:plc:2ibbwzjaab5zbu2n4damhbgp	0.730709512039731	0.00360949225286094
did:plc:2ibh4l545ae53v44b23fftrc	0.660111768467857	0.00309729285956476
did:plc:2ibtdn2gvft4ggnd5ntpkez4	0.780165894320639	0.00350917638573733
