did	xi	sigma	mu
did:plc:2ekx4dsupwiobwdfjovauxj4	-0.520324141306038	233.278303451109	0.0
did:plc:2eq3273yo4eq7xi7wxz2wqav	2.691497713142856	2.691497713142856	1.0
did:plc:2ewd4z2bghnf25y5lghzz5sg	0.14289841299971773	427.2782778884549	0.0
did:plc:2f2hj2uzsrkcjlr4a6crcf3v	0.1291275277063133	443.8430076362124	0.0
did:plc:2f3onovjc4guj7ys3hmw7uic	0.274679177736816	113.187340786189	0.0
did:plc:2fg6nqvpmpqe3qqjfe3ohhjh	0.28474399183507	274.905061842194	0.0
did:plc:2flh2miwa3pqfvww4hlu5mpj	0.188980265545913	185.068248700315	0.0
did:plc:2fmvs5mxj33yvv4vcdtw4d2u	0.432209350634787	145.650427224032	0.0
did:plc:2fomrpx4jkvehobzzvjxubk7	0.19645725308769038	100.73974685370816	0.0
did:plc:2fopterjpcgcxfozbra63w4g	0.3437892158244247	345.7058858739979	0.0
did:plc:2fqqhimzn6nk3iclureepd4z	0.236080841533831	240.534733311101	0.0
did:plc:2fs2wbyn3mti3h5emj35c54o	0.536289926398857	70.6962811082401	0.0
did:plc:2fu6fiy4m6kzk2lt5rdzjanm	2.705217532308582	2.705217532308582	1.0
did:plc:2fvxsn2e7vao3kb5yjibk4jq	0.17703313700008408	427.6675249683353	0.0
did:plc:2g5cfqehwdexjadcvfrsqlek	-0.298586994761851	247.043159594266	0.0
did:plc:2g6ywlkazb63lgtlq5migf4h	0.434020195302974	182.949458571602	0.0
did:plc:2gajc43itmwhngl7h2wchse4	0.375133086796737	110.773791579303	0.0
did:plc:2giaqro5nztkd64wq42lq2oq	1.8329410915293787	1.8329410915293787	1.0
did:plc:2gjf7dbfvu5vg6h7x3l3lot4	0.9414972426770731	164.935872438325	0.0
did:plc:2gjzleaibcw55mnpazie67bn	0.22441947076396385	110.31584784809206	0.0
did:plc:2gtosy77tjnd246hzjmnyczq	-0.203985737335534	192.330528790302	0.0
did:plc:2gvji5g2rhuzrplemtu5idrv	-0.434631412165733	482.611693930881	0.0
did:plc:2gy7kfae7qsi7frycuexolah	-0.137170521979676	652.786684187777	0.0
did:plc:2gz5b6xn4m2taq3u3btah3wm	1.683399797915648	5.0501993937469445	3.0
did:plc:2h24hp6fuw4xedkuobt3bgmw	0.296194454811974	447.679225434296	0.0
did:plc:2h2dugxutmjljgnker6ndy7k	-0.368604706432648	129.074541849139	0.0
did:plc:2h7qnz5tgglxp25ysq6tixzn	0.6969707042288034	250.92803259656478	0.0
