did	meanlog	sdlog
did:plc:2ipscb7uwokwat7wzthtvz2h	6.56382772317588	1.95765446091353
did:plc:2iqx5ho4l7vcrtquexgqrkza	7.55679957485801	1.67765335590857
did:plc:2iuc7x737aqvwmmvbopyq774	6.97958821274548	1.87262382236571
did:plc:2izbas4qb3puhcbk5kahuhj6	8.00725916006899	1.93628629715462
did:plc:2izstpzy4vo65r75xok4smk2	7.40429083784551	2.42072032093872
did:plc:2j3mksekirmhng3j2tv4ucft	6.86426766697906	2.25683295015727
did:plc:2j6vcdelrcxt7zo5ygzcc7ys	7.6164366837739	2.08399499950117
did:plc:2jbaiktfwmngvjcqeuwjkqio	6.66277713568409	1.70544156537978
did:plc:2jbskuctfoqbzy6547lwwfkk	7.06939531564233	1.91669477046371
did:plc:2jcqipcd27yakldx5qr3636q	6.95517568491792	2.31471124910273
did:plc:2jgslrv7zmshjkuuvvmfiptz	7.4159526564426	1.69607023947329
did:plc:2jm5xfl3tbcmngji3dxl4ija	6.53389359963829	1.89323997219911
did:plc:2jmyspnq5az5dpgnk2veqgwm	8.26893116446015	1.55003222279968
did:plc:2jrav4p4nqwqdp72kf5o2i74	7.69712421038883	1.42338730899335
did:plc:2jsolhrvcpzv63grjxuafwy6	8.17399766384796	1.6405948360263
did:plc:2juhvrsumi43ld4zo4k4zbku	7.92450609825164	1.48484077028779
did:plc:2jvhrglbws53sxdb22sejgou	7.04029946725299	2.73136309820547
did:plc:2jx5qra6gw2z4gpbpljm4k4z	6.94138054772883	2.32991417935881
did:plc:2kbzfsjnt73szvctr6xsmy75	6.92891959939674	2.36924646649156
did:plc:2kdxeq5u4yf6xwp3m6o2dlq3	6.82910466301808	1.57906535164075
did:plc:2kkhhg5fe4j2fyszrxajlrjk	7.57339636868408	1.91962434891377
did:plc:2koh6n365lvj2k4jtnnpevxn	6.58162171402419	1.61842509931353
did:plc:2kskrzezhpicylhdofg75sgl	5.91271390732572	1.98640799867687
did:plc:2ktk7f7mfzuc6zsqpc7vrnne	6.31024546984702	1.9012453694742
did:plc:2ky42gbvtxgstspotlidifwh	8.05037670803331	0.513312749622912
did:plc:2l7uxpqqirho5hjudeqa62fu	6.72273416808345	2.01373805405274
did:plc:2lj2ovbk2movzadm4ghpawp2	7.22918642570469	1.34636590494381
did:plc:2lntny2pam3y7qjkqfr3z4qz	8.25142467717876	1.46453973876636
did:plc:2lnzohxdi7dw7z3e7747qjnm	6.61138547081857	1.88024674391495
did:plc:2lrji4okkw7iackae577xnh5	6.52595281434271	1.7792931556738
did:plc:2lv5zdhr6aqncw46v7zgxbio	6.55168387318742	2.22649956733002
did:plc:2lxhtfhtkpakvbdp6qyzkdrv	6.365929705347	2.00657791649856
