did	shape	rate
did:plc:2kyl52mgd7yiioicy7c3ul4y	0.550557244071837	0.00368702887151586
did:plc:2lfdsspdvhlgshel2ypbw5qh	0.872050725854979	0.00318045340365021
did:plc:2lgc5ele4pxnzpwmgu6glemv	0.599798209160899	0.00330901078111433
did:plc:2lgsbpo45u5k7l2pzjyoibgm	0.826070213328563	0.00444992848445429
did:plc:2lh75owheylr7plb57thpduz	0.534863032303061	0.00320313312462928
did:plc:2lhsw6cyyfziuys3qr27ytp3	0.749364384215797	0.0037955642539596
did:plc:2lkqw5uqprk2qz6mwaf2gah5	0.778303239443234	0.00464916904066665
did:plc:2lnhleg3wz3jcgrfu7diw2d7	0.673681868806083	0.0029297108673941
did:plc:2lo5buqrwkm4a5lcacv3ljif	0.65419647761981	0.00266755867187689
did:plc:2lpaoeyzurwftyqh6hxoookh	0.546015272967534	0.00373770243781062
did:plc:2lq6vkhziwhqqmpnjrwxueq3	0.746700730906181	0.00314240320937093
did:plc:2lsbv3bsj4kfscx4zlb66iyz	0.599013189220655	0.0114260257870022
did:plc:2lsucqcrpvestpimoe76pxtv	0.709662698514809	0.00462757877399913
did:plc:2m5ahrmlrxbbr36q6gh2rn76	0.427357487713075	0.00200671585496764
did:plc:2mdazvb6obqml4zcb53n62fo	0.747177789135202	0.00330136775363756
did:plc:2mw5qrtv6ogalnhgye2hg4hl	0.459749558690223	0.00235968778463584
did:plc:2mwml4kkivfcme5vta6yh3mh	0.643037227799001	0.00682683059991053
did:plc:2mxgohevoamm6kbtjh7jqtcb	1.21984058561505	0.00342933702919273
did:plc:2n2dejikiq3y3rrg45gtw6si	0.722147256155797	0.00238882968193514
did:plc:2n6xyhowrucysteezwav2hxm	0.84009530632688	0.00247980221034736
did:plc:2nakzobyutdbfw6zyrypab4y	0.606919550376383	0.00315356097211564
did:plc:2nftxyyh277n4ybgpb6qv3nf	0.658054486647391	0.00247295438112794
did:plc:2nowhpmc3kxi3z6lacdvtl7o	0.450471903336848	0.00335989293513984
did:plc:2npss2njzeai7lhockveymna	0.579682760376519	0.00227483194096106
did:plc:2npuojxdl4kkgznkwqlgtzx5	0.564077082849465	0.00272996722808712
did:plc:2nrgdlotroioqvkbhyi2tnm4	0.626817308057412	0.00469390039905899
did:plc:2nwjrezfjr7lch4arjcb5zrm	0.703387564854245	0.00604055218761995
did:plc:2o4344o6hyikbwxre7ieru5z	0.479702285694095	0.00514216430254359
did:plc:2oaizclaeusdsqao5y2uvnls	0.733897027511055	0.00301351327351699
did:plc:2oajdd4g674pgdu2xivd745h	0.6816009460612	0.00271134189120868
did:plc:2odoyu7cw762c2yqgel6tmmg	0.610916831505277	0.00353347305004194
did:plc:2ofhl2jbcnnfiaonndchife2	0.72520435641964	0.00262068167316042
did:plc:2oicvu62inu4lhoryixr3ea2	0.51597992329474	0.00380971773052924
did:plc:2oj4hbjrnhjrgjoo2ktq3dfi	0.78835649537616	0.00336542618502378
did:plc:2olwafeczgj4j37eu7sxt443	0.707894485901014	0.00293527936481158
did:plc:2oo62vytls2nefcklga3yjhd	0.690250110422208	0.0021533948825644
did:plc:2p4ed2zqnxba6bxyyd3j3gxi	0.722122283838645	0.00620338888742202
did:plc:2pc2xqohlfn6tqp33lm4ghux	1.81478635965691	0.00697190354755751
did:plc:2pdciaap7vjtexoy63mw2puo	0.823714158447875	0.00446771397874636
did:plc:2pfxirxozabwgvaglpkpnoy7	1.26581388643956	0.00402795723644618
did:plc:2pgtwljfhd4h3epuubjwhq25	0.645400326432841	0.00388270991298266
did:plc:2pl4dbjpuplfrqyygkmxbrzj	0.517297665417647	0.00417770287679825
did:plc:2psxevygoosimlrhiz65yrs3	0.761044613759546	0.0122175900714827
did:plc:2pv3u74wolveizhq4gz5vjrn	0.4971811314209	0.00226611126056345
did:plc:2q4uaj4octr2bg7h2nqkvzp4	0.736768633815602	0.0034632582302367
did:plc:2qcbpvgv6ednco6adxbohe7h	0.664841446978829	0.00472320020722784
did:plc:2qcwo66qap2dzsahsrgdkfpi	0.533220646882548	0.00355279021893313
did:plc:2qldtbcfnk7fdd3v6ueuvqu5	0.495999605669648	0.00229246965748373
did:plc:2qndrge6zahqjz7m22vwnc5t	0.418006514557257	0.00277113086625059
did:plc:2qt353olm3eulykhidvajv7h	0.698139400852495	0.00215189721740743
did:plc:2qxt2g6ywzoqdvo3uocnkyaq	1.5367120763709	0.00683933317465722
